codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,00068,00069,00001,00005,00009,00066,00072,00070,00071
06,001,SAN FERNANDO,02225,057492,0,0,13,12,0,8,146,60,0,0,1,5
06,001,SAN FERNANDO,02225,057493,0,0,24,13,2,11,130,70,1,3,0,1
06,001,SAN FERNANDO,02225,057494,0,0,23,16,2,6,155,67,0,6,1,3
06,001,SAN FERNANDO,02225,057495,0,0,22,17,0,5,139,66,0,4,1,1
06,001,SAN FERNANDO,02225,057496,0,0,24,17,0,7,148,63,1,3,1,4
06,001,SAN FERNANDO,02226,057497,0,0,20,12,2,5,162,38,1,5,0,4
06,001,SAN FERNANDO,02226,057498,0,0,25,0,2,0,76,46,0,0,2,4
06,001,SAN FERNANDO,02226,057499,0,0,20,9,0,9,167,48,0,2,1,2
06,001,SAN FERNANDO,02226,057500,0,0,13,8,1,11,177,36,2,6,0,1
06,001,SAN FERNANDO,02226,057501,0,0,17,8,0,3,165,49,0,11,0,0
06,001,SAN FERNANDO,02226,057502,0,0,0,10,0,7,159,53,0,7,3,5
06,001,SAN FERNANDO,02226,057503,0,0,20,20,2,8,150,57,2,7,1,5
06,001,SAN FERNANDO,02226,057504,0,0,41,0,0,12,137,52,2,1,0,3
06,001,SAN FERNANDO,02226,057505,0,0,17,9,0,8,165,52,1,7,2,6
06,001,SAN FERNANDO,02226,057506,0,0,16,8,2,13,144,44,1,3,0,2
06,001,SAN FERNANDO,02226,057507,0,0,0,9,1,4,148,52,3,6,0,1
06,001,SAN FERNANDO,02226,057508,0,0,15,17,1,6,175,39,0,7,0,2
06,001,SAN FERNANDO,02226,057509,0,0,24,5,1,8,184,35,2,2,2,0
06,001,SAN FERNANDO,02226,057510,0,0,27,11,3,5,160,48,0,5,0,0
06,001,SAN FERNANDO,02226,057511,0,0,6,15,3,11,156,51,2,6,1,1
06,001,SAN FERNANDO,02226,057512,0,0,16,16,1,5,155,45,0,7,2,2
06,001,SAN FERNANDO,02226,057513,0,0,0,0,3,6,161,48,2,0,2,1
06,001,SAN FERNANDO,02226,057514,0,0,3,18,0,4,163,55,1,1,1,3
06,001,SAN FERNANDO,02226,057515,0,0,12,18,1,6,148,51,0,8,0,3
06,001,SAN FERNANDO,02226,057516,0,0,1,5,1,12,163,36,2,2,1,1
06,001,SAN FERNANDO,02226,057517,0,0,14,5,0,10,161,38,1,5,1,5
06,001,SAN FERNANDO,02226,057518,0,0,2,15,2,3,183,56,0,3,1,2
06,001,SAN FERNANDO,02226,057519,0,0,0,12,2,12,179,45,0,5,1,4
06,001,SAN FERNANDO,02226,057520,0,0,0,13,1,3,148,59,0,6,0,0
06,001,SAN FERNANDO,02226,057521,0,0,9,11,2,10,163,11,0,3,0,3
06,001,SAN FERNANDO,02226,057522,0,0,0,12,1,7,172,39,1,7,0,1
06,001,SAN FERNANDO,02226,057523,0,0,17,9,3,5,148,60,1,4,0,1
06,001,SAN FERNANDO,02226,057524,0,0,15,6,0,5,174,42,1,10,2,3
06,001,SAN FERNANDO,02226,057525,0,0,0,13,0,8,164,30,4,4,1,2
06,001,SAN FERNANDO,02226,057526,0,0,0,10,0,0,71,36,0,6,0,3
06,001,SAN FERNANDO,02226,057527,0,0,0,15,1,2,166,38,1,0,1,0
06,001,SAN FERNANDO,02226,057528,0,0,0,11,0,4,159,56,1,5,0,2
06,001,SAN FERNANDO,02226,057529,0,0,19,10,5,4,174,33,0,2,1,5
06,001,SAN FERNANDO,02226,057530,0,0,32,0,1,6,178,42,0,0,0,4
06,001,SAN FERNANDO,02226,057531,0,0,17,13,2,3,149,64,1,0,0,3
06,001,SAN FERNANDO,02226,057532,0,0,0,10,0,12,161,65,0,8,0,0
06,001,SAN FERNANDO,02226,057533,0,0,1,13,1,5,159,49,1,4,0,5
06,001,SAN FERNANDO,02226,057534,0,0,13,20,3,8,155,48,1,5,1,3
06,001,SAN FERNANDO,02227,057535,0,0,0,6,2,2,186,47,3,5,1,5
06,001,SAN FERNANDO,02227,057536,0,0,12,16,2,6,170,43,1,5,2,1
06,001,SAN FERNANDO,02227,057537,0,0,6,16,1,4,154,54,1,1,1,6
06,001,SAN FERNANDO,02227,057538,0,0,15,16,3,8,149,66,0,5,0,2
06,001,SAN FERNANDO,02227,057539,0,0,0,14,3,3,158,45,2,8,0,4
06,001,SAN FERNANDO,02227,057540,0,0,15,13,1,7,175,44,1,2,0,1
06,001,SAN FERNANDO,02227,057541,0,0,2,4,0,7,169,39,1,4,1,1
06,001,SAN FERNANDO,02227,057542,0,0,30,11,2,1,149,54,2,7,0,4
06,001,SAN FERNANDO,02227,057543,0,0,21,16,4,9,143,63,1,4,1,3
06,001,SAN FERNANDO,02227,057544,0,0,17,6,1,12,150,50,2,2,1,3
06,001,SAN FERNANDO,02227,057545,0,0,0,11,1,2,141,85,0,6,3,2
06,001,SAN FERNANDO,02227,057546,0,0,31,10,0,8,161,41,2,4,2,4
06,001,SAN FERNANDO,02227,057547,0,0,35,15,3,7,161,51,1,4,1,1
06,001,SAN FERNANDO,02227,057548,0,0,3,20,0,6,183,47,1,7,14,3
06,001,SAN FERNANDO,02227,057549,0,0,14,14,4,7,139,66,1,6,1,6
06,001,SAN FERNANDO,02227,057550,0,0,21,12,2,13,146,61,1,7,3,6
06,001,SAN FERNANDO,02227,057551,0,0,6,14,1,4,148,73,1,5,3,4
06,001,SAN FERNANDO,02227,057552,0,0,23,8,3,3,145,63,0,5,1,5
06,001,SAN FERNANDO,02227,057553,0,0,18,16,1,2,168,57,2,2,1,1
06,001,SAN FERNANDO,02227,057554,0,0,15,0,2,0,154,41,1,18,1,2
06,001,SAN FERNANDO,02227,057555,0,0,0,0,0,0,0,0,0,0,0,0
06,001,SAN FERNANDO,02227,057556,0,0,11,15,2,12,138,73,2,5,1,4
06,001,SAN FERNANDO,02227,057557,0,0,27,13,1,9,150,45,1,7,1,0
06,001,SAN FERNANDO,02227,057558,0,0,24,7,1,5,144,50,0,6,3,1
06,001,SAN FERNANDO,02227,057559,0,0,23,14,2,7,169,54,1,0,0,4
06,001,SAN FERNANDO,02227,057560,0,0,15,14,2,3,177,33,2,4,0,1
06,001,SAN FERNANDO,02227,057561,0,0,13,4,3,12,188,40,0,4,1,2
06,001,SAN FERNANDO,02227,057562,0,0,20,12,46,10,157,4,0,4,2,4
06,001,SAN FERNANDO,02227,057563,0,0,14,13,3,9,154,61,0,4,2,6
06,001,SAN FERNANDO,02227,057564,0,0,31,12,5,10,122,68,1,4,1,1
06,001,SAN FERNANDO,02227,057565,0,0,23,7,3,8,146,70,0,3,0,3
06,001,SAN FERNANDO,02227,057566,0,0,12,11,4,16,158,51,1,5,0,2
06,001,SAN FERNANDO,02227,057567,0,0,8,9,2,4,147,64,4,8,3,2
06,001,SAN FERNANDO,02227,057568,0,0,23,10,3,9,184,38,1,3,0,3
06,001,SAN FERNANDO,02227,057569,0,0,23,13,7,8,135,54,0,4,1,2
06,001,SAN FERNANDO,02227,057570,0,0,23,11,1,5,148,67,2,2,0,4
06,001,SAN FERNANDO,02227,057571,0,0,17,6,2,10,163,47,2,6,0,4
06,001,SAN FERNANDO,02227,057572,0,0,9,6,3,8,159,48,2,7,1,9
06,001,SAN FERNANDO,02227,057573,0,0,15,22,0,9,156,57,3,2,1,7
06,001,SAN FERNANDO,02227,057574,0,0,16,16,5,6,148,46,2,0,1,0
06,001,SAN FERNANDO,02227,057575,0,0,19,9,0,6,160,58,1,7,4,1
06,001,SAN FERNANDO,02227,057576,0,0,12,10,0,7,196,49,0,5,1,0
06,001,SAN FERNANDO,02227,057577,0,0,17,12,0,5,163,63,0,3,0,3
06,001,SAN FERNANDO,02227,057578,0,0,23,7,0,5,171,54,0,7,0,3
06,001,SAN FERNANDO,02227,057579,0,0,19,13,0,6,153,66,0,3,1,7
06,001,SAN FERNANDO,02227,057580,0,0,19,14,1,3,174,45,2,0,1,4
06,001,SAN FERNANDO,02227,057581,0,0,21,13,1,8,130,54,5,8,2,1
06,001,SAN FERNANDO,02227,057582,0,0,21,15,2,6,165,44,1,2,1,4
06,001,SAN FERNANDO,02227,057583,0,0,17,5,2,9,168,47,2,2,2,5
06,001,SAN FERNANDO,02227,057584,0,0,19,8,1,7,144,71,0,5,0,6
06,001,SAN FERNANDO,02227,057585,0,0,27,7,6,1,155,49,2,8,0,2
06,001,SAN FERNANDO,02227,057586,0,0,10,12,3,8,158,70,2,4,0,3
06,001,SAN FERNANDO,02227,057587,0,0,49,0,4,0,158,52,0,0,3,3
06,001,SAN FERNANDO,02227,057588,0,0,1,1,1,5,127,70,0,10,0,3
06,001,SAN FERNANDO,02227,057589,0,0,12,10,0,6,160,63,1,2,1,0
06,001,SAN FERNANDO,02227,057590,0,0,0,12,2,7,148,69,3,3,1,2
06,001,SAN FERNANDO,02227,057591,0,0,15,8,3,15,144,63,3,7,0,4
06,001,SAN FERNANDO,02227,057592,0,0,10,11,2,7,154,44,2,11,1,9
06,001,SAN FERNANDO,02227,057593,0,0,0,0,0,0,0,0,0,0,0,0
06,001,SAN FERNANDO,02227,057594,0,0,16,13,0,2,149,67,2,7,3,2
06,001,SAN FERNANDO,02228,057595,0,0,10,9,2,3,177,55,0,2,2,2
06,001,SAN FERNANDO,02228,057596,0,0,17,12,0,15,144,58,2,10,0,5
06,001,SAN FERNANDO,02228,057597,0,0,10,10,1,3,135,63,0,6,2,6
06,001,SAN FERNANDO,02228,057598,0,0,23,9,1,8,0,50,2,5,0,2
06,001,SAN FERNANDO,02228,057599,0,0,0,12,4,11,145,60,1,5,0,2
06,001,SAN FERNANDO,02228,057600,0,0,0,11,5,7,135,37,3,6,2,0
06,001,SAN FERNANDO,02228,057601,0,0,12,21,3,6,136,70,2,7,1,2
06,001,SAN FERNANDO,02228,057602,0,0,24,10,3,9,143,71,0,6,1,4
06,001,SAN FERNANDO,02228,057603,0,0,1,13,0,4,149,68,3,3,0,0
06,001,SAN FERNANDO,02228,057604,0,0,0,8,0,11,148,72,1,1,0,1
06,001,SAN FERNANDO,02228,057605,0,0,0,7,1,9,150,77,2,3,1,6
06,001,SAN FERNANDO,02228,057606,0,0,18,14,1,8,136,86,2,5,2,2
06,001,SAN FERNANDO,02228,057607,0,0,43,0,2,11,134,82,1,0,0,1
06,001,SAN FERNANDO,02228,057608,0,0,0,2,2,14,145,65,1,4,0,5
06,001,SAN FERNANDO,02228,057609,0,0,1,8,0,6,130,58,2,4,0,8
06,001,SAN FERNANDO,02228,057610,0,0,11,9,3,9,137,86,2,3,2,3
06,001,SAN FERNANDO,02228,057611,0,0,2,12,2,8,121,72,5,9,2,4
06,001,SAN FERNANDO,02228,057612,0,0,12,12,1,7,132,74,0,5,0,8
06,001,SAN FERNANDO,02228,057613,0,0,0,6,0,0,148,77,1,4,1,13
06,001,SAN FERNANDO,02228,057614,0,0,0,9,2,4,136,75,5,2,2,4
06,001,SAN FERNANDO,02228,057615,0,0,23,3,5,6,157,76,1,5,1,3
06,001,SAN FERNANDO,02228,057616,0,0,8,9,1,5,149,71,1,6,0,5
06,001,SAN FERNANDO,02228,057617,0,0,0,12,2,10,131,84,4,0,0,4
06,001,SAN FERNANDO,02228,057618,0,0,11,10,4,6,170,58,1,4,1,3
06,001,SAN FERNANDO,02228,057619,0,0,1,0,0,6,121,91,0,0,2,5
06,001,SAN FERNANDO,02228,057620,0,0,0,6,2,10,144,67,0,10,1,5
06,001,SAN FERNANDO,02228,057621,0,0,13,7,2,6,144,87,0,2,1,5
06,001,SAN FERNANDO,02228,057622,0,0,12,9,1,6,169,50,3,1,0,2
06,001,SAN FERNANDO,02228,057623,0,0,15,16,2,0,150,63,1,0,0,2
06,001,SAN FERNANDO,02228,057624,0,0,26,11,3,3,118,86,1,5,1,2
06,001,SAN FERNANDO,02228,057625,0,0,21,11,2,8,152,64,0,6,0,4
06,001,SAN FERNANDO,02228,057626,0,0,15,17,1,14,138,72,0,7,0,5
06,001,SAN FERNANDO,02228,057627,0,0,1,5,1,12,142,61,5,4,2,5
06,001,SAN FERNANDO,02228,057628,0,0,29,15,2,7,152,56,0,6,2,6
06,001,SAN FERNANDO,02228,057629,0,0,12,17,1,6,142,69,1,5,0,4
06,001,SAN FERNANDO,02228,057630,0,0,14,13,3,7,150,60,0,1,0,4
06,001,SAN FERNANDO,02228,057631,0,0,28,10,0,10,118,81,1,6,0,4
06,001,SAN FERNANDO,02228,057632,0,0,16,7,2,6,129,75,1,1,1,4
06,001,SAN FERNANDO,02228,057633,0,0,25,14,2,10,106,77,1,4,1,7
06,001,SAN FERNANDO,02228,057634,0,0,22,19,0,10,144,65,1,3,0,1
06,001,SAN FERNANDO,02228,057635,0,0,26,11,61,4,77,5,2,4,81,3
06,001,SAN FERNANDO,02228,057636,0,0,14,14,0,14,134,63,4,7,3,3
06,001,SAN FERNANDO,02228,057637,0,0,13,16,4,9,119,84,4,6,1,7
06,001,SAN FERNANDO,02228,057638,0,0,13,7,2,13,167,54,0,3,2,0
06,001,SAN FERNANDO,02228,057639,0,0,8,10,0,8,141,84,3,4,1,1
06,001,SAN FERNANDO,02228,057640,0,0,0,5,2,12,121,87,4,3,0,8
06,001,SAN FERNANDO,02228,057641,0,0,8,6,2,7,164,67,0,2,2,5
06,001,SAN FERNANDO,02228,057642,0,0,1,8,1,8,126,75,3,5,0,6
06,001,SAN FERNANDO,02228,057643,0,0,1,13,0,0,152,67,1,2,2,0
06,001,SAN FERNANDO,02228,057644,0,0,1,13,1,9,106,76,2,7,0,5
06,001,SAN FERNANDO,02228,057645,0,0,0,7,1,13,146,64,3,4,1,0
06,001,SAN FERNANDO,02228,057646,0,0,0,19,2,10,153,60,1,2,1,2
06,001,SAN FERNANDO,02228,057647,0,0,1,2,2,12,116,14,2,6,1,7
06,001,SAN FERNANDO,02228,057648,0,0,23,11,2,8,149,74,0,6,0,0
06,001,SAN FERNANDO,02228,057649,0,0,27,8,5,8,120,77,2,3,1,6
06,001,SAN FERNANDO,02228,057650,0,0,0,0,1,0,163,65,2,0,0,4
06,001,SAN FERNANDO,02228,057651,0,0,8,15,1,6,131,80,4,3,0,6
06,001,SAN FERNANDO,02228,057652,0,0,8,9,0,5,151,69,1,4,0,2
06,001,SAN FERNANDO,02228,057653,0,0,16,9,1,5,142,43,3,8,0,4
06,001,SAN FERNANDO,02228,057654,0,0,1,9,3,9,153,83,0,9,2,2
06,001,SAN FERNANDO,02228,057655,0,0,1,6,0,10,133,77,1,5,1,4
06,001,SAN FERNANDO,02228,057656,0,0,2,16,3,10,139,63,6,6,0,6
06,001,SAN FERNANDO,02228,057657,0,0,0,12,0,10,145,60,2,0,1,6
06,001,SAN FERNANDO,02228,057658,0,0,0,11,0,8,130,75,3,6,0,4
06,001,SAN FERNANDO,02228,057659,0,0,0,8,2,5,144,64,4,8,2,8
06,001,SAN FERNANDO,02228,057660,0,0,14,14,7,8,149,48,2,0,2,0
06,001,SAN FERNANDO,02228,057661,0,0,22,10,1,6,157,59,1,3,1,6
06,001,SAN FERNANDO,02228,057662,0,0,23,20,1,5,148,63,1,2,0,2
06,001,SAN FERNANDO,02228,057663,0,0,1,9,2,7,132,74,1,6,0,2
06,001,SAN FERNANDO,02228,057664,0,0,9,8,2,12,148,58,5,3,1,6
06,001,SAN FERNANDO,02228,057665,0,0,0,6,3,17,128,94,2,5,6,6
06,001,SAN FERNANDO,02228,057666,0,0,23,11,3,7,139,67,0,3,0,4
06,001,SAN FERNANDO,02228,057667,0,0,8,9,2,6,166,60,1,9,0,3
06,001,SAN FERNANDO,02228,057668,0,0,9,6,0,7,163,66,1,6,0,8
06,001,SAN FERNANDO,02228,057669,0,0,71,9,1,9,149,54,3,8,2,5
06,001,SAN FERNANDO,02228,057670,0,0,16,9,3,9,165,54,0,6,3,2
06,001,SAN FERNANDO,02228,057671,0,0,0,10,0,1,144,71,1,4,3,2
06,001,SAN FERNANDO,02228,057672,0,0,0,0,0,0,0,0,0,0,0,0
06,001,SAN FERNANDO,02229,057673,0,0,17,6,0,13,142,61,0,9,0,3
06,001,SAN FERNANDO,02229,057674,0,0,20,18,1,7,136,71,0,4,0,3
06,001,SAN FERNANDO,02229,057675,0,0,14,10,0,10,140,63,3,4,0,3
06,001,SAN FERNANDO,02229,057676,0,0,10,6,0,10,137,80,2,2,0,2
06,001,SAN FERNANDO,02229,057677,0,0,14,17,0,12,156,68,2,5,1,3
06,001,SAN FERNANDO,02229,057678,0,0,8,16,1,9,169,63,0,2,0,1
06,001,SAN FERNANDO,02229,057679,0,0,13,5,3,10,109,89,2,11,0,1
06,001,SAN FERNANDO,02229,057680,0,0,15,12,2,17,128,68,5,0,1,8
06,001,SAN FERNANDO,02229,057681,0,0,7,6,1,7,122,87,1,9,1,5
06,001,SAN FERNANDO,02229,057682,0,0,13,11,3,3,131,88,2,6,1,1
06,001,SAN FERNANDO,02229,057683,0,0,20,10,1,5,128,68,0,7,3,8
06,001,SAN FERNANDO,02229,057684,0,0,14,9,1,12,122,89,1,5,2,4
06,001,SAN FERNANDO,02229,057685,0,0,23,6,2,15,103,104,3,7,1,3
06,001,SAN FERNANDO,02229,057686,0,0,18,20,1,12,132,66,3,4,1,2
06,001,SAN FERNANDO,02229,057687,0,0,9,10,3,8,128,83,4,2,1,1
06,001,SAN FERNANDO,02229,057688,0,0,24,1,1,9,140,83,4,6,0,3
06,001,SAN FERNANDO,02229,057689,0,0,22,12,3,6,141,72,2,6,1,3
06,001,SAN FERNANDO,02229,057690,0,0,17,11,0,10,64,65,1,5,0,4
06,001,SAN FERNANDO,02229,057691,0,0,23,7,3,5,122,82,3,6,0,0
06,001,SAN FERNANDO,02229,057692,0,0,30,4,2,4,135,82,1,4,1,4
06,001,SAN FERNANDO,02229,057693,0,0,9,9,1,6,143,82,0,8,1,0
06,001,SAN FERNANDO,02229,057694,0,0,17,10,1,7,129,68,0,5,0,2
06,001,SAN FERNANDO,02229,057695,0,0,28,20,1,11,118,83,1,6,0,5
06,001,SAN FERNANDO,02229,057696,0,0,13,19,2,11,133,71,1,4,0,3
06,001,SAN FERNANDO,02229,057697,0,0,0,12,0,10,122,81,2,7,2,9
06,001,SAN FERNANDO,02229,057698,0,0,12,2,2,15,135,68,2,7,3,4
06,001,SAN FERNANDO,02229,057699,0,0,12,11,1,5,127,95,2,6,1,2
06,001,SAN FERNANDO,02229,057700,0,0,20,9,1,6,109,93,3,3,3,2
06,001,SAN FERNANDO,02229,057701,0,0,28,12,1,10,128,61,1,3,1,2
06,001,SAN FERNANDO,02229,057702,0,0,4,11,2,11,134,65,1,7,3,2
06,001,SAN FERNANDO,02229,057703,0,0,2,17,2,6,97,75,2,6,1,3
06,001,SAN FERNANDO,02229,057704,0,0,0,8,1,7,133,64,2,4,0,2
06,001,SAN FERNANDO,02229,057705,0,0,18,6,0,10,133,83,4,2,0,2
06,001,SAN FERNANDO,02229,057706,0,0,16,9,0,9,136,86,3,7,1,5
06,001,SAN FERNANDO,02229,057707,0,0,20,10,1,4,112,100,1,7,1,4
06,001,SAN FERNANDO,02229,057708,0,0,29,6,1,14,112,85,0,5,0,2
06,001,SAN FERNANDO,02229,057709,0,0,8,8,2,12,136,90,7,6,1,6
06,001,SAN FERNANDO,02229,057710,0,0,17,8,3,7,144,54,1,5,0,4
06,001,SAN FERNANDO,02229,057711,0,0,21,3,0,7,134,71,4,8,2,4
06,001,SAN FERNANDO,02229,057712,0,0,0,8,1,9,135,77,2,5,1,2
06,001,SAN FERNANDO,02229,057713,0,0,19,7,1,7,142,79,1,5,2,2
06,001,SAN FERNANDO,02229,057714,0,0,26,13,0,12,115,83,2,7,0,6
06,001,SAN FERNANDO,02229,057715,0,0,26,10,1,4,113,85,1,4,0,7
06,001,SAN FERNANDO,02229,057716,0,0,12,13,2,4,134,87,4,4,0,5
06,001,SAN FERNANDO,02229,057717,0,0,12,11,1,8,112,96,1,6,1,4
06,001,SAN FERNANDO,02229,057718,0,0,13,16,2,1,148,64,5,8,0,5
06,001,SAN FERNANDO,02229,057719,0,0,0,9,0,16,119,79,0,3,2,1
06,001,SAN FERNANDO,02229,057720,0,0,18,6,1,9,123,93,2,3,2,2
06,001,SAN FERNANDO,02230,057721,0,0,11,9,2,10,131,71,2,8,0,1
06,001,SAN FERNANDO,02230,057722,0,0,13,7,1,7,142,73,0,7,0,3
06,001,SAN FERNANDO,02230,057723,0,0,17,2,2,7,110,95,2,5,1,4
06,001,SAN FERNANDO,02230,057724,0,0,18,10,2,11,118,8,1,5,1,6
06,001,SAN FERNANDO,02230,057725,0,0,14,14,2,13,114,90,2,10,1,4
06,001,SAN FERNANDO,02230,057726,0,0,16,5,0,9,111,94,3,5,1,1
06,001,SAN FERNANDO,02230,057727,0,0,14,10,1,15,120,73,1,5,2,4
06,001,SAN FERNANDO,02230,057728,0,0,11,12,1,9,109,85,6,8,1,1
06,001,SAN FERNANDO,02230,057729,0,0,13,8,2,10,108,98,4,7,0,5
06,001,SAN FERNANDO,02230,057730,0,0,21,11,1,15,117,97,1,4,0,4
06,001,SAN FERNANDO,02230,057731,0,0,5,6,1,9,127,72,2,6,0,3
06,001,SAN FERNANDO,02230,057732,0,0,15,13,2,9,122,69,1,6,0,5
06,001,SAN FERNANDO,02230,057733,0,0,11,12,2,4,106,105,2,6,1,0
06,001,SAN FERNANDO,02230,057734,0,0,11,4,3,11,96,102,3,10,0,4
06,001,SAN FERNANDO,02230,057735,0,0,14,14,2,16,117,83,1,1,2,4
06,001,SAN FERNANDO,02230,057736,0,0,13,11,2,11,128,81,2,3,1,3
06,001,SAN FERNANDO,02230,057737,0,0,10,13,0,7,78,99,1,2,0,1
06,001,SAN FERNANDO,02230,057738,0,0,24,5,1,11,112,98,1,9,2,1
06,001,SAN FERNANDO,02230,057739,0,0,12,9,2,15,107,80,0,8,0,1
06,001,SAN FERNANDO,02230,057740,0,0,20,8,3,15,118,90,1,2,0,0
06,001,SAN FERNANDO,02230,057741,0,0,18,4,2,8,123,90,1,6,0,1
06,001,SAN FERNANDO,02230,057742,0,0,10,4,1,10,122,108,3,6,0,3
06,001,SAN FERNANDO,02230,057743,0,0,12,10,0,9,109,97,2,5,0,3
06,001,SAN FERNANDO,02230,057744,0,0,13,3,2,5,131,81,2,8,2,2
06,001,SAN FERNANDO,02230,057745,0,0,11,5,2,12,98,94,1,5,1,3
06,001,SAN FERNANDO,02230,057746,0,0,29,0,2,12,93,103,3,0,1,1
06,001,SAN FERNANDO,02230,057747,0,0,12,10,2,8,106,85,3,12,0,1
06,001,SAN FERNANDO,02230,057748,0,0,13,8,2,10,131,71,3,5,0,5
06,001,SAN FERNANDO,02230,057749,0,0,22,5,1,11,125,88,4,1,0,2
06,001,SAN FERNANDO,02230,057750,0,0,21,7,1,16,44,65,2,7,0,0
06,001,SAN FERNANDO,02230,057751,0,0,16,6,2,14,125,82,0,5,0,6
06,001,SAN FERNANDO,02230,057752,0,0,26,3,0,8,118,85,4,6,0,6
06,001,SAN FERNANDO,02230,057753,0,0,16,14,1,10,130,83,3,0,0,3
06,001,SAN FERNANDO,02230,057754,0,0,17,10,1,8,137,68,1,7,0,4
06,001,SAN FERNANDO,02230,057755,0,0,13,7,1,8,125,90,3,7,0,3
06,001,SAN FERNANDO,02231,057756,0,0,3,12,3,2,170,39,3,6,1,2
06,001,SAN FERNANDO,02231,057757,0,0,2,7,2,5,122,78,5,10,0,5
06,001,SAN FERNANDO,02231,057758,0,0,0,4,1,0,129,57,3,7,0,3
06,001,SAN FERNANDO,02231,057759,0,0,1,12,1,11,144,68,1,10,0,4
06,001,SAN FERNANDO,02231,057760,0,0,8,7,2,6,118,88,3,4,1,2
06,001,SAN FERNANDO,02231,057761,0,0,0,10,5,4,138,66,4,4,1,2
06,001,SAN FERNANDO,02231,057762,0,0,13,8,5,7,127,72,1,7,0,5
06,001,SAN FERNANDO,02231,057763,0,0,7,8,2,1,139,67,0,7,0,3
06,001,SAN FERNANDO,02231,057764,0,0,24,18,4,7,127,57,1,0,0,5
06,001,SAN FERNANDO,02231,057765,0,0,1,0,2,6,124,86,0,8,0,5
06,001,SAN FERNANDO,02231,057766,0,0,9,9,4,5,136,72,6,4,1,4
06,001,SAN FERNANDO,02231,057767,0,0,3,10,6,2,137,56,2,0,3,2
06,001,SAN FERNANDO,02231,057768,0,0,26,14,4,6,147,55,3,7,1,1
06,001,SAN FERNANDO,02231,057769,0,0,17,6,6,5,116,79,5,5,1,1
06,001,SAN FERNANDO,02231,057770,0,0,21,16,5,6,129,67,2,4,0,6
06,001,SAN FERNANDO,02231,057771,0,0,11,8,5,10,123,84,5,8,0,3
06,001,SAN FERNANDO,02231,057772,0,0,16,3,4,8,129,70,1,2,0,3
06,001,SAN FERNANDO,02231,057773,0,0,13,9,4,10,123,65,2,4,1,5
06,001,SAN FERNANDO,02231,057774,0,0,1,9,2,11,120,73,4,2,1,1
06,001,SAN FERNANDO,02231,057775,0,0,18,10,3,7,114,94,1,4,1,4
06,001,SAN FERNANDO,02232,057776,0,0,15,9,0,6,182,29,1,5,0,1
06,001,SAN FERNANDO,02232,057777,0,0,3,9,1,6,183,44,1,7,0,1
06,001,SAN FERNANDO,02232,057778,0,0,30,0,2,3,175,55,1,0,1,4
06,001,SAN FERNANDO,02232,057779,0,0,0,12,0,3,159,54,2,6,1,4
06,001,SAN FERNANDO,02232,057780,0,0,27,16,1,6,166,41,1,4,1,1
06,001,SAN FERNANDO,02232,057781,0,0,11,12,0,3,133,72,0,6,2,5
06,001,SAN FERNANDO,02232,057782,0,0,17,15,3,2,166,44,0,4,1,4
06,001,SAN FERNANDO,02232,057783,0,0,0,10,2,1,157,63,2,3,2,2
06,001,SAN FERNANDO,02232,057784,0,0,21,6,1,10,159,41,0,4,0,4
06,001,SAN FERNANDO,02232,057785,0,0,41,0,0,0,151,50,2,0,0,0
06,001,SAN FERNANDO,02232,057786,0,0,3,12,1,5,150,63,0,5,1,2
06,001,SAN FERNANDO,02232,057787,0,0,23,10,0,4,176,52,4,4,1,0
06,001,SAN FERNANDO,02232,057788,0,0,1,14,1,1,154,64,0,7,1,3
06,001,SAN FERNANDO,02232,057789,0,0,0,10,52,0,155,6,2,8,0,0
06,001,SAN FERNANDO,02232,057790,0,0,5,14,0,6,158,51,0,10,0,1
06,001,SAN FERNANDO,02232,057791,0,0,0,9,1,5,156,45,2,8,1,2
06,001,SAN FERNANDO,02232,057792,0,0,12,15,0,3,166,48,1,3,1,3
06,001,SAN FERNANDO,02232,057793,0,0,39,14,2,6,150,41,1,7,1,3
06,001,SAN FERNANDO,02232,057794,0,0,19,6,2,2,161,45,3,6,2,3
06,001,SAN FERNANDO,02232,057795,0,0,9,8,2,3,168,64,2,2,0,3
06,001,SAN FERNANDO,02233,057796,0,0,18,4,1,2,162,46,2,12,1,5
06,001,SAN FERNANDO,02233,057797,0,0,21,4,0,1,176,54,1,5,2,3
06,001,SAN FERNANDO,02233,057798,0,0,13,6,2,5,178,51,0,5,1,2
06,001,SAN FERNANDO,02233,057799,0,0,12,6,1,2,202,42,0,2,0,5
06,001,SAN FERNANDO,02233,057800,0,0,17,8,0,3,169,37,1,5,0,2
06,001,SAN FERNANDO,02233,057801,0,0,23,8,0,5,186,49,3,4,0,3
06,001,SAN FERNANDO,02233,057802,0,0,1,0,2,2,186,62,1,1,1,4
06,001,SAN FERNANDO,02233,057803,0,0,0,4,2,4,193,35,0,71,2,0
06,001,SAN FERNANDO,02233,057804,0,0,14,6,1,2,188,43,1,4,0,3
06,001,SAN FERNANDO,02233,057805,0,0,9,11,0,10,215,37,1,4,0,2
06,001,SAN FERNANDO,02233,057806,0,0,8,6,3,6,179,50,0,3,1,5
06,001,SAN FERNANDO,02233,057807,0,0,100,7,4,5,171,44,3,3,0,3
