codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,00092,00001,00008,00005,00010,00009,00002,00091,00050,00061,00093,00004
21,013,ROSARIO,04915,091597,0,0,6,0,35,7,99,15,6,4,1,0,0,0,7
21,013,ROSARIO,04915,091598,0,0,1,0,42,3,124,9,41,1,1,0,0,1,9
21,013,ROSARIO,04915,091599,0,0,11,0,26,3,138,20,27,0,0,1,1,1,0
21,013,ROSARIO,04915,091600,0,0,23,0,35,8,118,12,57,0,2,0,1,0,4
21,013,ROSARIO,04915,091601,0,0,16,0,26,6,130,13,56,2,0,1,0,0,5
21,013,ROSARIO,04915,091602,0,0,11,0,32,0,134,13,42,1,1,0,0,1,5
21,013,ROSARIO,04915,091603,0,0,2,0,34,4,157,19,29,1,0,0,0,0,4
21,013,ROSARIO,04915,091604,0,0,2,0,36,0,143,8,39,2,0,0,5,0,9
21,013,ROSARIO,04915,091605,0,0,5,1,23,10,150,11,42,2,0,0,0,1,5
21,013,ROSARIO,04915,091606,0,0,8,0,30,7,143,5,45,1,0,0,0,0,5
21,013,ROSARIO,04915,091607,0,0,10,1,38,5,151,8,39,3,0,0,1,0,0
21,013,ROSARIO,04915,091608,0,0,5,0,35,7,111,16,50,1,2,1,0,0,11
21,013,ROSARIO,04915,091609,0,0,4,1,39,2,107,12,46,3,1,0,3,0,6
21,013,ROSARIO,04915,091610,0,0,7,1,32,2,146,12,32,3,0,1,0,1,5
21,013,ROSARIO,04915,091611,0,0,11,0,34,8,102,15,51,0,0,0,0,1,9
21,013,ROSARIO,04915,091612,0,0,0,2,31,5,130,5,41,2,0,1,0,1,3
21,013,ROSARIO,04915,091613,0,0,10,0,14,10,150,17,31,1,0,0,1,0,6
21,013,ROSARIO,04915,091614,0,0,8,0,27,11,130,6,49,1,0,0,0,0,7
21,013,ROSARIO,04915,091615,0,0,8,0,35,8,121,5,56,0,0,0,0,0,6
21,013,ROSARIO,04915,091616,0,0,1,0,12,7,175,9,43,1,0,0,0,0,5
21,013,ROSARIO,04915,091617,0,0,1,0,28,12,139,12,45,2,1,0,1,0,5
21,013,ROSARIO,04915,091618,0,0,1,1,39,4,137,8,52,2,1,0,0,1,3
21,013,ROSARIO,04915,091619,0,0,3,0,29,8,156,4,37,2,0,3,1,0,5
21,013,ROSARIO,04915,091620,0,0,5,0,37,8,103,11,55,2,0,18,0,0,10
21,013,ROSARIO,04915,091621,0,0,2,0,38,4,127,4,53,2,0,0,0,0,7
21,013,ROSARIO,04915,091622,0,0,7,0,35,5,136,9,28,2,0,0,1,0,2
21,013,ROSARIO,04915,091623,0,0,2,0,26,5,155,13,36,1,1,1,0,0,3
21,013,ROSARIO,04915,091624,0,0,0,0,36,7,140,5,46,0,0,0,0,0,3
21,013,ROSARIO,04915,091625,0,0,13,1,0,3,136,10,42,1,0,1,0,1,7
21,013,ROSARIO,04915,091626,0,0,1,1,34,0,166,8,31,0,2,0,2,0,0
21,013,ROSARIO,04915,091627,0,0,1,0,17,13,172,11,44,0,0,0,0,2,2
21,013,ROSARIO,04915,091628,0,0,3,0,30,7,145,13,47,3,0,2,0,0,8
21,013,ROSARIO,04915,091629,0,0,4,0,34,1,131,7,56,5,0,0,0,1,11
21,013,ROSARIO,04915,091630,0,0,12,0,38,3,155,6,46,3,1,0,0,3,2
21,013,ROSARIO,04915,091631,0,0,6,0,23,3,165,12,39,1,0,0,0,0,8
21,013,ROSARIO,04915,091632,0,0,0,0,25,3,125,11,40,1,0,0,1,0,2
21,013,ROSARIO,04915,091633,0,0,11,0,20,8,142,5,49,0,0,0,0,2,5
21,013,ROSARIO,04915,091634,0,0,12,0,41,6,125,7,69,0,0,0,0,0,0
21,013,ROSARIO,04915,091635,0,0,1,0,40,10,155,10,46,0,0,0,0,1,8
21,013,ROSARIO,04915,091636,0,0,0,0,25,6,117,9,45,6,0,0,0,1,2
21,013,ROSARIO,04915,091637,0,0,3,1,32,2,128,5,52,2,0,0,0,0,7
21,013,ROSARIO,04915,091638,0,0,5,0,36,4,127,6,46,1,0,1,0,0,2
21,013,ROSARIO,04915,091639,0,0,1,0,33,4,143,8,33,3,1,0,1,2,6
21,013,ROSARIO,04915,091640,0,0,2,0,0,6,36,8,161,1,0,1,0,9,0
21,013,ROSARIO,04915,091641,0,0,0,1,0,3,1,8,49,0,0,0,0,0,7
21,013,ROSARIO,04915,091642,0,0,0,3,38,3,149,2,33,3,0,0,0,0,0
21,013,ROSARIO,04915,091643,0,0,0,0,28,6,145,10,50,1,0,0,0,0,7
21,013,ROSARIO,04915,091644,0,0,0,1,30,4,120,4,50,0,0,1,0,2,5
21,013,ROSARIO,04915,091645,0,0,1,1,28,7,130,13,38,0,0,0,0,1,2
21,013,ROSARIO,04915,091646,0,0,0,0,31,9,152,9,46,0,1,0,0,1,4
21,013,ROSARIO,04915,091647,0,0,0,1,21,4,150,6,27,0,0,0,1,0,3
21,013,ROSARIO,04915,091648,0,0,10,0,40,3,122,9,51,0,0,0,0,0,5
21,013,ROSARIO,04915,091649,0,0,5,0,26,4,132,11,48,1,1,0,3,1,8
21,013,ROSARIO,04915,091650,0,0,10,0,27,6,148,4,47,2,0,0,0,0,12
21,013,ROSARIO,04915,091651,0,0,2,0,44,6,150,4,50,2,0,2,2,0,5
21,013,ROSARIO,04915,091652,0,0,7,0,46,8,142,11,41,3,1,0,1,1,4
21,013,ROSARIO,04915,091653,0,0,17,0,35,14,109,6,44,2,0,1,0,0,10
21,013,ROSARIO,04915,091654,0,0,3,0,26,8,121,25,41,1,2,2,0,0,9
21,013,ROSARIO,04915,091655,0,0,6,0,33,7,141,11,46,1,0,0,1,0,3
21,013,ROSARIO,04915,091656,0,0,13,0,35,7,141,8,36,0,2,1,1,0,7
21,013,ROSARIO,04915,091657,0,0,11,0,27,7,160,3,29,3,0,0,0,0,6
21,013,ROSARIO,04915,091658,0,0,4,0,31,9,139,17,36,1,0,0,0,0,6
21,013,ROSARIO,04915,091659,0,0,6,0,30,8,160,22,32,1,0,0,1,0,6
21,013,ROSARIO,04915,091660,0,0,4,1,30,3,126,7,45,1,0,1,0,0,7
21,013,ROSARIO,04915,091661,0,0,6,1,30,6,131,7,47,1,0,0,0,1,6
21,013,ROSARIO,04915,091662,0,0,2,0,24,10,128,6,37,2,0,0,0,0,9
21,013,ROSARIO,04915,091663,0,0,2,0,32,5,131,6,38,6,0,0,0,0,7
21,013,ROSARIO,04915,091664,0,0,11,0,32,5,122,9,49,1,0,0,0,1,7
21,013,ROSARIO,04915,091665,0,0,4,1,29,4,127,19,59,3,1,0,0,0,0
21,013,ROSARIO,04915,091666,0,0,0,0,29,3,158,7,58,1,0,0,1,0,4
21,013,ROSARIO,04915,091667,0,0,7,1,45,4,139,6,46,4,0,0,0,0,4
21,013,ROSARIO,04915,091668,0,0,6,0,21,5,138,6,43,1,0,1,0,1,4
21,013,ROSARIO,04915,091669,0,0,11,1,26,11,117,5,48,1,0,1,0,0,0
21,013,ROSARIO,04915,091670,0,0,13,0,32,11,112,14,47,1,0,1,0,0,1
21,013,ROSARIO,04915,091671,0,0,1,0,32,5,155,6,51,1,0,0,0,0,7
21,013,ROSARIO,04915,091672,0,0,14,1,28,7,110,13,55,0,0,1,1,1,9
21,013,ROSARIO,04915,091673,0,0,2,0,37,4,117,15,68,3,0,0,0,0,8
21,013,ROSARIO,04915,091674,0,0,0,0,15,3,85,3,17,0,0,0,0,0,2
21,013,ROSARIO,04915,091675,0,0,3,0,15,4,84,11,22,2,0,0,1,0,2
21,013,ROSARIO,04916,091676,0,0,8,0,3,3,182,9,26,0,26,0,0,0,4
21,013,ROSARIO,04916,091677,0,0,16,0,26,3,165,10,27,0,0,0,1,1,1
21,013,ROSARIO,04916,091678,0,0,1,1,17,4,158,12,38,1,0,0,0,0,4
21,013,ROSARIO,04916,091679,0,0,0,0,28,4,181,6,28,3,0,0,0,0,0
21,013,ROSARIO,04916,091680,0,0,1,0,12,2,202,7,24,1,0,0,0,0,1
21,013,ROSARIO,04916,091681,0,0,2,1,19,4,175,10,32,2,1,0,0,0,7
21,013,ROSARIO,04916,091682,0,0,17,1,14,6,176,5,30,1,0,1,0,0,1
21,013,ROSARIO,04916,091683,0,0,13,0,25,2,158,7,37,2,0,0,0,0,1
21,013,ROSARIO,04916,091684,0,0,23,0,17,7,160,6,37,0,0,0,0,0,2
21,013,ROSARIO,04916,091685,0,0,6,0,17,6,155,9,27,0,0,0,1,0,1
21,013,ROSARIO,04916,091686,0,0,1,0,31,10,128,9,31,0,2,0,0,1,8
21,013,ROSARIO,04916,091687,0,0,12,0,30,4,154,4,35,1,0,0,0,0,6
21,013,ROSARIO,04916,091688,0,0,0,1,16,2,179,8,29,1,0,1,0,1,7
21,013,ROSARIO,04916,091689,0,0,0,0,22,6,167,7,30,1,0,1,0,2,4
21,013,ROSARIO,04916,091690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,013,ROSARIO,04916,091691,0,0,2,0,19,7,185,10,28,0,0,1,0,1,2
21,013,ROSARIO,04916,091692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,013,ROSARIO,04916,091693,0,0,4,0,23,5,172,14,29,0,2,0,0,0,3
21,013,ROSARIO,04916,091694,0,0,4,0,16,7,153,8,39,0,0,0,0,0,5
21,013,ROSARIO,04916,091695,0,0,0,0,16,11,145,11,38,0,0,1,0,0,2
21,013,ROSARIO,04916,091696,0,0,7,0,28,8,170,5,20,1,0,0,0,0,1
21,013,ROSARIO,04916,091697,0,0,2,1,22,10,169,10,21,0,0,0,0,0,4
21,013,ROSARIO,04916,091698,0,0,12,1,11,5,175,6,27,0,0,0,0,0,0
21,013,ROSARIO,04916,091699,0,0,0,0,24,7,175,7,24,0,0,0,0,0,4
21,013,ROSARIO,04916,091700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,013,ROSARIO,04916,091701,0,0,0,0,17,0,189,0,2,0,0,0,0,0,0
21,013,ROSARIO,04916,091702,0,0,6,0,31,6,179,12,23,1,0,1,0,0,3
21,013,ROSARIO,04916,091703,0,0,6,1,15,3,178,4,27,0,0,0,1,0,3
21,013,ROSARIO,04916,091704,0,0,0,0,18,4,188,5,26,1,1,0,1,0,2
21,013,ROSARIO,04916,091705,0,0,1,0,19,8,170,9,25,0,0,0,0,0,0
21,013,ROSARIO,04916,091706,0,0,9,0,14,0,195,7,25,2,1,0,0,0,2
21,013,ROSARIO,04916,091707,0,0,20,0,24,6,181,10,19,1,1,0,1,0,1
21,013,ROSARIO,04916,091708,0,0,1,1,18,4,199,9,31,0,0,0,0,0,0
21,013,ROSARIO,04916,091709,0,0,18,0,25,4,177,11,26,0,0,0,0,0,2
21,013,ROSARIO,04916,091710,0,0,5,0,23,5,167,16,31,0,0,0,2,0,6
21,013,ROSARIO,04916,091711,0,0,3,0,30,4,175,10,23,1,0,1,0,0,3
21,013,ROSARIO,04916,091712,0,0,1,0,0,4,183,9,26,1,28,0,1,0,5
21,013,ROSARIO,04916,091713,0,0,5,0,15,2,195,12,26,1,0,0,0,0,5
21,013,ROSARIO,04916,091714,0,0,19,2,21,2,151,5,28,3,2,0,1,0,4
21,013,ROSARIO,04916,091715,0,0,1,0,0,5,183,4,33,1,0,0,0,3,0
21,013,ROSARIO,04916,091716,0,0,9,0,17,10,172,8,28,1,0,0,0,0,3
21,013,ROSARIO,04916,091717,0,0,10,0,20,5,174,11,25,0,1,0,0,0,7
21,013,ROSARIO,04916,091718,0,0,0,0,25,10,0,7,28,3,0,0,0,0,6
21,013,ROSARIO,04916,091719,0,0,14,0,0,2,26,7,185,1,0,0,2,2,3
21,013,ROSARIO,04916,091720,0,0,1,0,13,7,164,2,45,13,0,0,0,1,5
21,013,ROSARIO,04916,091721,0,0,4,2,22,7,174,9,28,0,0,0,1,0,6
21,013,ROSARIO,04916,091722,0,0,13,0,17,7,171,13,29,0,0,1,1,1,1
21,013,ROSARIO,04916,091723,0,0,3,0,16,5,162,9,28,2,0,1,0,0,1
21,013,ROSARIO,04916,091724,0,0,2,0,9,2,174,7,22,1,0,0,1,0,1
21,013,ROSARIO,04916,091725,0,0,9,1,19,7,167,10,20,0,0,0,0,0,1
21,013,ROSARIO,04916,091726,0,0,8,0,15,4,172,6,17,0,0,0,0,1,3
21,013,ROSARIO,04916,091727,0,0,2,0,19,5,175,9,19,1,0,0,0,0,3
21,013,ROSARIO,04916,091728,0,0,3,0,11,0,154,1,30,1,0,0,0,0,6
21,013,ROSARIO,04916,091729,0,0,1,0,17,4,166,7,21,0,0,0,0,0,2
21,013,ROSARIO,04916,091730,0,0,10,0,28,2,159,6,28,0,0,0,2,1,3
21,013,ROSARIO,04916,091731,0,0,8,0,18,1,161,12,26,1,0,0,0,0,4
21,013,ROSARIO,04916,091732,0,0,8,0,19,2,170,6,36,0,1,1,0,2,6
21,013,ROSARIO,04916,091733,0,0,0,0,16,6,188,7,22,0,0,0,0,5,0
21,013,ROSARIO,04916,091734,0,0,8,0,17,8,181,4,16,0,0,0,0,0,3
21,013,ROSARIO,04916,091735,0,0,3,0,32,6,166,7,29,2,0,0,0,0,4
21,013,ROSARIO,04916,091736,0,0,6,1,22,2,177,6,28,2,0,1,0,0,3
21,013,ROSARIO,04916,091737,0,0,2,1,15,8,183,3,25,0,0,0,0,2,9
21,013,ROSARIO,04916,091738,0,0,3,0,23,6,168,10,27,1,0,0,0,0,4
21,013,ROSARIO,04916,091739,0,0,4,2,18,2,190,6,32,1,0,0,1,0,2
21,013,ROSARIO,04916,091740,0,0,0,0,28,3,188,7,24,0,0,0,0,0,6
21,013,ROSARIO,04916,091741,0,0,4,0,17,6,172,12,34,0,0,0,0,0,0
21,013,ROSARIO,04916,091742,0,0,2,0,13,3,181,9,29,0,0,0,1,1,3
21,013,ROSARIO,04916,091743,0,0,17,2,25,3,147,10,49,1,0,0,1,0,2
21,013,ROSARIO,04916,091744,0,0,17,0,30,4,152,8,34,2,0,0,0,0,5
21,013,ROSARIO,04916,091745,0,0,26,0,25,4,149,5,18,1,0,0,0,0,3
21,013,ROSARIO,04916,091746,0,0,23,1,23,10,136,13,26,1,1,1,0,0,4
21,013,ROSARIO,04916,091747,0,0,1,0,30,7,162,12,25,0,1,1,0,1,6
21,013,ROSARIO,04916,091748,0,0,0,0,6,2,39,6,8,0,0,0,0,0,0
21,013,ROSARIO,04917,091749,0,0,1,0,32,11,145,10,54,0,0,0,0,0,5
21,013,ROSARIO,04917,091750,0,0,1,0,38,10,113,11,47,4,1,0,0,0,6
21,013,ROSARIO,04917,091751,0,0,2,1,50,2,112,9,63,0,0,0,1,0,9
21,013,ROSARIO,04917,091752,0,0,4,0,44,10,110,10,57,1,0,0,0,0,8
21,013,ROSARIO,04917,091753,0,0,4,0,32,10,143,12,51,1,0,0,0,0,7
21,013,ROSARIO,04917,091754,0,0,0,0,39,9,133,6,54,0,0,1,0,0,7
21,013,ROSARIO,04917,091755,0,0,2,0,46,8,107,8,55,5,0,0,0,0,12
21,013,ROSARIO,04917,091756,0,0,13,0,35,7,142,9,38,0,0,2,0,0,7
21,013,ROSARIO,04917,091757,0,0,7,0,41,11,128,6,40,2,1,0,1,2,9
21,013,ROSARIO,04917,091758,0,0,8,0,50,7,133,6,50,1,0,0,2,0,2
21,013,ROSARIO,04917,091759,0,0,2,0,30,4,149,7,2,0,0,0,0,1,4
21,013,ROSARIO,04917,091760,0,0,4,0,41,7,147,9,46,0,0,0,0,0,9
21,013,ROSARIO,04917,091761,0,0,5,1,38,9,142,6,56,0,0,0,0,0,9
21,013,ROSARIO,04917,091762,0,0,4,0,32,9,139,12,63,1,1,1,0,0,3
21,013,ROSARIO,04917,091763,0,0,0,0,0,8,0,7,75,0,0,0,0,0,8
21,013,ROSARIO,04917,091764,0,0,10,0,32,10,133,10,49,2,0,2,0,0,10
21,013,ROSARIO,04917,091765,0,0,6,0,31,9,154,8,50,0,0,0,0,0,8
21,013,ROSARIO,04917,091766,0,0,0,0,9,1,36,2,13,1,0,0,0,0,1
21,013,ROSARIO,04918,091767,0,0,5,1,40,6,131,10,38,2,0,0,0,0,5
21,013,ROSARIO,04919,091768,0,0,6,0,35,3,59,3,140,1,0,0,0,1,13
21,013,ROSARIO,04919,091769,0,0,7,0,39,6,89,11,120,2,0,1,0,1,4
21,013,ROSARIO,04919,091770,0,0,6,0,20,4,20,0,75,0,0,0,1,1,6
21,013,ROSARIO,04920,091771,0,0,5,1,29,3,77,8,100,1,0,0,0,1,3
21,013,ROSARIO,04921,091772,0,0,14,0,37,6,115,30,61,1,0,0,0,0,3
21,013,ROSARIO,04921,091773,0,0,10,0,42,6,116,21,61,2,0,0,0,0,9
21,013,ROSARIO,04921,091774,0,0,5,0,34,8,124,13,49,2,0,0,1,1,12
21,013,ROSARIO,04921,091775,0,0,7,0,48,6,112,14,78,1,0,2,0,0,8
21,013,ROSARIO,04921,091776,0,0,7,0,29,6,131,10,67,0,0,0,0,0,8
21,013,ROSARIO,04921,091777,0,0,4,1,25,5,98,21,88,2,1,0,0,1,8
21,013,ROSARIO,04921,091778,0,0,1,0,39,8,116,16,81,3,0,1,0,0,6
21,013,ROSARIO,04921,091779,0,0,6,0,31,9,96,14,90,0,1,2,1,0,8
21,013,ROSARIO,04921,091780,0,0,4,0,39,6,106,20,0,2,0,0,1,1,13
21,013,ROSARIO,04921,091781,0,0,9,0,35,4,114,12,71,2,0,0,0,0,14
21,013,ROSARIO,04921,091782,0,0,3,1,39,5,97,10,100,1,1,0,0,0,10
21,013,ROSARIO,04921,091783,0,0,4,0,31,4,101,11,72,2,1,0,0,0,7
21,013,ROSARIO,04921,091784,0,0,1,0,27,9,95,7,104,2,0,0,1,0,7
21,013,ROSARIO,04921,091785,0,0,5,0,19,6,123,13,70,1,0,0,1,0,5
21,013,ROSARIO,04921,091786,0,0,6,2,32,3,73,21,130,2,0,1,0,1,9
21,013,ROSARIO,04921,091787,0,0,3,0,46,8,80,18,110,2,1,0,0,0,7
21,013,ROSARIO,04921,091788,0,0,7,0,30,4,92,16,101,0,0,0,0,0,8
21,013,ROSARIO,04921,091789,0,0,13,0,50,7,110,13,76,1,0,0,0,0,8
21,013,ROSARIO,04921,091790,0,0,7,0,39,10,117,5,81,2,0,0,0,1,5
21,013,ROSARIO,04921,091791,0,0,14,0,24,8,125,11,69,3,0,0,2,0,6
21,013,ROSARIO,04921,091792,0,0,15,0,27,7,106,9,97,2,0,0,0,1,3
21,013,ROSARIO,04921,091793,0,0,6,1,21,3,127,17,76,1,0,0,0,0,5
21,013,ROSARIO,04921,091794,0,0,2,0,21,12,118,9,70,2,0,0,1,0,12
21,013,ROSARIO,04921,091795,0,0,2,2,33,8,107,16,88,0,1,0,2,2,7
21,013,ROSARIO,04921,091796,0,0,4,1,27,6,127,12,74,0,0,1,0,1,6
21,013,ROSARIO,04921,091797,0,0,12,0,39,5,89,15,98,1,0,0,1,1,10
21,013,ROSARIO,04921,091798,0,0,4,0,31,6,86,14,106,0,0,1,0,1,6
21,013,ROSARIO,04921,091799,0,0,1,1,31,3,108,9,74,2,0,0,0,4,11
21,013,ROSARIO,04921,091800,0,0,2,0,34,8,84,9,100,2,0,0,0,0,9
21,013,ROSARIO,04921,091801,0,0,7,0,23,8,108,8,103,1,0,0,0,1,8
21,013,ROSARIO,04921,091802,0,0,3,0,34,9,93,6,111,1,0,0,1,0,15
21,013,ROSARIO,04921,091803,0,0,2,0,37,6,107,15,90,3,0,0,0,0,4
21,013,ROSARIO,04921,091804,0,0,3,0,4,7,93,15,92,2,0,0,0,1,15
21,013,ROSARIO,04921,091805,0,0,7,1,29,8,105,9,68,1,1,0,0,2,13
21,013,ROSARIO,04921,091806,0,0,10,0,33,7,92,7,85,5,0,0,0,0,9
21,013,ROSARIO,04921,091807,0,0,4,1,35,7,94,17,82,2,0,0,1,0,4
21,013,ROSARIO,04921,091808,0,0,4,0,35,8,111,17,77,1,0,0,0,1,4
21,013,ROSARIO,04921,091809,0,0,6,0,39,11,96,11,106,3,0,1,0,0,7
21,013,ROSARIO,04921,091810,0,0,3,1,29,9,125,18,57,1,1,1,0,0,4
21,013,ROSARIO,04921,091811,0,0,3,0,49,8,123,14,69,1,0,0,0,0,6
21,013,ROSARIO,04921,091812,0,0,7,1,36,9,107,12,82,2,0,1,2,0,13
21,013,ROSARIO,04921,091813,0,0,1,0,41,4,109,11,81,0,1,0,0,0,13
21,013,ROSARIO,04921,091814,0,0,1,0,36,12,102,6,94,1,0,0,2,0,10
21,013,ROSARIO,04921,091815,0,0,3,0,32,5,105,18,74,2,0,0,1,0,4
21,013,ROSARIO,04921,091816,0,0,2,0,38,10,110,11,83,3,0,0,0,1,11
21,013,ROSARIO,04921,091817,0,0,13,0,45,7,77,15,89,2,0,0,0,1,9
21,013,ROSARIO,04921,091818,0,0,4,0,31,7,104,12,97,1,0,0,0,2,14
21,013,ROSARIO,04921,091819,0,0,1,1,29,7,116,19,73,2,1,0,0,0,6
21,013,ROSARIO,04921,091820,0,0,12,1,36,15,83,20,84,2,0,0,0,0,5
21,013,ROSARIO,04921,091821,0,0,9,0,25,6,126,15,66,1,0,0,0,0,4
21,013,ROSARIO,04921,091822,0,0,6,0,32,11,121,8,60,0,1,0,1,0,8
21,013,ROSARIO,04921,091823,0,0,10,1,32,12,138,8,45,0,0,3,2,0,7
21,013,ROSARIO,04921,091824,0,0,8,1,32,5,86,12,122,1,0,0,0,1,5
21,013,ROSARIO,04921,091825,0,0,9,1,32,5,0,9,74,1,0,0,0,1,5
21,013,ROSARIO,04921,091826,0,0,0,0,0,6,120,10,79,2,0,0,0,0,7
21,013,ROSARIO,04921,091827,0,0,5,0,34,4,115,14,84,1,0,0,1,1,9
21,013,ROSARIO,04921,091828,0,0,15,1,34,7,101,16,63,0,0,1,1,0,6
21,013,ROSARIO,04921,091829,0,0,3,0,29,6,93,6,116,0,0,0,0,0,13
21,013,ROSARIO,04921,091830,0,0,3,0,31,7,94,4,101,3,0,1,1,0,12
21,013,ROSARIO,04921,091831,0,0,7,0,32,9,135,6,51,0,0,1,0,1,13
21,013,ROSARIO,04921,091832,0,0,4,0,40,4,118,15,72,2,0,0,0,0,4
21,013,ROSARIO,04921,091833,0,0,4,0,34,5,106,6,83,4,0,0,0,0,12
21,013,ROSARIO,04921,091834,0,0,8,0,38,8,96,17,86,5,0,0,0,3,13
21,013,ROSARIO,04921,091835,0,0,6,0,33,6,122,8,58,4,0,0,0,0,6
21,013,ROSARIO,04921,091836,0,0,5,0,33,9,106,14,80,2,0,1,1,1,6
21,013,ROSARIO,04921,091837,0,0,1,1,34,6,90,10,101,1,0,0,1,0,9
21,013,ROSARIO,04921,091838,0,0,7,0,42,11,76,5,115,2,0,0,0,0,7
21,013,ROSARIO,04921,091839,0,0,3,0,30,6,128,18,75,1,0,1,0,0,6
21,013,ROSARIO,04921,091840,0,0,7,1,36,5,62,18,114,1,1,0,1,0,8
21,013,ROSARIO,04921,091841,0,0,11,0,123,5,0,10,52,2,0,1,0,0,6
21,013,ROSARIO,04921,091842,0,0,5,0,31,9,113,17,76,1,1,0,0,0,3
21,013,ROSARIO,04921,091843,0,0,8,0,32,6,84,14,86,1,0,0,0,0,0
21,013,ROSARIO,04921,091844,0,0,2,0,28,6,121,14,65,0,0,0,0,0,10
21,013,ROSARIO,04921,091845,0,0,9,0,45,3,127,12,51,2,0,0,0,1,6
21,013,ROSARIO,04921,091846,0,0,1,0,29,6,108,7,94,1,1,2,0,0,7
21,013,ROSARIO,04921,091847,0,0,2,0,42,9,91,13,89,1,0,0,0,1,9
21,013,ROSARIO,04921,091848,0,0,3,0,90,7,0,15,94,0,40,1,1,0,16
21,013,ROSARIO,04921,091849,0,0,8,0,33,9,127,10,55,0,0,0,0,0,7
21,013,ROSARIO,04921,091850,0,0,5,0,29,5,107,13,63,0,1,0,0,0,13
21,013,ROSARIO,04921,091851,0,0,2,0,27,4,121,23,55,1,1,0,0,0,7
21,013,ROSARIO,04921,091852,0,0,4,1,34,8,98,12,94,2,1,0,1,0,10
21,013,ROSARIO,04921,091853,0,0,11,1,32,4,98,12,76,1,0,0,0,0,8
21,013,ROSARIO,04921,091854,0,0,1,0,34,6,126,18,76,1,0,0,0,0,6
21,013,ROSARIO,04921,091855,0,0,15,0,30,3,117,17,73,2,0,0,0,1,11
21,013,ROSARIO,04921,091856,0,0,11,0,37,7,104,10,57,0,0,1,0,0,5
21,013,ROSARIO,04921,091857,0,0,13,0,35,5,98,15,77,1,0,0,1,1,10
21,013,ROSARIO,04921,091858,0,0,1,0,36,4,82,12,99,1,0,0,3,0,15
21,013,ROSARIO,04921,091859,0,0,0,3,35,9,106,8,97,0,0,1,0,0,11
21,013,ROSARIO,04921,091860,0,0,2,0,34,9,118,15,77,3,0,0,0,0,7
21,013,ROSARIO,04921,091861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,013,ROSARIO,04921,091862,0,0,4,0,32,6,125,19,79,0,0,0,0,0,11
21,013,ROSARIO,04921,091863,0,0,14,0,38,5,111,7,75,1,0,0,1,1,9
21,013,ROSARIO,04921,091864,0,0,10,0,31,8,117,12,60,2,0,0,1,0,8
21,013,ROSARIO,04921,091865,0,0,7,0,48,4,95,16,47,2,0,0,0,0,8
21,013,ROSARIO,04921,091866,0,0,16,0,32,7,115,11,55,1,0,0,0,0,8
21,013,ROSARIO,04921,091867,0,0,0,1,0,8,34,14,188,2,0,0,0,1,4
21,013,ROSARIO,04921,091868,0,0,3,1,26,8,91,11,109,3,0,0,0,0,12
21,013,ROSARIO,04921,091869,0,0,1,0,47,2,89,10,88,0,0,1,0,0,8
21,013,ROSARIO,04921,091870,0,0,10,0,31,4,124,9,55,1,0,1,0,0,10
21,013,ROSARIO,04921,091871,0,0,7,0,28,12,119,15,55,0,0,0,0,0,9
21,013,ROSARIO,04921,091872,0,0,4,0,29,4,121,12,60,0,0,0,0,0,20
21,013,ROSARIO,04921,091873,0,0,7,0,41,4,107,19,80,0,0,0,0,1,8
21,013,ROSARIO,04921,091874,0,0,8,0,36,11,122,5,77,1,0,0,0,1,8
21,013,ROSARIO,04921,091875,0,0,7,0,45,12,86,11,89,1,0,0,0,1,3
21,013,ROSARIO,04921,091876,0,0,0,0,23,8,125,19,70,0,0,0,0,0,0
21,013,ROSARIO,04921,091877,0,0,1,0,28,14,79,18,92,1,1,0,0,0,8
21,013,ROSARIO,04921,091878,0,0,0,0,28,5,73,19,104,2,0,0,1,1,17
21,013,ROSARIO,04921,091879,0,0,1,0,47,0,109,9,83,1,0,0,0,0,8
21,013,ROSARIO,04921,091880,0,0,5,0,42,7,71,13,94,1,0,0,1,1,15
21,013,ROSARIO,04921,091881,0,0,3,0,30,7,100,9,100,2,1,1,0,0,7
21,013,ROSARIO,04921,091882,0,0,3,0,33,9,130,14,65,2,0,0,0,1,11
21,013,ROSARIO,04921,091883,0,0,2,1,37,9,98,16,77,2,0,0,0,1,7
21,013,ROSARIO,04921,091884,0,0,20,0,28,6,123,13,65,1,0,0,0,0,5
21,013,ROSARIO,04921,091885,0,0,7,0,37,4,110,15,73,2,0,0,0,0,16
21,013,ROSARIO,04921,091886,0,0,6,0,28,6,87,23,110,2,0,0,0,0,7
21,013,ROSARIO,04921,091887,0,0,2,0,26,9,130,10,76,0,0,0,0,1,12
21,013,ROSARIO,04921,091888,0,0,1,0,8,1,32,2,15,0,0,0,0,0,0
21,013,ROSARIO,04922,091889,0,0,9,0,34,12,104,9,78,3,1,0,1,1,7
21,013,ROSARIO,04922,091890,0,0,8,0,46,8,88,6,88,2,1,0,1,2,14
21,013,ROSARIO,04922,091891,0,0,10,0,52,7,84,5,92,3,0,0,0,1,5
21,013,ROSARIO,04922,091892,0,0,0,1,57,12,80,4,89,1,0,0,1,0,15
