codprov,coddepto,depto,circuito,mesa,electores,blancos,nulos,00007,00055,00056,00008,00005,00009,00001,00002,00003,00057,00004,00006
01,005,Comuna 5,00059,001999,344,4,0,4,3,0,17,92,102,32,2,0,0,10,0
01,005,Comuna 5,00059,002000,343,9,6,3,1,0,17,111,90,21,3,2,1,8,2
01,005,Comuna 5,00059,002001,345,6,1,4,0,0,16,110,90,24,2,3,0,13,0
01,005,Comuna 5,00059,002002,344,4,3,6,0,0,15,93,104,35,6,0,0,6,0
01,005,Comuna 5,00059,002003,345,10,5,3,2,0,10,112,98,24,2,1,0,8,0
01,005,Comuna 5,00059,002004,346,4,2,4,1,2,21,100,92,20,3,0,0,14,0
01,005,Comuna 5,00060,002005,342,15,6,2,1,0,15,87,99,19,3,4,2,8,0
01,005,Comuna 5,00060,002006,345,14,0,3,0,0,11,102,117,14,5,1,0,8,0
01,005,Comuna 5,00060,002007,344,8,1,4,2,0,15,95,101,19,4,2,0,9,3
01,005,Comuna 5,00060,002008,344,16,4,5,2,0,12,99,92,32,3,0,0,11,1
01,005,Comuna 5,00060,002009,343,6,2,6,1,0,11,105,107,23,1,2,0,7,0
01,005,Comuna 5,00060,002010,344,7,3,4,0,0,16,93,114,20,3,0,0,8,0
01,005,Comuna 5,00060,002011,342,13,2,0,1,2,13,101,107,26,7,2,0,10,0
01,005,Comuna 5,00060,002012,345,12,3,5,0,0,5,99,113,26,3,0,1,6,0
01,005,Comuna 5,00060,002013,341,18,1,3,1,0,14,91,96,25,3,1,0,6,0
01,005,Comuna 5,00060,002014,343,12,7,8,0,0,9,81,106,15,0,3,1,7,0
01,005,Comuna 5,00060,002015,341,6,6,3,1,0,14,107,99,17,2,0,0,16,1
01,005,Comuna 5,00060,002016,343,10,3,0,1,1,13,108,110,21,3,1,0,10,2
01,005,Comuna 5,00060,002017,345,7,2,3,0,0,12,110,104,23,0,1,0,14,0
01,005,Comuna 5,00060,002018,343,10,0,6,2,0,12,101,107,18,5,3,0,4,2
01,005,Comuna 5,00060,002019,343,10,5,8,0,1,13,93,123,26,5,0,0,5,1
01,005,Comuna 5,00060,002020,342,8,3,2,0,0,14,93,111,25,1,3,0,7,0
01,005,Comuna 5,00060,002021,346,6,2,0,0,0,14,106,111,16,3,2,0,11,0
01,005,Comuna 5,00060,002022,344,17,2,3,2,0,19,92,102,25,6,2,1,7,0
01,005,Comuna 5,00060,002023,345,5,1,5,0,0,14,113,106,12,1,3,0,6,0
01,005,Comuna 5,00060,002024,342,19,5,8,1,1,18,89,102,23,2,2,0,10,0
01,005,Comuna 5,00060,002025,342,12,2,2,1,0,15,114,87,18,2,5,0,8,0
01,005,Comuna 5,00060,002026,342,9,4,6,0,0,16,110,112,26,4,1,0,5,0
01,005,Comuna 5,00060,002027,344,4,2,6,2,1,8,99,99,27,4,0,0,6,1
01,005,Comuna 5,00060,002028,344,14,3,5,1,0,12,107,98,24,1,3,0,12,0
01,005,Comuna 5,00060,002029,344,12,2,4,0,1,12,105,88,20,4,2,0,7,1
01,005,Comuna 5,00060,002030,343,21,6,2,0,0,11,95,89,30,6,2,0,6,1
01,005,Comuna 5,00060,002031,345,11,2,5,0,0,13,92,110,26,3,4,0,11,0
01,005,Comuna 5,00060,002032,343,6,6,6,1,1,12,95,118,16,4,4,0,8,0
01,005,Comuna 5,00060,002033,344,10,7,5,3,1,20,85,103,24,0,3,0,0,0
01,005,Comuna 5,00060,002034,345,14,1,5,1,1,15,84,108,21,3,2,0,14,0
01,005,Comuna 5,00060,002035,343,10,6,7,0,1,15,85,96,24,1,2,1,9,0
01,005,Comuna 5,00060,002036,344,7,4,0,0,0,12,82,123,26,4,1,1,15,2
01,005,Comuna 5,00060,002037,343,14,5,2,1,2,10,86,110,27,6,6,0,4,0
01,005,Comuna 5,00060,002038,345,7,4,7,0,0,18,69,122,34,2,1,1,12,1
01,005,Comuna 5,00060,002039,350,15,1,4,1,0,26,115,99,25,0,1,0,8,1
01,005,Comuna 5,00060,002040,341,9,2,6,1,1,17,104,95,19,5,4,0,11,0
01,005,Comuna 5,00060,002041,342,10,4,9,0,0,17,99,104,20,2,3,0,3,1
01,005,Comuna 5,00060,002042,341,22,1,9,2,1,12,111,88,26,4,1,0,6,1
01,005,Comuna 5,00060,002043,343,14,3,6,0,1,18,99,98,23,2,2,0,7,0
01,005,Comuna 5,00060,002044,344,13,3,5,0,0,18,89,109,26,3,4,0,11,0
01,005,Comuna 5,00060,002045,342,0,1,8,1,0,13,86,115,34,5,2,0,4,0
01,005,Comuna 5,00060,002046,340,13,1,3,1,0,8,111,98,21,7,0,0,11,0
01,005,Comuna 5,00060,002047,345,12,0,7,1,0,14,97,111,23,2,1,0,7,0
01,005,Comuna 5,00060,002048,342,8,1,1,2,1,10,102,110,19,3,5,0,7,0
01,005,Comuna 5,00060,002049,343,38,2,3,0,1,18,109,64,34,3,1,0,12,1
01,005,Comuna 5,00060,002050,341,16,3,11,0,1,20,105,92,15,1,1,0,7,0
01,005,Comuna 5,00061,002051,343,9,2,6,0,1,9,81,126,19,4,3,0,10,0
01,005,Comuna 5,00061,002052,344,15,3,3,1,1,16,86,113,23,3,0,0,10,1
01,005,Comuna 5,00061,002053,345,11,1,8,0,0,16,82,128,23,5,1,1,9,0
01,005,Comuna 5,00061,002054,343,12,1,4,0,0,9,89,126,18,4,3,0,11,0
01,005,Comuna 5,00061,002055,341,6,4,3,1,0,5,73,152,19,5,0,1,9,0
01,005,Comuna 5,00061,002056,341,9,1,3,2,1,10,92,117,19,5,1,0,13,1
01,005,Comuna 5,00061,002057,342,8,2,2,2,0,12,84,119,32,5,1,0,8,1
01,005,Comuna 5,00061,002058,343,5,2,2,2,0,18,81,129,23,4,1,1,11,0
01,005,Comuna 5,00061,002059,343,9,3,0,2,0,8,83,127,24,4,2,0,15,0
01,005,Comuna 5,00061,002060,342,5,1,6,0,2,20,85,93,23,2,4,0,8,0
01,005,Comuna 5,00061,002061,345,11,4,7,1,0,6,86,121,23,2,3,0,7,1
01,005,Comuna 5,00061,002062,343,12,2,4,1,1,16,88,129,17,5,1,0,13,0
01,005,Comuna 5,00061,002063,343,7,0,3,0,0,16,109,111,19,2,1,0,7,0
01,005,Comuna 5,00061,002064,342,8,4,3,1,0,10,94,116,15,2,3,0,11,0
01,005,Comuna 5,00061,002065,343,6,3,4,0,1,13,89,125,25,3,1,0,5,1
01,005,Comuna 5,00061,002066,343,8,5,7,2,0,9,93,114,21,1,2,1,6,0
01,005,Comuna 5,00061,002067,343,14,4,4,0,2,11,71,118,31,2,4,0,6,0
01,005,Comuna 5,00061,002068,341,8,2,3,2,0,8,91,134,16,1,3,1,12,0
01,005,Comuna 5,00061,002069,342,8,0,4,0,0,7,93,120,21,2,3,0,6,0
01,005,Comuna 5,00061,002070,342,9,1,9,2,1,19,87,109,28,3,1,1,7,0
01,005,Comuna 5,00061,002071,342,9,1,5,1,0,10,81,114,24,5,1,0,9,0
01,005,Comuna 5,00061,002072,341,10,1,4,1,0,14,77,121,26,2,2,0,9,0
01,005,Comuna 5,00061,002073,342,6,0,10,0,0,10,84,122,21,4,2,0,9,0
01,005,Comuna 5,00061,002074,344,2,1,3,1,2,15,88,112,24,4,1,0,6,0
01,005,Comuna 5,00061,002075,343,9,3,7,0,0,8,76,129,19,3,7,0,9,0
01,005,Comuna 5,00061,002076,343,11,2,5,1,0,10,94,116,32,4,1,0,8,0
01,005,Comuna 5,00061,002077,341,12,1,2,0,0,13,80,133,19,2,2,1,6,0
01,005,Comuna 5,00061,002078,342,11,2,3,0,0,15,88,137,12,5,2,0,8,0
01,005,Comuna 5,00061,002079,344,10,5,5,0,0,11,80,127,17,2,1,0,12,0
01,005,Comuna 5,00061,002080,341,10,3,1,1,1,9,84,124,20,5,2,0,12,3
01,005,Comuna 5,00061,002081,341,10,0,5,0,0,14,76,138,19,5,0,1,8,0
01,005,Comuna 5,00061,002082,345,7,1,4,1,0,13,90,122,19,1,0,0,15,0
01,005,Comuna 5,00061,002083,344,6,3,2,2,1,20,71,114,27,4,1,0,11,0
01,005,Comuna 5,00061,002084,342,16,1,0,1,1,13,91,124,16,3,3,0,7,0
01,005,Comuna 5,00061,002085,340,9,0,7,2,1,8,99,115,20,2,4,0,10,0
01,005,Comuna 5,00061,002086,342,3,3,5,0,1,12,108,118,22,4,3,0,5,0
01,005,Comuna 5,00061,002087,342,11,3,0,1,0,10,76,137,13,4,6,0,8,0
01,005,Comuna 5,00061,002088,342,13,2,3,0,0,12,88,127,19,4,1,0,6,0
01,005,Comuna 5,00061,002089,343,14,2,2,2,0,12,78,133,10,1,3,0,4,0
01,005,Comuna 5,00061,002090,344,13,2,1,1,0,11,93,121,29,3,6,1,8,0
01,005,Comuna 5,00061,002091,340,6,2,5,1,0,14,96,116,18,9,3,0,7,1
01,005,Comuna 5,00061,002092,344,13,2,6,2,0,15,76,122,24,2,3,1,10,0
01,005,Comuna 5,00061,002093,342,9,3,9,0,3,8,83,126,18,4,2,0,6,2
01,005,Comuna 5,00061,002094,346,8,4,4,0,0,11,75,130,18,6,2,0,4,0
01,005,Comuna 5,00062,002095,338,17,2,5,1,1,9,75,121,22,2,4,0,2,0
01,005,Comuna 5,00062,002096,339,12,2,7,1,0,19,90,88,29,2,3,0,5,0
01,005,Comuna 5,00062,002097,338,14,1,6,1,0,15,99,96,27,1,3,1,13,0
01,005,Comuna 5,00062,002098,338,10,0,6,1,1,9,100,102,23,2,1,0,10,0
01,005,Comuna 5,00062,002099,339,18,3,4,2,2,13,86,98,30,3,1,0,13,0
01,005,Comuna 5,00062,002100,341,9,1,3,0,0,13,106,99,18,5,2,0,8,0
01,005,Comuna 5,00062,002101,339,3,2,3,0,1,14,123,94,14,1,3,0,8,1
01,005,Comuna 5,00062,002102,341,15,3,0,0,0,15,99,109,16,5,2,0,9,0
01,005,Comuna 5,00062,002103,339,7,1,2,2,1,12,104,111,18,2,0,0,13,2
01,005,Comuna 5,00062,002104,338,8,0,4,0,2,10,81,122,11,2,2,0,10,0
01,005,Comuna 5,00062,002105,337,9,0,1,1,1,17,86,123,25,8,1,0,6,1
01,005,Comuna 5,00062,002106,337,7,4,2,4,1,8,101,110,14,3,3,0,12,0
01,005,Comuna 5,00062,002107,338,11,6,1,0,0,15,98,92,29,6,5,0,9,0
01,005,Comuna 5,00062,002108,339,14,0,1,1,0,17,103,87,20,3,2,0,9,0
01,005,Comuna 5,00062,002109,339,14,2,4,1,1,13,107,90,27,1,2,0,10,1
01,005,Comuna 5,00062,002110,338,8,3,7,0,2,12,100,119,11,5,0,0,9,0
01,005,Comuna 5,00062,002111,339,12,6,5,1,0,19,93,102,24,2,4,0,7,0
01,005,Comuna 5,00062,002112,338,14,0,2,0,0,11,87,114,19,6,5,1,12,1
01,005,Comuna 5,00062,002113,345,15,0,4,0,0,10,97,107,18,2,1,1,5,0
01,005,Comuna 5,00062,002114,340,12,0,4,0,1,14,71,128,20,3,4,0,7,1
01,005,Comuna 5,00062,002115,339,10,2,5,1,1,22,95,95,20,2,0,0,10,0
01,005,Comuna 5,00062,002116,336,11,3,0,3,0,10,92,103,28,2,3,0,5,0
01,005,Comuna 5,00062,002117,338,8,5,3,0,1,9,103,116,23,6,2,1,7,0
01,005,Comuna 5,00062,002118,340,15,1,1,0,2,21,99,98,19,2,2,0,8,0
01,005,Comuna 5,00062,002119,338,14,3,0,1,2,14,98,96,15,2,4,1,14,0
01,005,Comuna 5,00062,002120,338,12,6,1,0,0,10,105,103,29,4,2,0,6,0
01,005,Comuna 5,00062,002121,336,14,5,2,2,1,15,89,101,22,1,7,0,10,0
01,005,Comuna 5,00062,002122,338,12,4,5,1,1,13,96,88,17,6,3,0,9,0
01,005,Comuna 5,00062,002123,337,11,3,6,0,0,12,111,84,17,4,1,1,3,0
01,005,Comuna 5,00062,002124,342,8,1,6,3,1,15,100,112,22,2,2,0,2,0
01,005,Comuna 5,00063,002125,351,15,3,5,1,0,14,91,105,23,5,3,0,9,0
01,005,Comuna 5,00063,002126,350,6,2,3,1,0,17,86,109,20,2,2,0,8,0
01,005,Comuna 5,00063,002127,350,5,2,4,2,0,21,84,124,29,5,1,0,12,0
01,005,Comuna 5,00063,002128,350,6,1,5,0,0,9,98,113,24,2,1,1,14,0
01,005,Comuna 5,00063,002129,350,12,0,3,0,0,15,89,129,22,5,1,0,4,0
01,005,Comuna 5,00063,002130,349,17,0,3,0,0,10,83,130,13,3,3,1,12,1
01,005,Comuna 5,00063,002131,349,6,5,2,1,0,12,69,126,22,3,2,2,10,1
01,005,Comuna 5,00063,002132,347,5,0,2,0,1,14,95,119,23,3,1,0,8,1
01,005,Comuna 5,00063,002133,350,18,6,2,1,0,10,92,110,15,5,3,0,7,0
01,005,Comuna 5,00063,002134,345,10,1,4,1,0,12,85,110,21,4,1,0,8,0
01,005,Comuna 5,00063,002135,349,9,2,2,1,0,12,91,115,23,4,3,0,6,1
01,005,Comuna 5,00063,002136,347,8,1,5,1,2,20,95,111,17,4,0,0,5,0
01,005,Comuna 5,00063,002137,348,10,0,4,1,0,11,84,105,27,2,1,0,11,0
01,005,Comuna 5,00063,002138,348,8,5,0,0,1,9,103,117,20,1,2,1,3,0
01,005,Comuna 5,00063,002139,349,11,3,4,2,1,14,85,111,26,2,1,0,7,0
01,005,Comuna 5,00063,002140,348,10,3,13,0,0,16,83,122,19,4,2,0,4,0
01,005,Comuna 5,00063,002141,347,10,1,5,1,3,15,81,123,13,2,1,0,8,0
01,005,Comuna 5,00063,002142,349,16,3,6,2,1,19,82,112,11,2,1,1,19,0
01,005,Comuna 5,00063,002143,346,6,3,6,0,1,15,67,124,20,2,5,0,15,0
01,005,Comuna 5,00063,002144,347,11,4,8,1,2,12,86,113,24,2,0,0,10,0
01,005,Comuna 5,00063,002145,345,11,8,3,0,0,11,100,96,23,2,0,0,9,0
01,005,Comuna 5,00063,002146,356,11,2,7,0,0,15,86,122,21,1,1,0,8,0
01,005,Comuna 5,00063,002147,349,7,2,3,1,0,11,90,119,26,2,2,0,12,0
01,005,Comuna 5,00063,002148,349,13,2,4,0,0,8,81,117,25,1,2,0,7,0
01,005,Comuna 5,00063,002149,348,14,3,3,1,1,11,93,106,19,7,1,0,6,0
01,005,Comuna 5,00063,002150,348,8,1,4,1,0,9,96,112,14,3,0,0,10,2
01,005,Comuna 5,00063,002151,346,23,1,0,0,1,10,94,114,6,3,2,0,6,0
01,005,Comuna 5,00063,002152,348,12,1,7,1,2,10,91,100,22,3,1,0,12,0
01,005,Comuna 5,00063,002153,350,9,1,1,2,2,20,78,103,20,0,3,0,10,1
01,005,Comuna 5,00063,002154,347,2,10,1,3,2,19,92,110,23,1,5,1,6,0
01,005,Comuna 5,00063,002155,349,14,0,4,0,0,25,81,98,23,4,3,0,11,0
01,005,Comuna 5,00063,002156,348,13,4,0,2,0,14,85,109,19,6,0,0,11,0
01,005,Comuna 5,00063,002157,349,13,2,4,1,0,15,100,117,21,0,2,1,6,0
01,005,Comuna 5,00063,002158,349,17,5,5,1,0,10,94,107,22,4,5,0,7,0
01,005,Comuna 5,00063,002159,348,6,2,5,0,0,14,87,105,29,8,2,0,7,0
01,005,Comuna 5,00063,002160,346,5,1,1,2,0,13,104,117,21,4,4,0,7,0
01,005,Comuna 5,00063,002161,347,7,3,5,0,0,21,99,96,20,5,5,1,11,0
01,005,Comuna 5,00063,002162,348,12,3,5,1,3,13,85,120,16,1,5,0,11,1
01,005,Comuna 5,00063,002163,348,13,0,3,1,1,13,86,111,21,2,1,0,6,0
01,005,Comuna 5,00063,002164,352,10,3,2,1,0,13,100,113,24,3,0,0,14,2
01,005,Comuna 5,00063,002165,348,12,5,4,1,0,13,90,124,14,3,2,0,6,1
01,005,Comuna 5,00063,002166,348,8,1,6,0,1,18,85,111,30,0,1,0,11,0
01,005,Comuna 5,00063,002167,348,8,2,4,0,1,17,73,107,25,2,2,0,16,0
01,005,Comuna 5,00063,002168,349,11,3,3,0,0,15,86,111,22,3,0,0,10,0
01,005,Comuna 5,00063,002169,351,8,5,5,0,0,22,72,131,11,0,1,0,13,0
01,005,Comuna 5,00063,002170,345,12,2,4,2,0,12,94,114,15,1,0,0,7,2
01,005,Comuna 5,00063,002171,348,10,1,3,2,1,12,101,100,22,3,4,0,12,0
01,005,Comuna 5,00063,002172,348,8,2,1,2,1,14,82,112,26,2,5,0,7,1
01,005,Comuna 5,00063,002173,349,17,2,4,1,1,16,69,120,18,2,0,0,15,0
01,005,Comuna 5,00063,002174,348,19,1,2,0,1,14,73,116,19,5,3,0,12,2
01,005,Comuna 5,00063,002175,350,6,2,2,0,0,12,89,121,26,1,1,0,10,1
01,005,Comuna 5,00063,002176,349,8,4,5,0,0,11,87,115,24,3,4,0,14,1
01,005,Comuna 5,00063,002177,348,7,2,4,0,0,14,80,136,14,2,0,0,8,0
01,005,Comuna 5,00063,002178,345,13,2,3,2,0,13,92,101,25,1,5,1,10,0
01,005,Comuna 5,00063,002179,348,8,2,3,1,0,7,82,116,25,2,1,0,15,1
01,005,Comuna 5,00063,002180,346,3,2,5,1,2,16,107,96,24,3,3,0,7,0
01,005,Comuna 5,00063,002181,348,9,1,6,1,1,10,96,109,15,4,0,0,7,0
01,005,Comuna 5,00063,002182,352,13,0,4,1,1,11,84,117,24,3,1,0,7,0
01,005,Comuna 5,00064,002183,346,6,4,4,0,0,10,100,100,25,2,2,1,7,0
01,005,Comuna 5,00064,002184,342,10,4,2,0,0,7,93,111,17,1,3,1,6,0
01,005,Comuna 5,00064,002185,346,8,5,8,2,1,19,86,107,21,6,3,0,8,0
01,005,Comuna 5,00064,002186,347,6,1,4,1,2,17,87,107,26,3,1,0,7,0
01,005,Comuna 5,00064,002187,345,14,0,4,1,0,9,90,111,11,1,2,0,9,0
01,005,Comuna 5,00064,002188,346,11,5,4,0,3,19,79,111,19,8,1,0,9,0
01,005,Comuna 5,00064,002189,346,7,1,5,0,0,12,84,125,17,2,1,0,11,0
01,005,Comuna 5,00064,002190,347,10,1,6,0,0,14,78,120,19,1,4,0,9,0
01,005,Comuna 5,00064,002191,347,10,1,5,0,1,12,104,107,13,7,1,1,6,1
01,005,Comuna 5,00064,002192,343,13,5,2,1,0,16,105,95,19,3,2,0,7,0
01,005,Comuna 5,00064,002193,349,12,2,3,1,1,14,99,121,14,3,0,0,5,1
01,005,Comuna 5,00064,002194,349,9,6,3,0,1,18,92,113,23,3,1,0,7,0
01,005,Comuna 5,00064,002195,346,14,5,3,0,0,12,79,101,19,6,1,0,10,0
01,005,Comuna 5,00064,002196,348,11,4,4,1,0,5,100,105,20,4,2,0,5,0
01,005,Comuna 5,00064,002197,344,13,7,8,0,1,7,87,118,19,5,3,0,11,1
01,005,Comuna 5,00064,002198,347,11,4,9,1,0,14,93,100,13,2,4,0,7,1
01,005,Comuna 5,00064,002199,347,6,1,2,1,1,11,87,120,22,3,1,1,13,0
01,005,Comuna 5,00064,002200,348,7,3,4,0,0,7,76,139,17,5,1,0,5,0
01,005,Comuna 5,00064,002201,346,8,3,8,0,3,8,103,104,14,1,1,0,4,0
01,005,Comuna 5,00064,002202,348,4,3,5,3,0,13,82,123,15,3,2,0,7,0
01,005,Comuna 5,00064,002203,346,8,3,2,0,0,14,96,110,19,4,2,0,6,1
01,005,Comuna 5,00064,002204,348,11,3,5,2,0,10,88,122,18,2,1,0,11,0
01,005,Comuna 5,00064,002205,347,15,0,5,1,1,7,88,115,22,1,2,0,7,0
01,005,Comuna 5,00064,002206,347,7,2,3,0,0,9,100,115,18,2,1,0,5,1
01,005,Comuna 5,00064,002207,348,12,3,4,1,0,17,107,84,12,4,1,1,9,0
01,005,Comuna 5,00064,002208,347,12,2,3,0,0,13,89,99,21,1,1,0,7,0
01,005,Comuna 5,00064,002209,346,7,3,7,0,0,9,98,113,19,5,2,0,7,0
01,005,Comuna 5,00064,002210,345,8,0,1,3,0,10,104,108,17,4,1,0,8,0
01,005,Comuna 5,00064,002211,346,8,0,3,0,0,17,101,97,15,5,1,1,5,0
01,005,Comuna 5,00064,002212,346,12,8,6,1,1,14,82,101,22,1,3,1,11,0
01,005,Comuna 5,00064,002213,346,16,2,4,3,0,24,84,98,27,3,0,0,2,0
01,005,Comuna 5,00064,002214,345,8,1,8,0,0,14,73,110,20,3,0,1,8,0
01,005,Comuna 5,00064,002215,346,15,2,4,1,0,9,87,106,9,3,4,0,12,0
01,005,Comuna 5,00064,002216,346,10,3,3,0,0,13,59,122,20,3,2,1,4,0
01,005,Comuna 5,00064,002217,347,13,3,4,1,1,10,104,91,20,3,0,0,12,2
01,005,Comuna 5,00064,002218,346,12,6,7,0,0,18,80,123,25,5,1,0,6,0
01,005,Comuna 5,00064,002219,344,4,2,2,0,1,14,83,124,18,3,1,0,10,1
01,005,Comuna 5,00064,002220,348,18,0,1,2,0,13,79,118,21,1,0,2,9,0
01,005,Comuna 5,00064,002221,347,7,3,1,2,0,14,96,96,24,1,0,1,12,1
01,005,Comuna 5,00064,002222,347,5,1,1,1,2,5,80,108,22,4,2,0,10,0
01,005,Comuna 5,00064,002223,353,11,0,5,0,0,8,92,104,13,3,3,0,6,0
01,005,Comuna 5,00064,002224,346,7,2,4,1,0,16,57,141,25,1,2,0,15,0
01,005,Comuna 5,00064,002225,348,8,4,3,0,2,9,88,118,18,2,2,0,3,1
01,005,Comuna 5,00064,002226,345,11,0,2,3,0,15,98,110,22,1,1,0,10,1
01,005,Comuna 5,00064,002227,346,0,5,2,1,1,14,80,122,28,2,0,0,8,0
01,005,Comuna 5,00064,002228,352,7,2,6,0,0,14,90,119,18,4,5,0,8,0
01,005,Comuna 5,00064,002229,345,19,4,7,0,0,7,84,104,24,5,3,1,9,0
01,005,Comuna 5,00064,002230,346,12,1,3,2,1,15,95,109,13,1,3,0,5,0
01,005,Comuna 5,00064,002231,344,9,0,5,1,1,14,97,106,23,1,1,1,15,0
01,005,Comuna 5,00064,002232,350,2,2,1,1,0,11,120,104,17,2,3,0,2,0
01,005,Comuna 5,00064,002233,344,12,6,4,0,1,11,71,109,18,3,0,0,15,0
01,005,Comuna 5,00064,002234,348,13,4,6,0,1,14,81,111,18,4,0,1,6,0
01,005,Comuna 5,00064,002235,348,7,9,5,0,1,14,88,114,18,1,1,0,8,1
01,005,Comuna 5,00064,002236,346,15,0,7,0,0,15,88,108,13,4,6,0,10,1
01,005,Comuna 5,00064,002237,347,6,2,4,1,2,13,80,110,17,2,1,0,4,0
01,005,Comuna 5,00064,002238,345,8,1,3,0,0,17,89,118,19,3,1,0,8,0
01,005,Comuna 5,00064,002239,347,10,1,4,1,0,11,82,116,19,5,1,0,9,0
01,005,Comuna 5,00064,002240,347,9,6,7,0,0,5,66,109,22,4,1,1,3,0
01,005,Comuna 5,00064,002241,346,4,4,7,0,0,18,88,101,13,3,2,0,6,0
01,005,Comuna 5,00064,002242,347,0,0,4,0,0,12,96,112,24,0,5,0,10,0
01,005,Comuna 5,00064,002243,347,9,2,9,0,0,12,102,108,19,1,4,1,6,0
01,005,Comuna 5,00064,002244,346,17,0,3,0,1,15,99,97,21,8,4,0,3,0
01,005,Comuna 5,00064,002245,347,7,1,8,0,1,12,77,120,23,2,0,0,5,0
01,005,Comuna 5,00064,002246,347,10,4,2,1,0,10,90,113,14,2,0,1,1,0
01,005,Comuna 5,00065,002247,348,9,5,4,1,0,19,86,103,17,3,2,1,8,1
01,005,Comuna 5,00065,002248,348,18,2,3,1,0,15,90,113,14,1,2,0,7,0
01,005,Comuna 5,00065,002249,347,13,3,4,1,1,14,91,113,20,3,2,1,8,0
01,005,Comuna 5,00065,002250,346,12,2,3,1,1,10,97,126,14,2,0,0,3,0
01,005,Comuna 5,00065,002251,347,9,0,2,0,2,14,90,116,19,5,0,0,12,0
01,005,Comuna 5,00065,002252,351,10,3,2,1,0,13,90,111,27,4,0,0,3,0
01,005,Comuna 5,00065,002253,346,14,2,6,2,0,11,93,92,14,3,7,0,9,0
01,005,Comuna 5,00065,002254,349,11,2,2,0,1,17,73,126,23,3,2,0,3,0
01,005,Comuna 5,00065,002255,348,9,0,4,1,1,15,82,102,18,1,1,0,8,0
01,005,Comuna 5,00065,002256,345,14,2,4,0,2,13,88,112,18,2,2,2,9,1
01,005,Comuna 5,00065,002257,348,9,3,1,0,0,13,83,123,21,3,2,0,10,0
01,005,Comuna 5,00065,002258,347,6,3,1,0,0,14,96,113,21,1,2,0,8,0
01,005,Comuna 5,00065,002259,347,12,2,1,1,0,14,94,123,17,3,4,1,8,0
01,005,Comuna 5,00065,002260,349,10,0,5,0,0,10,92,113,21,2,3,0,10,0
01,005,Comuna 5,00065,002261,354,8,4,3,0,1,21,67,117,23,2,0,0,12,0
01,005,Comuna 5,00065,002262,346,7,4,5,0,0,17,78,113,20,3,4,0,7,0
01,005,Comuna 5,00065,002263,348,9,6,2,1,2,16,90,112,20,3,2,1,5,0
01,005,Comuna 5,00065,002264,346,9,3,4,0,0,11,93,96,18,1,4,1,2,1
01,005,Comuna 5,00065,002265,350,13,2,8,0,0,12,86,117,15,0,0,0,4,0
01,005,Comuna 5,00065,002266,348,9,0,2,0,0,6,64,129,23,3,1,0,6,0
01,005,Comuna 5,00065,002267,346,6,4,7,0,0,13,87,110,27,3,0,0,4,0
01,005,Comuna 5,00065,002268,347,12,1,6,1,2,12,81,116,20,5,1,0,7,0
01,005,Comuna 5,00065,002269,346,7,3,5,0,1,14,85,123,22,1,0,0,7,1
01,005,Comuna 5,00065,002270,347,6,8,3,2,0,14,91,110,22,5,2,0,7,0
01,005,Comuna 5,00065,002271,349,10,4,4,1,0,9,90,108,20,5,2,0,9,1
01,005,Comuna 5,00065,002272,349,13,2,3,0,0,13,96,111,22,3,2,0,7,0
01,005,Comuna 5,00065,002273,349,8,0,7,0,1,10,110,106,16,0,0,0,7,0
01,005,Comuna 5,00065,002274,346,11,4,8,1,1,9,89,110,21,5,2,1,12,0
01,005,Comuna 5,00065,002275,349,6,4,2,3,0,18,93,104,18,3,0,1,8,2
01,005,Comuna 5,00065,002276,342,9,2,9,1,1,9,78,120,28,3,1,0,13,1
01,005,Comuna 5,00065,002277,348,9,2,2,0,0,19,88,118,14,2,0,0,7,2
01,005,Comuna 5,00065,002278,345,4,5,4,0,0,18,101,91,18,3,2,0,6,0
01,005,Comuna 5,00065,002279,348,9,2,5,0,1,12,78,115,26,6,0,0,7,0
01,005,Comuna 5,00065,002280,346,8,5,4,0,0,11,99,115,17,3,3,0,13,2
01,005,Comuna 5,00065,002281,347,10,4,7,1,0,8,67,118,21,5,3,0,11,0
01,005,Comuna 5,00065,002282,347,11,4,7,1,1,17,80,91,17,6,1,0,10,1
01,005,Comuna 5,00065,002283,348,14,3,3,1,1,11,106,115,17,1,2,0,2,0
01,005,Comuna 5,00065,002284,348,8,4,3,0,0,13,90,108,16,3,3,0,8,0
01,005,Comuna 5,00065,002285,347,14,4,4,1,0,15,91,113,23,2,3,0,3,0
01,005,Comuna 5,00065,002286,348,9,1,2,1,1,6,79,125,20,2,6,0,6,0
01,005,Comuna 5,00066,002287,351,15,0,7,1,0,13,86,115,29,0,1,0,8,0
01,005,Comuna 5,00066,002288,348,10,3,6,2,0,6,91,110,18,0,0,0,8,0
01,005,Comuna 5,00066,002289,350,19,5,3,1,0,18,98,92,17,0,4,0,10,0
01,005,Comuna 5,00066,002290,350,9,1,6,0,3,14,91,114,21,3,1,0,10,0
01,005,Comuna 5,00066,002291,350,8,3,5,0,2,11,99,109,13,1,3,0,4,0
01,005,Comuna 5,00066,002292,352,6,2,3,3,1,19,105,108,20,2,1,0,6,0
01,005,Comuna 5,00066,002293,347,12,3,3,0,1,15,100,108,26,1,1,0,10,0
01,005,Comuna 5,00066,002294,349,10,4,0,0,1,14,80,111,23,4,2,1,10,0
