codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,00036,00037,00047,00050
19,001,Pueyrredón,04410,082355,0,0,21,4,99,26,141
19,001,Pueyrredón,04410,082356,0,0,28,9,133,18,102
19,001,Pueyrredón,04410,082357,0,0,18,9,117,16,129
19,001,Pueyrredón,04410,082358,0,0,29,9,113,16,110
19,001,Pueyrredón,04410,082359,0,0,24,11,101,18,115
19,001,Pueyrredón,04410,082360,0,0,27,14,95,16,136
19,001,Pueyrredón,04410,082362,0,0,25,5,113,21,110
19,001,Pueyrredón,04410,082363,0,0,18,12,115,18,132
19,001,Pueyrredón,04410,082364,0,0,30,15,92,25,118
19,001,Pueyrredón,04410,082365,0,0,21,11,125,22,110
19,001,Pueyrredón,04410,082366,0,0,22,12,122,22,101
19,001,Pueyrredón,04410,082367,0,0,28,8,128,16,99
19,001,Pueyrredón,04410,082368,0,0,23,10,97,20,119
19,001,Pueyrredón,04410,082369,0,0,43,11,82,11,137
19,001,Pueyrredón,04410,082370,0,0,23,10,106,25,126
19,001,Pueyrredón,04410,082371,0,0,25,10,98,22,120
19,001,Pueyrredón,04410,082372,0,0,30,9,115,16,121
19,001,Pueyrredón,04410,082373,0,0,26,12,110,20,118
19,001,Pueyrredón,04410,082374,0,0,16,13,114,18,127
19,001,Pueyrredón,04410,082375,0,0,30,10,103,25,121
19,001,Pueyrredón,04410,082376,0,0,21,10,119,15,121
19,001,Pueyrredón,04410,082377,0,0,26,11,102,25,116
19,001,Pueyrredón,04410,082378,0,0,35,14,106,17,108
19,001,Pueyrredón,04410,082379,0,0,32,11,103,28,104
19,001,Pueyrredón,04410,082380,0,0,20,0,116,0,0
