codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0002,0003,0069,0158,0174,0199,0201,0501,0544
24,Río Grande,002,0009 ,0236,301,8,13,9,4,8,27,23,13,49,54,10
24,Río Grande,002,0009 ,0237,300,11,12,5,8,2,33,11,5,60,61,15
24,Río Grande,002,0009 ,0238,299,17,17,4,7,4,35,23,21,58,60,9
24,Río Grande,002,0009 ,0239,304,5,13,4,8,5,29,9,10,63,67,10
24,Río Grande,002,0009 ,0240,301,7,15,1,8,6,29,17,8,63,58,12
24,Río Grande,002,0009 ,0241,299,14,5,0,6,6,27,6,4,66,69,19
24,Río Grande,002,0009 ,0242,300,15,5,10,13,1,26,24,10,41,68,14
24,Río Grande,002,0009 ,0243,303,12,0,3,8,6,35,9,10,62,60,10
24,Río Grande,002,0010 ,0244,297,18,8,6,11,3,29,4,10,74,65,8
24,Río Grande,002,0010 ,0245,299,12,11,8,5,7,33,15,11,59,55,10
24,Río Grande,002,0010 ,0246,299,11,10,3,13,7,28,11,9,65,48,15
24,Río Grande,002,0010 ,0247,298,6,17,0,14,7,31,19,8,46,65,8
24,Río Grande,002,0010 ,0248,296,11,12,4,13,6,26,11,7,57,60,12
24,Río Grande,002,0010 ,0249,297,15,6,3,15,9,24,22,8,54,57,11
24,Río Grande,002,0010 ,0250,297,14,14,6,13,3,35,12,5,71,59,13
24,Río Grande,002,0010 ,0251,297,4,8,7,12,4,29,15,10,59,53,12
24,Río Grande,002,0010 ,0252,295,8,9,6,17,6,25,12,6,56,57,17
24,Río Grande,002,0010 ,0253,297,13,5,5,14,8,34,10,6,53,57,12
24,Río Grande,002,0010 ,0254,296,11,19,7,11,6,30,15,4,57,61,10
24,Río Grande,002,0010 ,0255,296,11,11,9,13,9,34,15,7,52,57,6
24,Río Grande,002,0010 ,0256,294,14,12,6,5,6,25,10,7,57,65,15
24,Río Grande,002,0010 ,0257,297,15,16,7,10,4,31,12,12,9,62,12
24,Río Grande,002,0010 ,0258,295,0,0,3,14,1,29,19,7,62,54,18
24,Río Grande,002,0010 ,0259,296,9,13,5,12,2,27,13,6,71,55,14
24,Río Grande,002,0010 ,0260,297,12,16,6,11,6,30,15,15,54,57,9
24,Río Grande,002,0010 ,0261,296,0,0,6,13,3,30,11,8,43,59,12
24,Río Grande,002,0010 ,0262,297,2,10,6,19,4,29,20,13,42,60,11
24,Río Grande,002,0010 ,0263,297,6,7,2,7,7,30,20,7,59,58,16
24,Río Grande,002,0010 ,0264,298,33,18,4,13,2,27,21,5,70,63,11
24,Río Grande,002,0010 ,0265,297,11,11,4,7,3,30,17,9,42,68,15
24,Río Grande,002,0010 ,0266,295,10,10,4,17,4,37,14,14,53,49,8
24,Río Grande,002,0010 ,0267,296,3,22,4,14,3,25,16,7,56,48,7
24,Río Grande,002,0010 ,0268,296,13,12,5,12,2,29,18,12,58,51,19
24,Río Grande,002,0010 ,0269,297,10,10,8,6,8,29,10,11,73,50,12
24,Río Grande,002,0010 ,0270,296,11,12,4,10,5,28,12,5,73,64,8
24,Río Grande,002,0010 ,0271,297,10,9,6,8,4,26,10,7,75,70,8
24,Río Grande,002,0010 ,0272,295,21,10,8,11,3,22,15,9,56,76,11
24,Río Grande,002,0010 ,0273,299,6,12,3,12,4,19,20,9,61,66,20
24,Río Grande,002,0010 ,0274,296,14,13,3,12,5,34,11,6,51,56,14
24,Río Grande,002,0010 ,0275,297,9,16,4,8,4,30,7,8,61,60,5
24,Río Grande,002,0010 ,0276,297,9,6,6,15,4,22,24,15,53,59,6
24,Río Grande,002,0010 ,0277,296,13,11,9,16,3,25,11,12,53,57,20
24,Río Grande,002,0010 ,0278,297,13,15,4,8,5,26,15,15,63,54,6
24,Río Grande,002,0010 ,0279,296,9,12,8,11,3,16,9,9,66,67,13
24,Río Grande,002,0010 ,0280,295,11,7,5,9,5,31,8,5,57,49,14
24,Río Grande,002,0010 ,0281,297,26,10,6,10,6,26,12,8,46,63,11
24,Río Grande,002,0010 ,0282,298,10,23,3,7,2,40,3,8,55,55,13
24,Río Grande,002,0010 ,0283,298,0,13,6,9,4,34,11,10,60,64,7
24,Río Grande,002,0010 ,0284,297,7,13,10,13,5,33,15,11,41,61,10
24,Río Grande,002,0010 ,0285,296,11,10,4,10,5,28,8,6,56,58,5
24,Río Grande,002,0010 ,0286,297,8,12,1,8,3,27,17,13,67,68,9
24,Río Grande,002,0010 ,0287,296,9,10,4,5,5,36,9,4,58,58,9
24,Río Grande,002,0010 ,0288,297,17,8,7,11,4,39,12,5,54,54,18
24,Río Grande,002,0010 ,0289,296,9,13,5,16,4,34,15,12,58,59,10
24,Río Grande,002,0010 ,0290,296,16,15,3,14,4,25,12,6,53,54,10
24,Río Grande,002,0010 ,0291,296,12,24,1,6,6,28,11,11,50,65,16
24,Río Grande,002,0010 ,0292,296,5,16,7,8,4,27,14,14,67,54,12
24,Río Grande,002,0010 ,0293,298,1,8,3,11,5,32,13,5,46,65,13
24,Río Grande,002,0010 ,0294,297,11,14,5,9,5,20,12,7,62,72,19
24,Río Grande,002,0010 ,0295,297,22,9,6,4,4,26,19,10,60,67,15
24,Río Grande,002,0010 ,0296,296,21,18,9,11,0,31,10,5,54,50,15
24,Río Grande,002,0010 ,0297,298,14,15,7,11,1,37,6,5,56,53,15
24,Río Grande,002,0010 ,0298,296,16,11,4,16,3,30,7,11,56,51,11
24,Río Grande,002,0010 ,0299,296,11,11,4,11,4,24,12,12,55,70,11
24,Río Grande,002,0010 ,0300,297,26,0,4,9,7,18,15,8,65,56,12
24,Río Grande,002,0010 ,0301,296,21,11,7,17,3,29,18,6,59,47,10
24,Río Grande,002,0010 ,0302,295,20,13,3,5,12,22,17,8,61,58,11
24,Río Grande,002,0010 ,0303,297,15,24,2,8,1,33,20,8,51,54,17
24,Río Grande,002,0010 ,0304,297,20,11,2,9,7,32,12,9,75,39,10
24,Río Grande,002,0010 ,0305,297,13,16,8,5,6,38,14,8,53,52,14
24,Río Grande,002,0010 ,0306,297,21,17,2,10,5,31,15,11,49,54,10
24,Río Grande,002,0010 ,0307,297,15,18,6,20,5,21,15,14,67,38,13
24,Río Grande,002,0011 ,0308,297,10,8,3,10,5,31,6,8,51,50,10
24,Río Grande,002,0011 ,0309,298,14,6,2,18,3,37,6,4,46,45,14
24,Río Grande,002,0011 ,0310,297,12,9,4,13,3,46,6,7,40,41,13
24,Río Grande,002,0011 ,0311,300,6,8,7,14,4,23,9,6,39,55,12
24,Río Grande,002,0011 ,0312,296,3,5,6,9,7,35,5,4,48,56,15
24,Río Grande,002,0011 ,0313,298,17,15,10,6,4,21,12,2,40,51,16
24,Río Grande,002,0011 ,0314,295,7,5,5,18,7,30,9,2,30,46,18
24,Río Grande,002,0011 ,0315,297,9,11,5,15,4,31,5,5,43,44,10
24,Río Grande,002,0011 ,0316,297,16,9,2,9,1,41,7,10,36,45,13
24,Río Grande,002,0011 ,0317,299,10,7,5,11,2,33,5,4,40,47,13
24,Río Grande,002,0011 ,0318,294,14,7,8,16,4,39,6,9,30,58,13
24,Río Grande,002,0012 ,0319,291,16,9,4,3,2,36,9,11,53,51,14
