codprov,coddepto,depto,circuito,mesa,electores,blancos,00045,00037,00050,00036,00024
23,002,Lules,00025,001389,342,14,6,184,74,1,8
23,002,Lules,00025,001390,342,17,13,188,64,7,7
23,002,Lules,00025,001391,342,20,19,171,67,7,10
23,002,Lules,00025,001392,343,9,23,186,63,3,16
23,002,Lules,00025,001393,347,13,21,157,71,4,16
23,002,Lules,00026,001394,312,5,10,212,21,0,13
23,002,Lules,00026,001395,313,0,17,233,8,1,7
23,002,Lules,00026,001396,310,2,11,206,31,1,11
23,002,Lules,00026,001397,312,1,8,219,20,2,8
23,002,Lules,00027,001398,343,7,17,114,128,8,10
23,002,Lules,00027,001399,345,15,13,152,97,6,7
23,002,Lules,00027,001400,343,17,19,140,96,5,13
23,002,Lules,00027,001401,342,5,10,147,105,3,13
23,002,Lules,00027,001402,343,14,18,162,83,6,14
23,002,Lules,00027,001403,343,8,10,162,87,0,14
23,002,Lules,00027,001404,343,13,10,133,122,12,16
23,002,Lules,00027,001405,343,8,21,135,103,6,16
23,002,Lules,00027,001406,345,12,10,179,71,3,12
23,002,Lules,00027,001407,344,8,21,141,83,5,11
23,002,Lules,00027,001408,342,5,16,145,106,1,14
23,002,Lules,00027,001409,344,24,0,142,103,4,15
23,002,Lules,00027,001410,345,20,21,130,97,3,4
23,002,Lules,00027,001411,343,10,9,163,82,4,22
23,002,Lules,00027,001412,343,10,5,126,135,0,16
23,002,Lules,00027,001413,348,14,7,139,102,4,18
23,002,Lules,00027,001414,343,13,12,163,93,3,9
23,002,Lules,00027,001415,343,16,14,145,79,4,21
23,002,Lules,00027,001416,343,9,10,178,71,4,17
23,002,Lules,00027,001417,347,18,0,164,93,4,8
23,002,Lules,00027,001418,344,18,10,130,99,3,21
23,002,Lules,00027,001419,343,19,21,164,85,4,10
23,002,Lules,00027,001420,344,9,9,154,95,7,13
23,002,Lules,00027,001421,345,12,9,134,102,5,16
23,002,Lules,00027,001422,343,9,15,149,94,8,12
23,002,Lules,00027,001423,346,11,14,136,108,5,16
23,002,Lules,00027,001424,345,14,17,174,83,2,7
23,002,Lules,00027,001425,343,14,15,119,119,5,17
23,002,Lules,00027,001426,343,7,11,146,111,5,11
23,002,Lules,00027,001427,343,12,10,142,120,4,13
23,002,Lules,00027,001428,350,12,15,131,109,4,19
23,002,Lules,00027,001429,342,16,17,161,82,5,16
23,002,Lules,00027,001430,345,11,6,145,108,4,12
23,002,Lules,00027,001431,344,14,12,141,119,9,8
23,002,Lules,00027,001432,343,15,8,132,134,4,7
23,002,Lules,00027,001433,341,6,17,143,103,1,16
23,002,Lules,00027,001434,344,4,6,179,93,2,13
23,002,Lules,00027,001435,343,13,13,186,66,9,10
23,002,Lules,00027,001436,345,9,14,161,76,9,4
23,002,Lules,00027,001437,344,16,13,166,69,5,16
23,002,Lules,00027,001438,343,14,8,130,108,5,16
23,002,Lules,00027,001439,344,4,11,127,116,3,19
23,002,Lules,00027,001440,344,7,12,170,96,2,10
23,002,Lules,00027,001441,344,18,16,151,100,3,6
23,002,Lules,00027,001442,344,11,22,116,122,3,13
23,002,Lules,00027,001443,342,8,12,147,107,5,9
23,002,Lules,00027,001444,345,10,24,153,93,2,12
23,002,Lules,00027,001445,347,6,18,148,88,4,12
23,002,Lules,00028,001446,341,7,12,202,55,6,9
23,002,Lules,00028,001447,343,8,14,190,64,5,16
23,002,Lules,00028,001448,342,11,19,176,57,2,14
23,002,Lules,00028,001449,342,24,18,204,50,7,0
23,002,Lules,00028,001450,341,7,9,217,52,5,12
23,002,Lules,00028,001451,341,10,6,201,48,3,16
23,002,Lules,00028,001452,342,7,8,185,84,3,15
23,002,Lules,00028,001453,343,1,14,197,67,5,7
23,002,Lules,00028,001454,340,5,9,196,56,1,18
23,002,Lules,00028,001455,344,14,17,193,46,2,15
23,002,Lules,00029,001456,348,17,8,214,61,0,6
23,002,Lules,00029,001457,348,7,6,190,78,2,12
23,002,Lules,00029,001458,350,5,14,209,63,2,9
23,002,Lules,00029,001459,349,11,14,188,78,2,15
23,002,Lules,00029,001460,347,21,14,189,71,6,12
23,002,Lules,00029,001461,349,7,10,183,89,6,13
23,002,Lules,00029,001462,350,6,8,209,70,5,5
23,002,Lules,00029,001463,350,8,9,213,52,3,7
23,002,Lules,00029,001464,352,12,9,212,62,1,9
23,002,Lules,00029,001465,349,10,7,195,86,4,6
23,002,Lules,00029,001466,349,11,6,190,79,6,8
23,002,Lules,00029,001467,347,4,18,187,83,4,8
23,002,Lules,00029,001468,349,13,14,177,77,2,11
23,002,Lules,00029,001469,348,1,12,199,73,1,9
23,002,Lules,00029,001470,348,4,12,198,79,2,7
23,002,Lules,00029,001471,350,5,18,187,84,6,10
23,002,Lules,00029,001472,350,5,18,200,74,0,6
23,002,Lules,00030,001473,300,8,10,140,31,2,15
23,003,Famaillá,00031,001474,61,4,2,30,4,0,1
23,003,Famaillá,00032,001475,350,11,18,188,56,0,7
23,003,Famaillá,00032,001476,348,21,13,182,52,3,9
23,003,Famaillá,00033,001477,255,18,20,151,17,2,4
23,003,Famaillá,00033,001478,253,10,20,152,10,2,6
23,003,Famaillá,00033,001479,256,0,14,135,42,1,3
23,003,Famaillá,00034,001480,353,32,16,151,68,2,20
23,003,Famaillá,00034,001481,352,28,14,162,63,7,7
23,003,Famaillá,00034,001482,349,32,17,159,57,7,14
23,003,Famaillá,00034,001483,350,17,19,153,73,4,12
23,003,Famaillá,00034,001484,351,5,28,38,195,2,15
23,003,Famaillá,00034,001485,351,2,18,165,47,7,7
23,003,Famaillá,00034,001486,352,19,26,152,77,2,8
23,003,Famaillá,00034,001487,350,24,20,165,57,5,9
23,003,Famaillá,00034,001488,352,13,14,175,58,6,16
23,003,Famaillá,00034,001489,352,18,20,135,81,4,11
23,003,Famaillá,00034,001490,354,20,15,176,50,2,15
23,003,Famaillá,00034,001491,350,28,15,164,61,3,8
23,003,Famaillá,00034,001492,351,15,21,146,78,3,13
23,003,Famaillá,00034,001493,352,29,24,153,63,5,15
23,003,Famaillá,00034,001494,353,20,15,186,43,5,14
23,003,Famaillá,00034,001495,350,9,10,203,45,8,17
23,003,Famaillá,00034,001496,350,19,17,149,60,4,11
23,003,Famaillá,00034,001497,351,14,12,160,72,6,8
23,003,Famaillá,00034,001498,350,18,8,151,88,5,13
23,003,Famaillá,00034,001499,350,33,15,154,64,4,10
23,003,Famaillá,00034,001500,350,30,22,151,68,8,14
23,003,Famaillá,00034,001501,350,25,10,161,75,7,12
23,003,Famaillá,00034,001502,346,23,17,138,89,3,8
23,003,Famaillá,00034,001503,352,16,26,150,70,4,11
23,003,Famaillá,00034,001504,350,22,16,132,84,3,17
23,003,Famaillá,00034,001505,352,28,21,161,69,4,9
23,003,Famaillá,00034,001506,352,20,21,172,58,1,8
23,003,Famaillá,00034,001507,351,31,18,172,52,1,12
23,003,Famaillá,00034,001508,350,24,13,143,74,6,13
23,003,Famaillá,00034,001509,353,21,14,160,72,10,5
23,003,Famaillá,00034,001510,350,14,7,174,74,4,17
23,003,Famaillá,00034,001511,352,25,19,164,57,4,8
23,003,Famaillá,00034,001512,352,18,7,192,57,6,12
23,003,Famaillá,00034,001513,352,23,20,176,57,8,10
23,003,Famaillá,00034,001514,350,17,21,174,56,4,9
23,003,Famaillá,00034,001515,351,16,12,164,65,4,18
23,003,Famaillá,00034,001516,351,18,18,166,64,8,17
23,003,Famaillá,00034,001517,352,15,24,110,121,11,11
23,003,Famaillá,00034,001518,351,20,8,141,89,9,10
23,003,Famaillá,00034,001519,350,31,26,139,64,5,11
23,003,Famaillá,00034,001520,352,9,12,172,63,3,11
23,003,Famaillá,00034,001521,351,24,16,165,69,7,14
23,003,Famaillá,00034,001522,351,33,21,136,78,2,10
23,003,Famaillá,00034,001523,351,13,17,183,49,6,11
23,003,Famaillá,00034,001524,352,23,20,154,65,3,14
23,003,Famaillá,00034,001525,352,23,15,186,50,7,10
23,003,Famaillá,00034,001526,350,17,24,181,56,4,9
23,003,Famaillá,00034,001527,350,19,27,153,79,7,9
23,003,Famaillá,00034,001528,349,19,20,136,84,5,20
23,003,Famaillá,00034,001529,349,35,15,140,61,7,12
23,003,Famaillá,00034,001530,351,16,12,179,65,3,14
23,003,Famaillá,00034,001531,350,33,25,176,36,3,9
23,003,Famaillá,00034,001532,353,13,15,192,54,3,13
23,003,Famaillá,00034,001533,351,19,15,196,48,4,6
23,003,Famaillá,00034,001534,350,16,11,172,63,5,14
23,003,Famaillá,00034,001535,354,29,21,175,52,4,18
23,003,Famaillá,00034,001536,350,20,21,171,60,8,12
23,003,Famaillá,00034,001537,350,12,28,150,72,7,11
23,003,Famaillá,00034,001538,351,18,20,170,56,5,14
23,003,Famaillá,00034,001539,351,27,21,128,84,6,18
23,003,Famaillá,00034,001540,349,9,21,150,77,1,12
23,003,Famaillá,00034,001541,350,20,24,156,60,2,16
23,003,Famaillá,00034,001542,351,15,16,156,76,5,9
23,003,Famaillá,00034,001543,351,18,27,142,70,2,13
23,003,Famaillá,00034,001544,349,19,25,152,76,1,12
23,003,Famaillá,00034,001545,349,13,18,162,71,3,16
23,003,Famaillá,00034,001546,351,19,16,183,59,2,12
23,003,Famaillá,00034,001547,355,23,26,126,96,5,16
23,003,Famaillá,00035,001548,315,22,14,170,57,4,6
23,003,Famaillá,00035,001549,313,24,0,184,35,4,11
23,003,Famaillá,00035,001550,314,12,17,195,36,1,10
23,003,Famaillá,00035,001551,308,18,11,175,41,5,9
23,003,Famaillá,00035,001552,313,19,7,172,46,4,11
23,003,Famaillá,00035,001553,312,44,0,149,59,4,9
23,003,Famaillá,00036,001554,343,8,8,208,16,1,9
23,003,Famaillá,00036,001555,342,11,6,215,17,3,8
23,003,Famaillá,00037,001556,205,4,5,103,32,1,6
23,003,Famaillá,00038,001557,177,9,11,68,15,0,5
23,003,Famaillá,00038,001558,176,12,8,74,14,1,5
23,003,Famaillá,00039,001559,287,19,23,141,29,5,17
23,003,Famaillá,00039,001560,288,30,0,163,25,13,12
23,003,Famaillá,00039,001561,287,24,13,160,28,4,17
23,003,Famaillá,00039,001562,286,9,24,162,25,4,9
23,003,Famaillá,00039,001563,289,10,23,153,45,2,19
23,003,Famaillá,00040,001564,278,5,6,173,36,0,7
23,003,Famaillá,00040,001565,279,22,12,155,19,2,7
23,004,Monteros,00041,001566,349,12,15,160,86,8,9
23,004,Monteros,00041,001567,348,12,5,200,74,2,6
23,004,Monteros,00041,001568,350,14,19,161,67,6,16
23,004,Monteros,00041,001569,348,17,12,166,92,8,6
23,004,Monteros,00041,001570,347,14,14,164,83,9,16
23,004,Monteros,00041,001571,348,16,11,184,81,2,3
23,004,Monteros,00041,001572,348,17,14,181,60,2,8
23,004,Monteros,00041,001573,347,11,17,158,85,8,11
23,004,Monteros,00041,001574,348,19,10,191,63,8,8
23,004,Monteros,00041,001575,348,19,9,175,72,7,17
23,004,Monteros,00041,001576,348,27,12,154,93,8,12
23,004,Monteros,00041,001577,349,17,14,195,64,3,8
23,004,Monteros,00041,001578,348,25,25,163,69,8,12
23,004,Monteros,00041,001579,348,4,18,173,73,11,11
23,004,Monteros,00041,001580,350,17,17,171,81,5,10
23,004,Monteros,00041,001581,348,12,14,171,82,5,7
23,004,Monteros,00041,001582,348,14,20,173,68,3,7
23,004,Monteros,00041,001583,356,14,17,172,70,1,16
23,004,Monteros,00041,001584,348,9,29,153,78,5,14
23,004,Monteros,00041,001585,350,10,12,197,56,4,15
23,004,Monteros,00041,001586,348,17,15,139,108,4,14
23,004,Monteros,00041,001587,347,14,28,128,102,8,18
23,004,Monteros,00041,001588,347,10,19,178,62,5,11
23,004,Monteros,00041,001589,349,11,13,155,95,3,14
23,004,Monteros,00041,001590,349,11,6,139,111,5,11
23,004,Monteros,00041,001591,348,31,0,189,60,6,7
23,004,Monteros,00041,001592,348,26,24,164,60,7,12
23,004,Monteros,00041,001593,348,16,8,151,98,7,13
23,004,Monteros,00041,001594,348,26,13,164,65,2,12
23,004,Monteros,00041,001595,348,19,15,166,82,6,14
23,004,Monteros,00041,001596,350,9,10,170,85,7,9
23,004,Monteros,00041,001597,349,24,20,150,88,8,12
23,004,Monteros,00041,001598,350,4,9,193,57,3,19
23,004,Monteros,00041,001599,351,12,21,168,76,1,13
23,004,Monteros,00041,001600,348,16,26,158,68,6,10
23,004,Monteros,00041,001601,348,17,19,184,64,7,11
23,004,Monteros,00041,001602,348,12,19,188,68,6,16
23,004,Monteros,00041,001603,349,16,13,154,96,4,12
23,004,Monteros,00041,001604,346,16,11,188,69,7,5
23,004,Monteros,00041,001605,347,9,11,168,94,11,10
23,004,Monteros,00041,001606,348,14,19,174,66,3,12
23,004,Monteros,00041,001607,348,29,27,156,72,4,10
23,004,Monteros,00041,001608,348,13,7,167,67,12,20
23,004,Monteros,00041,001609,347,21,14,164,86,4,12
23,004,Monteros,00041,001610,349,19,15,177,80,3,5
23,004,Monteros,00041,001611,347,17,16,153,87,7,19
23,004,Monteros,00041,001612,347,9,17,171,65,7,16
23,004,Monteros,00041,001613,345,15,19,169,74,5,20
23,004,Monteros,00041,001614,347,14,17,165,64,4,18
23,004,Monteros,00041,001615,350,11,29,174,59,4,14
23,004,Monteros,00041,001616,346,21,20,183,61,2,12
23,004,Monteros,00041,001617,348,32,0,172,71,5,18
23,004,Monteros,00041,001618,349,19,14,151,89,9,14
23,004,Monteros,00041,001619,347,6,26,185,52,4,13
23,004,Monteros,00041,001620,346,16,14,163,66,9,15
23,004,Monteros,00041,001621,347,11,13,180,76,7,10
23,004,Monteros,00041,001622,347,12,22,157,76,7,18
23,004,Monteros,00041,001623,350,15,17,170,69,9,11
23,004,Monteros,00041,001624,348,12,18,132,98,4,11
23,004,Monteros,00041,001625,348,15,17,184,51,2,11
23,004,Monteros,00041,001626,347,14,7,205,64,8,5
23,004,Monteros,00041,001627,347,23,26,160,63,4,9
23,004,Monteros,00041,001628,348,15,13,166,88,4,14
23,004,Monteros,00041,001629,347,17,18,179,67,4,15
23,004,Monteros,00041,001630,351,18,17,163,74,2,15
23,004,Monteros,00042,001631,191,5,0,120,11,4,6
23,004,Monteros,00042,001632,193,7,8,116,14,2,5
23,004,Monteros,00043,001633,332,5,7,219,38,2,10
23,004,Monteros,00043,001634,333,4,4,231,36,0,6
23,004,Monteros,00043,001635,332,4,3,251,27,2,8
23,004,Monteros,00043,001636,331,2,10,222,30,0,12
23,004,Monteros,00043,001637,332,6,7,221,35,1,8
23,004,Monteros,00043,001638,333,6,13,213,38,1,5
23,004,Monteros,00043,001639,332,7,5,218,37,3,5
23,004,Monteros,00043,001640,331,2,3,219,32,3,10
23,004,Monteros,00043,001641,331,7,2,223,34,1,6
23,004,Monteros,00043,001642,335,3,8,225,33,2,12
23,004,Monteros,00044,001643,296,5,5,228,18,3,4
23,004,Monteros,00044,001644,297,7,6,220,26,0,3
23,004,Monteros,00044,001645,298,9,8,221,20,2,4
23,004,Monteros,00045,001646,338,12,8,227,27,1,6
23,004,Monteros,00045,001647,340,11,6,226,32,0,7
23,004,Monteros,00045,001648,339,14,16,209,40,2,11
23,004,Monteros,00045,001649,338,13,19,215,36,2,3
23,004,Monteros,00045,001650,339,8,10,232,22,5,11
23,004,Monteros,00045,001651,337,6,5,235,22,3,8
23,004,Monteros,00045,001652,338,6,9,224,35,1,7
23,004,Monteros,00045,001653,343,36,10,225,7,4,7
23,004,Monteros,00045,001654,341,3,16,215,30,6,11
23,004,Monteros,00045,001655,337,13,16,218,35,3,4
23,004,Monteros,00045,001656,338,8,10,213,38,4,10
23,004,Monteros,00045,001657,340,8,3,249,26,2,3
23,004,Monteros,00045,001658,340,4,17,202,39,5,11
23,004,Monteros,00045,001659,339,15,9,229,24,8,5
23,004,Monteros,00045,001660,341,2,9,206,47,7,8
23,004,Monteros,00046,001661,95,2,0,53,6,1,4
23,004,Monteros,00047,001662,280,6,6,202,41,1,8
23,004,Monteros,00047,001663,280,5,8,200,34,2,3
23,004,Monteros,00047,001664,283,11,9,190,38,0,3
23,004,Monteros,00048,001665,312,9,12,206,33,5,11
23,004,Monteros,00048,001666,312,10,7,226,37,2,7
23,004,Monteros,00048,001667,315,7,6,214,39,6,4
23,004,Monteros,00049,001668,327,3,6,199,49,0,9
23,004,Monteros,00049,001669,329,2,6,232,32,1,5
23,004,Monteros,00049,001670,329,2,9,225,37,3,8
23,004,Monteros,00050,001671,335,8,11,235,41,2,6
23,004,Monteros,00050,001672,338,6,11,227,42,2,7
23,004,Monteros,00050,001673,336,18,0,221,38,4,10
23,004,Monteros,00050,001674,336,5,9,222,44,2,9
23,004,Monteros,00050,001675,336,12,0,233,40,0,9
23,004,Monteros,00051,001676,338,3,10,216,46,3,10
23,004,Monteros,00051,001677,333,13,2,196,52,2,8
23,004,Monteros,00051,001678,335,16,9,198,44,4,8
23,004,Monteros,00051,001679,336,10,14,210,41,3,12
23,004,Monteros,00051,001680,336,13,8,196,44,1,14
23,004,Monteros,00051,001681,333,8,8,231,27,0,16
23,004,Monteros,00051,001682,336,10,10,215,30,1,9
23,004,Monteros,00051,001683,334,6,12,205,38,3,17
23,004,Monteros,00051,001684,341,5,6,199,50,2,21
23,004,Monteros,00051,001685,340,16,7,203,35,4,12
23,004,Monteros,00051,001686,341,9,9,217,37,2,11
23,004,Monteros,00051,001687,337,5,4,225,32,4,12
23,004,Monteros,00052,001688,327,9,15,194,50,2,9
23,004,Monteros,00052,001689,328,9,13,192,49,4,10
23,004,Monteros,00052,001690,327,13,10,186,49,1,17
23,004,Monteros,00052,001691,327,3,7,199,51,1,17
23,004,Monteros,00052,001692,328,5,4,215,53,0,13
23,004,Monteros,00052,001693,327,9,14,176,55,5,15
23,004,Monteros,00052,001694,331,6,16,199,58,1,8
23,004,Monteros,00052,001695,327,1,16,198,52,3,8
23,004,Monteros,00052,001696,328,5,10,199,53,4,11
23,004,Monteros,00052,001697,327,11,15,203,47,2,4
23,004,Monteros,00052,001698,327,9,8,193,65,0,7
23,004,Monteros,00052,001699,327,7,7,215,54,1,6
23,004,Monteros,00052,001700,328,3,5,207,65,2,5
23,004,Monteros,00052,001701,326,0,10,164,94,1,13
23,004,Monteros,00052,001702,331,5,10,209,50,3,4
23,004,Monteros,00053,001703,267,4,11,176,37,1,2
23,004,Monteros,00053,001704,267,5,7,186,30,1,5
23,004,Monteros,00054,001705,330,6,5,214,48,0,11
23,004,Monteros,00054,001706,330,9,6,217,39,2,9
23,004,Monteros,00054,001707,333,4,6,233,39,1,8
23,004,Monteros,00054,001708,330,12,10,212,40,3,11
23,004,Monteros,00054,001709,331,11,12,208,50,0,6
23,004,Monteros,00054,001710,331,10,13,227,32,3,7
23,004,Monteros,00054,001711,331,10,12,205,37,5,10
23,004,Monteros,00054,001712,330,8,7,198,61,4,12
23,004,Monteros,00054,001713,331,5,13,216,40,1,8
23,004,Monteros,00054,001714,330,8,8,203,50,3,10
23,004,Monteros,00054,001715,331,5,3,207,62,2,11
23,004,Monteros,00054,001716,331,6,11,196,61,4,5
23,004,Monteros,00054,001717,330,7,10,216,45,0,9
23,004,Monteros,00054,001718,330,13,13,192,61,2,5
23,004,Monteros,00054,001719,334,6,8,216,54,1,9
23,004,Monteros,00055,001720,325,4,5,209,27,2,8
23,004,Monteros,00056,001721,332,6,11,215,28,2,5
23,004,Monteros,00056,001722,329,7,6,197,51,5,3
23,004,Monteros,00056,001723,327,9,10,205,43,3,7
23,004,Monteros,0056A,001724,219,8,11,142,9,3,4
23,004,Monteros,0056A,001725,222,5,5,145,29,1,5
23,004,Monteros,00057,001726,301,5,15,179,24,2,8
23,004,Monteros,00057,001727,302,0,12,202,20,3,9
23,004,Monteros,00057,001728,302,6,4,223,17,0,7
23,004,Monteros,00058,001729,273,3,15,139,36,3,13
23,004,Monteros,00058,001730,271,8,11,178,28,0,2
23,004,Monteros,00058,001731,271,3,7,172,27,1,4
23,004,Monteros,00058,001732,273,10,7,168,28,1,6
23,005,Chicligasta,00059,001733,329,11,6,222,38,0,2
23,005,Chicligasta,00059,001734,332,5,6,207,62,2,4
23,005,Chicligasta,00060,001735,345,14,9,151,95,2,8
23,005,Chicligasta,00060,001736,347,6,14,155,100,2,9
23,005,Chicligasta,00060,001737,345,13,11,136,108,3,13
23,005,Chicligasta,00060,001738,345,19,14,130,106,2,15
23,005,Chicligasta,00060,001739,347,12,17,140,105,3,6
23,005,Chicligasta,00060,001740,347,11,13,132,114,1,9
23,005,Chicligasta,00060,001741,345,13,10,122,140,3,6
23,005,Chicligasta,00060,001742,345,12,14,116,123,6,13
23,005,Chicligasta,00060,001743,349,12,25,137,98,2,15
23,005,Chicligasta,00060,001744,345,15,20,142,93,3,13
23,005,Chicligasta,00060,001745,345,11,17,141,98,7,8
23,005,Chicligasta,00060,001746,347,0,16,134,111,1,10
23,005,Chicligasta,00060,001747,347,7,8,154,93,2,11
23,005,Chicligasta,00060,001748,347,9,11,104,144,3,9
23,005,Chicligasta,00060,001749,346,8,15,141,114,3,16
23,005,Chicligasta,00060,001750,347,9,8,120,141,3,16
23,005,Chicligasta,00060,001751,347,18,10,145,109,6,9
23,005,Chicligasta,00060,001752,349,11,11,132,120,8,5
23,005,Chicligasta,00060,001753,346,5,21,152,100,1,15
23,005,Chicligasta,00060,001754,345,12,17,123,115,5,11
23,005,Chicligasta,00060,001755,346,9,12,137,109,2,19
23,005,Chicligasta,00060,001756,344,15,14,147,102,5,13
23,005,Chicligasta,00060,001757,345,8,21,107,121,1,10
23,005,Chicligasta,00060,001758,345,23,10,152,89,1,11
23,005,Chicligasta,00060,001759,347,9,9,139,100,6,17
23,005,Chicligasta,00060,001760,345,11,15,149,84,6,10
23,005,Chicligasta,00060,001761,348,16,12,118,112,5,19
23,005,Chicligasta,00060,001762,344,5,19,137,112,2,12
23,005,Chicligasta,00060,001763,346,13,14,114,134,3,7
23,005,Chicligasta,00060,001764,346,13,20,118,119,2,17
23,005,Chicligasta,00060,001765,346,12,9,149,104,5,7
23,005,Chicligasta,00060,001766,344,5,17,105,128,5,15
23,005,Chicligasta,00060,001767,345,15,6,150,97,11,8
23,005,Chicligasta,00060,001768,345,10,21,132,116,8,8
23,005,Chicligasta,00060,001769,346,20,7,159,81,3,19
23,005,Chicligasta,00060,001770,347,5,18,138,114,1,11
23,005,Chicligasta,00060,001771,344,8,10,142,118,1,11
23,005,Chicligasta,00060,001772,344,7,19,135,102,4,10
23,005,Chicligasta,00060,001773,347,10,17,139,97,4,12
23,005,Chicligasta,00060,001774,344,21,14,116,123,3,3
23,005,Chicligasta,00060,001775,348,11,15,137,111,3,16
23,005,Chicligasta,00060,001776,349,10,10,170,80,2,13
23,005,Chicligasta,00060,001777,345,9,11,151,96,4,13
23,005,Chicligasta,00060,001778,344,12,20,161,72,6,17
23,005,Chicligasta,00060,001779,345,10,11,123,123,3,14
23,005,Chicligasta,00060,001780,345,9,16,139,98,6,15
23,005,Chicligasta,00060,001781,346,10,10,138,103,2,15
23,005,Chicligasta,00060,001782,343,9,14,162,81,6,8
23,005,Chicligasta,00060,001783,344,7,13,154,114,5,20
23,005,Chicligasta,00060,001784,346,11,13,134,102,3,17
23,005,Chicligasta,00060,001785,346,13,13,116,127,12,12
23,005,Chicligasta,00060,001786,345,16,14,145,101,3,12
23,005,Chicligasta,00060,001787,346,11,12,142,107,4,9
23,005,Chicligasta,0060A,001788,348,19,15,138,122,1,11
23,005,Chicligasta,0060A,001789,347,11,13,112,124,3,15
23,005,Chicligasta,0060A,001790,346,14,19,118,131,2,8
23,005,Chicligasta,0060A,001791,348,17,12,103,143,5,8
23,005,Chicligasta,0060A,001792,346,16,14,104,144,4,17
23,005,Chicligasta,0060A,001793,347,22,21,110,126,4,14
23,005,Chicligasta,0060A,001794,347,12,15,95,154,8,13
23,005,Chicligasta,0060A,001795,348,7,18,92,160,1,12
23,005,Chicligasta,0060A,001796,346,12,11,96,143,10,16
23,005,Chicligasta,0060A,001797,345,14,10,83,157,1,15
