codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,00095,00005,00009,00094,00079,00006,00061,00004
22,001,CAPITAL,05103,094026,0,0,28,124,40,51,0,7,2,4,5
22,001,CAPITAL,05103,094027,0,0,19,131,41,46,17,11,3,2,0
22,001,CAPITAL,05103,094028,0,0,16,134,29,47,19,6,2,1,4
22,001,CAPITAL,05103,094029,0,0,18,134,42,60,14,4,1,1,3
22,001,CAPITAL,05103,094030,0,0,10,115,48,52,17,8,0,0,5
22,001,CAPITAL,05103,094031,0,0,2,144,35,37,16,8,0,7,3
22,001,CAPITAL,05103,094032,0,0,13,128,40,65,12,10,0,2,0
22,001,CAPITAL,05103,094033,0,0,13,135,46,50,14,3,3,4,5
22,001,CAPITAL,05103,094034,0,0,18,139,38,42,11,6,1,1,1
22,001,CAPITAL,05103,094035,0,0,30,115,44,47,19,5,1,1,1
22,001,CAPITAL,05103,094036,0,0,21,144,54,21,8,1,0,5,2
22,001,CAPITAL,05103,094037,0,0,2,139,40,45,14,6,0,3,4
22,001,CAPITAL,05103,094038,0,0,10,133,33,46,23,7,4,1,3
22,001,CAPITAL,05103,094039,0,0,10,122,43,48,16,8,1,2,8
22,001,CAPITAL,05103,094040,0,0,13,137,59,43,5,10,1,1,1
22,001,CAPITAL,05103,094041,0,0,11,123,43,49,15,4,2,1,4
22,001,CAPITAL,05103,094042,0,0,14,130,56,38,17,7,1,2,1
22,001,CAPITAL,05103,094043,0,0,17,109,70,48,13,6,2,1,1
22,001,CAPITAL,05103,094044,0,0,13,146,43,46,6,2,0,0,5
22,001,CAPITAL,05103,094045,0,0,1,138,53,41,6,3,0,1,0
22,001,CAPITAL,05103,094046,0,0,21,127,42,38,14,5,2,0,4
22,001,CAPITAL,05103,094047,0,0,20,139,30,35,17,4,2,2,3
22,001,CAPITAL,05103,094048,0,0,26,115,36,36,11,3,1,4,2
22,001,CAPITAL,05103,094049,0,0,16,138,27,41,10,6,5,1,3
22,001,CAPITAL,05103,094050,0,0,1,124,70,41,13,4,1,3,1
22,001,CAPITAL,05103,094051,0,0,15,136,35,40,16,12,0,1,2
22,001,CAPITAL,05103,094052,0,0,15,135,48,40,16,4,0,4,0
22,001,CAPITAL,05103,094053,0,0,6,108,54,60,13,9,2,2,5
22,001,CAPITAL,05103,094054,0,0,13,120,32,61,21,3,0,5,3
22,001,CAPITAL,05103,094055,0,0,18,130,41,33,18,8,2,7,2
22,001,CAPITAL,05104,094056,0,0,16,112,35,62,19,6,2,3,7
22,001,CAPITAL,05104,094057,0,0,19,118,37,52,14,10,1,9,3
22,001,CAPITAL,05104,094058,0,0,22,107,22,76,15,1,1,0,11
22,001,CAPITAL,05104,094059,0,0,0,112,48,65,18,3,1,4,7
22,001,CAPITAL,05104,094060,0,0,12,112,42,52,14,2,1,1,5
22,001,CAPITAL,05104,094061,0,0,15,119,34,62,15,5,2,1,2
22,001,CAPITAL,05104,094062,0,0,3,116,25,60,13,4,1,6,6
22,001,CAPITAL,05104,094063,0,0,13,150,46,36,7,6,5,2,5
22,001,CAPITAL,05104,094064,0,0,13,121,22,67,19,5,0,3,5
22,001,CAPITAL,05104,094065,0,0,16,140,34,53,15,2,0,3,0
22,001,CAPITAL,05104,094066,0,0,34,124,21,51,15,0,1,0,4
22,001,CAPITAL,05104,094067,0,0,25,136,34,51,8,5,0,1,4
22,001,CAPITAL,05104,094068,0,0,8,124,33,58,15,4,2,0,6
22,001,CAPITAL,05104,094069,0,0,22,96,40,64,11,3,2,0,5
22,001,CAPITAL,05104,094070,0,0,17,136,39,54,14,2,0,0,2
22,001,CAPITAL,05104,094071,0,0,23,132,40,38,12,3,2,3,3
22,001,CAPITAL,05104,094072,0,0,16,107,23,64,25,6,0,1,9
22,001,CAPITAL,05104,094073,0,0,14,126,35,61,9,3,1,3,4
22,001,CAPITAL,05104,094074,0,0,17,112,27,67,23,6,0,2,9
22,001,CAPITAL,05104,094075,0,0,4,129,33,62,13,6,1,4,4
22,001,CAPITAL,05104,094076,0,0,0,112,45,65,11,5,1,1,2
22,001,CAPITAL,05104,094077,0,0,1,112,45,56,13,4,0,1,10
22,001,CAPITAL,05104,094078,0,0,0,0,0,0,0,0,0,0,0
22,001,CAPITAL,05104,094079,0,0,14,101,38,63,18,4,1,3,4
22,001,CAPITAL,05104,094080,0,0,13,108,37,69,11,5,0,4,4
22,001,CAPITAL,05104,094081,0,0,9,124,29,60,19,7,2,4,3
22,001,CAPITAL,05104,094082,0,0,27,93,29,78,21,8,1,3,9
22,001,CAPITAL,05104,094083,0,0,0,102,38,67,14,2,3,5,9
22,001,CAPITAL,05104,094084,0,0,26,119,28,49,9,8,2,1,2
22,001,CAPITAL,05104,094085,0,0,17,110,39,63,15,5,0,3,2
22,001,CAPITAL,05105,094086,0,0,25,100,37,73,15,5,0,0,5
22,001,CAPITAL,05105,094087,0,0,30,110,42,55,9,9,2,3,1
22,001,CAPITAL,05105,094088,0,0,17,122,60,44,9,4,1,5,7
22,001,CAPITAL,05105,094089,0,0,35,109,30,53,0,5,1,1,5
22,001,CAPITAL,05105,094090,0,0,15,132,65,41,13,4,0,1,5
22,001,CAPITAL,05105,094091,0,0,22,127,49,39,9,10,1,0,0
22,001,CAPITAL,05105,094092,0,0,10,129,54,50,11,0,0,3,0
22,001,CAPITAL,05105,094093,0,0,38,137,39,47,0,0,0,4,3
22,001,CAPITAL,05105,094094,0,0,22,111,36,58,10,8,1,2,3
22,001,CAPITAL,05105,094095,0,0,22,118,51,48,12,4,0,1,0
22,001,CAPITAL,05105,094096,0,0,20,137,29,51,11,5,0,2,4
22,001,CAPITAL,05105,094097,0,0,53,106,38,80,22,4,2,3,0
22,001,CAPITAL,05105,094098,0,0,0,111,81,9,0,1,0,4,1
22,001,CAPITAL,05105,094099,0,0,18,126,38,59,16,3,0,0,2
22,001,CAPITAL,05105,094100,0,0,13,104,58,60,3,5,1,5,5
22,001,CAPITAL,05105,094101,0,0,23,134,44,41,11,3,2,3,1
22,001,CAPITAL,05105,094102,0,0,20,133,42,45,14,4,0,2,4
22,001,CAPITAL,05105,094103,0,0,27,132,39,49,14,5,0,0,4
22,001,CAPITAL,05105,094104,0,0,25,119,66,34,14,6,0,3,3
22,001,CAPITAL,05105,094105,0,0,21,111,43,60,14,2,0,2,7
22,001,CAPITAL,05105,094106,0,0,14,144,57,34,7,5,0,1,8
22,001,CAPITAL,05105,094107,0,0,16,115,50,62,9,2,2,1,4
22,001,CAPITAL,05105,094108,0,0,15,125,54,52,5,2,1,6,2
22,001,CAPITAL,05105,094109,0,0,12,132,50,56,9,4,0,1,3
22,001,CAPITAL,05105,094110,0,0,1,140,69,18,9,3,0,3,2
22,001,CAPITAL,05105,094111,0,0,0,0,0,0,0,0,0,0,0
22,001,CAPITAL,05105,094112,0,0,16,143,48,29,8,6,0,5,3
22,001,CAPITAL,05105,094113,0,0,12,127,47,44,20,6,0,2,5
22,001,CAPITAL,05105,094114,0,0,22,143,49,30,11,7,0,3,2
22,001,CAPITAL,05105,094115,0,0,32,103,47,87,0,0,0,1,0
22,001,CAPITAL,05105,094116,0,0,14,12,49,34,6,3,0,1,0
22,001,CAPITAL,05105,094117,0,0,17,153,54,28,11,6,0,1,1
22,001,CAPITAL,05105,094118,0,0,37,128,61,30,0,7,0,0,0
22,001,CAPITAL,05105,094119,0,0,13,121,50,60,9,5,0,9,2
22,001,CAPITAL,05105,094120,0,0,17,102,33,68,13,6,1,2,4
22,001,CAPITAL,05105,094121,0,0,25,134,36,45,14,6,0,2,5
22,001,CAPITAL,05105,094122,0,0,15,143,49,44,11,4,0,2,2
22,001,CAPITAL,05105,094123,0,0,10,104,56,68,14,4,0,1,5
22,001,CAPITAL,05105,094124,0,0,23,145,36,32,14,4,0,2,2
22,001,CAPITAL,05105,094125,0,0,19,121,39,51,18,6,0,3,6
22,001,CAPITAL,05105,094126,0,0,28,154,47,38,0,0,0,0,4
22,001,CAPITAL,05105,094127,0,0,11,123,74,42,7,2,0,3,2
22,001,CAPITAL,05105,094128,0,0,12,109,54,60,18,1,1,1,1
22,001,CAPITAL,05105,094129,0,0,1,140,55,40,9,1,0,1,1
22,001,CAPITAL,05105,094130,0,0,0,117,67,49,12,5,1,2,1
22,001,CAPITAL,05105,094131,0,0,17,101,48,51,14,5,1,2,6
22,001,CAPITAL,05105,094132,0,0,21,126,48,47,14,4,0,2,3
22,001,CAPITAL,05105,094133,0,0,22,114,53,35,15,6,2,3,2
22,001,CAPITAL,05105,094134,0,0,23,131,45,43,9,0,2,6,4
22,001,CAPITAL,05105,094135,0,0,24,150,44,35,16,5,0,0,0
22,001,CAPITAL,05105,094136,0,0,20,170,51,33,10,1,2,2,0
22,001,CAPITAL,05105,094137,0,0,19,126,50,48,15,0,0,0,2
22,001,CAPITAL,05105,094138,0,0,3,140,58,42,9,4,1,1,6
22,001,CAPITAL,05105,094139,0,0,1,144,48,59,9,5,1,2,1
22,001,CAPITAL,05105,094140,0,0,13,109,48,60,13,7,0,4,6
22,001,CAPITAL,05105,094141,0,0,21,115,47,51,9,4,1,2,2
22,001,CAPITAL,05105,094142,0,0,16,131,47,31,22,3,0,5,1
22,001,CAPITAL,05105,094143,0,0,20,131,50,49,0,2,0,2,2
22,001,CAPITAL,05105,094144,0,0,4,125,56,38,2,0,0,3,4
22,001,CAPITAL,05105,094145,0,0,11,124,61,60,13,2,0,0,4
22,001,CAPITAL,05105,094146,0,0,28,142,42,39,6,7,3,2,1
22,001,CAPITAL,05105,094147,0,0,0,158,39,33,9,5,0,0,4
22,001,CAPITAL,05105,094148,0,0,13,122,59,37,16,5,0,0,2
22,001,CAPITAL,05105,094149,0,0,3,113,32,64,5,10,0,3,2
22,001,CAPITAL,05105,094150,0,0,4,111,48,51,13,4,6,1,8
22,001,CAPITAL,05105,094151,0,0,6,141,45,44,12,1,0,1,4
22,001,CAPITAL,05105,094152,0,0,20,90,40,78,9,9,2,2,5
22,001,CAPITAL,05105,094153,0,0,17,120,46,29,12,6,1,2,3
22,001,CAPITAL,05105,094154,0,0,21,155,38,31,13,0,0,4,4
22,001,CAPITAL,05105,094155,0,0,28,120,23,59,19,5,0,7,7
22,001,CAPITAL,05105,094156,0,0,1,121,41,42,11,8,1,0,0
22,001,CAPITAL,05105,094157,0,0,30,127,37,47,17,6,0,1,5
22,001,CAPITAL,05105,094158,0,0,22,130,51,39,18,5,4,0,4
22,001,CAPITAL,05105,094159,0,0,25,139,52,43,17,1,0,2,5
22,001,CAPITAL,05105,094160,0,0,31,137,39,38,11,5,2,1,6
22,001,CAPITAL,05105,094161,0,0,28,135,44,41,14,6,0,2,0
22,001,CAPITAL,05105,094162,0,0,22,148,44,36,7,8,1,3,3
22,001,CAPITAL,05105,094163,0,0,7,104,76,54,11,6,0,5,1
22,001,CAPITAL,05105,094164,0,0,19,127,43,58,6,7,0,2,2
22,001,CAPITAL,05105,094165,0,0,25,107,37,57,12,9,0,1,12
22,001,CAPITAL,05105,094166,0,0,19,111,41,61,14,5,0,3,9
22,001,CAPITAL,05105,094167,0,0,8,138,55,40,9,4,1,1,4
22,001,CAPITAL,05105,094168,0,0,15,122,48,42,15,0,1,3,2
22,001,CAPITAL,05105,094169,0,0,17,113,44,46,12,1,0,9,1
22,001,CAPITAL,05105,094170,0,0,20,119,32,56,12,8,2,3,3
22,001,CAPITAL,05105,094171,0,0,0,0,0,0,0,0,0,0,0
22,001,CAPITAL,05105,094172,0,0,19,136,46,43,15,0,0,2,0
22,001,CAPITAL,05105,094173,0,0,28,114,41,52,21,0,0,3,6
22,001,CAPITAL,05105,094174,0,0,17,135,50,29,10,7,0,6,3
22,001,CAPITAL,05105,094175,0,0,15,146,47,44,7,4,0,0,2
22,001,CAPITAL,05105,094176,0,0,24,132,40,46,6,5,0,6,3
22,001,CAPITAL,05105,094177,0,0,19,127,41,41,9,9,0,5,10
22,001,CAPITAL,05105,094178,0,0,10,180,47,32,8,4,0,2,1
22,001,CAPITAL,05105,094179,0,0,13,143,38,58,13,6,0,1,4
22,001,CAPITAL,05105,094180,0,0,16,114,40,54,19,5,0,1,4
22,001,CAPITAL,05105,094181,0,0,16,119,33,64,18,3,0,6,0
22,001,CAPITAL,05105,094182,0,0,31,158,49,20,12,3,0,0,0
22,001,CAPITAL,05105,094183,0,0,17,135,55,40,13,2,0,0,3
22,001,CAPITAL,05105,094184,0,0,17,116,28,54,22,5,3,1,4
22,001,CAPITAL,05105,094185,0,0,15,133,74,34,7,1,0,1,1
22,001,CAPITAL,05105,094186,0,0,29,128,36,59,9,5,2,1,4
22,001,CAPITAL,05105,094187,0,0,2,132,38,41,9,2,0,3,7
22,001,CAPITAL,05105,094188,0,0,26,120,36,50,13,4,0,2,7
22,001,CAPITAL,05105,094189,0,0,18,121,41,68,6,5,0,5,5
22,001,CAPITAL,05106,094190,0,0,4,142,29,44,12,8,4,6,7
22,001,CAPITAL,05106,094191,0,0,9,156,29,38,14,7,0,8,1
22,001,CAPITAL,05106,094192,0,0,23,164,34,42,11,4,1,4,1
22,001,CAPITAL,05106,094193,0,0,9,141,30,35,16,5,1,5,1
22,001,CAPITAL,05106,094194,0,0,14,131,43,44,12,5,2,3,1
22,001,CAPITAL,05106,094195,0,0,19,161,23,41,15,2,0,3,4
22,001,CAPITAL,05106,094196,0,0,15,164,30,39,10,9,0,2,5
22,001,CAPITAL,05106,094197,0,0,14,140,38,35,21,10,0,2,7
22,001,CAPITAL,05106,094198,0,0,2,150,25,46,8,2,0,3,5
22,001,CAPITAL,05106,094199,0,0,21,139,37,26,22,7,0,1,1
22,001,CAPITAL,05106,094200,0,0,28,131,47,41,16,5,0,5,1
22,001,CAPITAL,05106,094201,0,0,0,123,30,4,13,5,1,1,5
22,001,CAPITAL,05106,094202,0,0,18,148,31,35,11,7,0,4,1
22,001,CAPITAL,05106,094203,0,0,18,149,30,49,12,2,1,7,2
22,001,CAPITAL,05106,094204,0,0,2,136,37,49,11,8,3,2,4
22,001,CAPITAL,05106,094205,0,0,29,129,45,42,13,8,1,9,2
22,001,CAPITAL,05106,094206,0,0,0,138,59,33,2,3,0,5,7
22,001,CAPITAL,05106,094207,0,0,31,134,34,43,27,8,2,5,3
22,001,CAPITAL,05106,094208,0,0,21,144,32,51,0,12,0,1,3
22,001,CAPITAL,05106,094209,0,0,34,129,41,36,21,3,0,14,1
22,001,CAPITAL,05106,094210,0,0,0,147,32,33,12,5,1,8,5
22,001,CAPITAL,05106,094211,0,0,17,168,35,36,17,4,1,2,4
22,001,CAPITAL,05106,094212,0,0,15,148,46,52,10,7,0,5,2
22,001,CAPITAL,05106,094213,0,0,2,129,35,49,12,6,0,7,3
22,001,CAPITAL,05106,094214,0,0,13,175,36,32,10,7,1,2,2
22,001,CAPITAL,05106,094215,0,0,7,157,36,5,15,5,0,6,3
22,001,CAPITAL,05106,094216,0,0,42,132,44,35,13,3,1,1,5
22,001,CAPITAL,05106,094217,0,0,16,134,39,44,13,10,0,3,4
22,001,CAPITAL,05106,094218,0,0,23,158,41,32,16,4,0,3,0
22,001,CAPITAL,05106,094219,0,0,22,144,56,43,0,0,0,2,4
22,001,CAPITAL,05106,094220,0,0,42,121,39,43,17,0,0,0,1
22,001,CAPITAL,05106,094221,0,0,18,127,39,61,12,1,1,5,7
22,001,CAPITAL,05106,094222,0,0,13,148,34,38,18,6,0,0,5
22,001,CAPITAL,05106,094223,0,0,67,73,46,54,14,5,1,4,1
22,001,CAPITAL,05106,094224,0,0,2,137,49,36,8,5,0,3,1
22,001,CAPITAL,05106,094225,0,0,25,119,31,47,20,2,1,4,3
22,001,CAPITAL,05106,094226,0,0,23,0,52,40,16,3,138,8,0
22,001,CAPITAL,05106,094227,0,0,24,143,52,46,10,5,1,1,2
22,001,CAPITAL,05106,094228,0,0,0,155,19,52,19,8,0,0,2
22,001,CAPITAL,05106,094229,0,0,34,142,33,45,21,2,2,3,1
22,001,CAPITAL,05106,094230,0,0,12,155,35,40,15,7,1,3,5
22,001,CAPITAL,05106,094231,0,0,0,150,48,33,0,3,1,2,3
22,001,CAPITAL,05106,094232,0,0,0,123,47,45,13,4,1,7,5
22,001,CAPITAL,05106,094233,0,0,0,126,56,5,9,0,1,1,8
22,001,CAPITAL,05106,094234,0,0,18,144,33,52,17,7,0,3,5
22,001,CAPITAL,05106,094235,0,0,17,159,29,49,11,5,0,1,4
22,001,CAPITAL,05106,094236,0,0,2,160,25,9,0,2,0,0,4
22,001,CAPITAL,05106,094237,0,0,16,150,40,35,14,6,0,8,0
22,001,CAPITAL,05106,094238,0,0,20,155,35,32,16,3,0,4,0
22,001,CAPITAL,05106,094239,0,0,3,150,34,32,18,6,1,7,2
22,001,CAPITAL,05106,094240,0,0,23,149,46,32,11,9,3,5,1
22,001,CAPITAL,05106,094241,0,0,3,151,49,43,15,3,1,1,5
22,001,CAPITAL,05106,094242,0,0,21,145,36,48,12,5,0,0,0
22,001,CAPITAL,05106,094243,0,0,0,143,39,34,9,10,1,1,2
22,001,CAPITAL,05106,094244,0,0,21,142,41,39,16,6,1,4,2
22,001,CAPITAL,05106,094245,0,0,21,136,54,36,14,4,0,6,4
22,001,CAPITAL,05106,094246,0,0,0,131,42,10,10,7,0,9,0
22,001,CAPITAL,05106,094247,0,0,7,155,27,39,11,8,1,5,3
22,001,CAPITAL,05106,094248,0,0,1,187,24,35,12,6,0,3,3
22,001,CAPITAL,05106,094249,0,0,34,152,28,34,0,5,0,2,6
22,001,CAPITAL,05106,094250,0,0,17,158,29,34,10,8,2,2,4
22,001,CAPITAL,05106,094251,0,0,26,141,37,57,0,3,0,1,0
22,001,CAPITAL,05106,094252,0,0,19,131,38,46,17,10,1,1,4
22,001,CAPITAL,05106,094253,0,0,88,119,30,7,15,0,0,0,6
22,001,CAPITAL,05106,094254,0,0,2,141,41,42,0,5,0,3,5
22,001,CAPITAL,05106,094255,0,0,21,128,39,40,12,4,1,3,3
22,001,CAPITAL,05106,094256,0,0,18,138,30,26,15,6,1,2,7
22,001,CAPITAL,05106,094257,0,0,52,129,46,38,0,0,2,3,2
22,001,CAPITAL,05106,094258,0,0,12,147,33,65,8,4,0,3,2
22,001,CAPITAL,05106,094259,0,0,32,142,33,44,10,6,0,5,2
22,001,CAPITAL,05106,094260,0,0,0,159,43,45,16,0,0,3,2
22,001,CAPITAL,05106,094261,0,0,24,131,35,45,15,5,0,4,8
22,001,CAPITAL,05106,094262,0,0,0,136,38,47,14,7,1,7,3
22,001,CAPITAL,05106,094263,0,0,25,165,24,39,13,0,0,4,5
22,001,CAPITAL,05106,094264,0,0,0,150,39,34,18,6,0,3,4
22,001,CAPITAL,05106,094265,0,0,13,135,38,44,13,4,0,0,3
22,001,CAPITAL,05106,094266,0,0,4,134,39,44,9,4,0,9,4
22,001,CAPITAL,05106,094267,0,0,0,141,42,44,10,3,0,3,4
22,001,CAPITAL,05106,094268,0,0,14,143,41,37,11,11,0,2,3
22,001,CAPITAL,05106,094269,0,0,4,136,43,50,13,4,0,0,2
22,001,CAPITAL,05106,094270,0,0,25,141,24,36,17,4,0,5,1
22,001,CAPITAL,05106,094271,0,0,0,148,25,42,14,10,0,0,5
22,001,CAPITAL,05106,094272,0,0,30,140,25,30,14,8,3,9,3
22,001,CAPITAL,05106,094273,0,0,18,162,26,42,12,8,0,1,5
22,001,CAPITAL,05106,094274,0,0,0,0,0,0,0,0,0,0,0
22,001,CAPITAL,05106,094275,0,0,18,144,48,33,5,8,2,2,5
22,001,CAPITAL,05106,094276,0,0,8,146,48,44,8,3,0,7,1
22,001,CAPITAL,05106,094277,0,0,17,143,36,50,14,10,1,7,4
22,001,CAPITAL,05106,094278,0,0,11,176,42,38,6,3,1,1,2
22,001,CAPITAL,05106,094279,0,0,18,133,48,38,17,3,3,0,5
22,001,CAPITAL,05106,094280,0,0,22,150,34,41,8,7,0,6,4
22,001,CAPITAL,05106,094281,0,0,18,149,29,42,15,7,0,2,4
22,001,CAPITAL,05106,094282,0,0,14,144,56,36,11,5,2,6,2
22,001,CAPITAL,05106,094283,0,0,23,142,28,40,11,8,1,2,8
22,001,CAPITAL,05106,094284,0,0,25,149,32,42,7,3,1,5,4
22,001,CAPITAL,05106,094285,0,0,26,134,31,48,12,6,0,3,2
22,001,CAPITAL,05106,094286,0,0,12,171,38,32,13,3,0,2,2
22,001,CAPITAL,05106,094287,0,0,16,150,33,53,15,10,1,0,2
22,001,CAPITAL,05106,094288,0,0,31,158,33,36,0,0,0,7,5
22,001,CAPITAL,05106,094289,0,0,15,138,41,55,10,2,4,4,2
22,001,CAPITAL,05106,094290,0,0,11,169,35,31,9,7,0,5,2
22,001,CAPITAL,05106,094291,0,0,18,127,33,54,10,6,0,3,4
22,001,CAPITAL,05106,094292,0,0,13,148,41,43,16,10,0,5,3
22,001,CAPITAL,05107,094293,0,0,21,171,37,17,8,3,1,11,4
22,001,CAPITAL,05107,094294,0,0,15,160,36,23,13,3,0,6,7
22,001,CAPITAL,05107,094295,0,0,15,144,52,36,15,1,1,5,2
22,001,CAPITAL,05107,094296,0,0,2,148,51,40,16,3,0,3,1
22,001,CAPITAL,05107,094297,0,0,19,157,47,27,15,0,0,10,1
22,001,CAPITAL,05107,094298,0,0,16,162,36,23,14,6,0,11,2
22,001,CAPITAL,05107,094299,0,0,23,171,28,21,14,4,0,1,1
22,001,CAPITAL,05107,094300,0,0,17,175,35,16,11,4,3,5,1
22,001,CAPITAL,05107,094301,0,0,23,161,54,28,0,2,0,4,3
22,001,CAPITAL,05107,094302,0,0,18,162,39,30,9,4,1,0,4
22,001,CAPITAL,05107,094303,0,0,17,164,51,28,8,3,0,2,0
22,001,CAPITAL,05107,094304,0,0,22,153,61,14,0,5,2,3,1
22,001,CAPITAL,05107,094305,0,0,37,163,48,21,0,0,0,0,0
22,001,CAPITAL,05107,094306,0,0,0,140,50,26,7,3,0,4,4
22,001,CAPITAL,05107,094307,0,0,15,143,70,26,13,2,2,6,4
22,001,CAPITAL,05107,094308,0,0,9,177,51,25,8,3,0,4,2
22,001,CAPITAL,05107,094309,0,0,20,167,30,28,10,4,0,6,2
22,001,CAPITAL,05107,094310,0,0,15,154,46,29,0,9,2,3,2
22,001,CAPITAL,05107,094311,0,0,9,140,54,33,12,5,2,2,1
22,001,CAPITAL,05107,094312,0,0,0,152,44,22,12,1,1,2,2
22,001,CAPITAL,05107,094313,0,0,0,149,52,31,18,3,0,1,3
22,001,CAPITAL,05107,094314,0,0,5,158,59,29,7,3,0,1,2
22,001,CAPITAL,05107,094315,0,0,21,155,30,35,15,6,0,7,1
22,001,CAPITAL,05108,094316,0,0,2,140,36,37,20,5,0,2,5
22,001,CAPITAL,05108,094317,0,0,16,150,42,32,17,6,0,0,5
22,001,CAPITAL,05108,094318,0,0,31,147,30,43,11,9,2,1,6
22,001,CAPITAL,05108,094319,0,0,0,151,33,59,5,4,2,6,1
22,001,CAPITAL,05108,094320,0,0,22,129,50,61,14,7,2,2,2
22,001,CAPITAL,05108,094321,0,0,2,132,34,40,16,11,0,1,7
22,001,CAPITAL,05108,094322,0,0,7,154,48,41,17,8,2,2,5
22,001,CAPITAL,05108,094323,0,0,3,140,41,52,12,2,1,3,3
22,001,CAPITAL,05108,094324,0,0,1,143,30,35,20,3,1,0,8
22,001,CAPITAL,05108,094325,0,0,8,146,36,3,1,0,0,7,2
22,001,CAPITAL,05108,094326,0,0,27,163,41,21,14,0,0,3,7
22,001,CAPITAL,05108,094327,0,0,0,125,59,45,15,3,0,5,6
22,001,CAPITAL,05108,094328,0,0,31,134,38,49,0,4,0,5,12
22,001,CAPITAL,05108,094329,0,0,21,149,43,36,13,8,1,3,4
22,001,CAPITAL,05108,094330,0,0,5,143,24,61,20,4,0,3,3
22,001,CAPITAL,05108,094331,0,0,17,146,31,58,13,2,0,0,0
22,001,CAPITAL,05108,094332,0,0,11,126,46,40,13,2,2,8,6
22,001,CAPITAL,05108,094333,0,0,8,128,55,45,12,4,3,6,1
22,001,CAPITAL,05108,094334,0,0,20,127,43,50,15,7,2,8,4
22,001,CAPITAL,05108,094335,0,0,28,147,29,48,15,9,0,6,5
22,001,CAPITAL,05108,094336,0,0,12,159,36,38,9,5,0,3,2
22,001,CAPITAL,05108,094337,0,0,12,140,42,34,18,9,0,4,6
22,001,CAPITAL,05108,094338,0,0,20,131,29,47,21,2,2,7,4
22,001,CAPITAL,05108,094339,0,0,21,119,44,48,10,3,0,4,3
22,001,CAPITAL,05108,094340,0,0,16,163,39,42,11,8,0,0,3
22,001,CAPITAL,05108,094341,0,0,15,129,55,37,14,9,2,2,2
22,001,CAPITAL,05108,094342,0,0,17,119,51,47,18,7,0,5,10
22,001,CAPITAL,05108,094343,0,0,0,0,0,0,0,0,0,0,0
22,001,CAPITAL,05108,094344,0,0,19,136,34,44,8,7,0,0,3
22,001,CAPITAL,05108,094345,0,0,15,142,30,51,12,8,1,2,7
22,001,CAPITAL,05108,094346,0,0,15,156,39,35,12,4,0,6,1
22,001,CAPITAL,05108,094347,0,0,23,143,28,41,15,5,0,7,5
22,001,CAPITAL,05108,094348,0,0,11,162,34,47,11,8,2,2,4
22,001,CAPITAL,05108,094349,0,0,22,136,34,42,14,5,2,7,8
22,001,CAPITAL,05108,094350,0,0,15,139,50,43,17,8,2,6,0
22,001,CAPITAL,05108,094351,0,0,18,153,44,42,12,6,1,7,0
22,001,CAPITAL,05108,094352,0,0,22,148,27,56,13,9,1,4,3
22,001,CAPITAL,05108,094353,0,0,29,149,36,38,13,1,0,4,0
22,001,CAPITAL,05108,094354,0,0,20,146,35,45,18,3,0,0,0
22,001,CAPITAL,05108,094355,0,0,19,130,35,42,21,8,0,5,0
22,001,CAPITAL,05108,094356,0,0,24,159,36,44,17,0,0,6,3
22,001,CAPITAL,05108,094357,0,0,0,174,20,49,7,5,0,0,3
22,001,CAPITAL,05108,094358,0,0,16,136,48,43,18,0,0,1,4
22,001,CAPITAL,05108,094359,0,0,21,130,45,47,9,5,1,1,2
22,001,CAPITAL,05108,094360,0,0,22,155,38,39,19,5,1,5,0
22,001,CAPITAL,05108,094361,0,0,0,0,0,0,0,0,0,0,0
22,001,CAPITAL,05108,094362,0,0,0,0,0,0,0,0,0,0,0
22,001,CAPITAL,05108,094363,0,0,2,123,43,57,12,5,0,2,6
22,002,AVELLANEDA,05109,094364,0,0,0,57,2,2,0,1,0,0,1
22,002,AVELLANEDA,05109,094365,0,0,1,154,40,3,0,0,1,0,0
22,002,AVELLANEDA,05110,094366,0,0,2,150,32,31,3,0,0,5,1
22,002,AVELLANEDA,05110,094367,0,0,9,177,55,13,4,0,0,3,0
22,002,AVELLANEDA,05110,094368,0,0,8,175,24,33,5,0,0,1,2
22,002,AVELLANEDA,05110,094369,0,0,6,173,30,36,4,0,0,7,0
22,002,AVELLANEDA,05110,094370,0,0,5,194,29,25,3,1,0,3,0
22,002,AVELLANEDA,05110,094371,0,0,2,193,33,18,4,0,0,9,0
22,002,AVELLANEDA,05110,094372,0,0,2,173,37,24,2,0,0,12,3
22,002,AVELLANEDA,05110,094373,0,0,2,192,36,18,6,0,1,1,0
22,002,AVELLANEDA,05110,094374,0,0,9,174,32,46,10,3,0,0,0
22,002,AVELLANEDA,05110,094375,0,0,3,186,38,26,6,1,0,9,0
22,002,AVELLANEDA,05110,094376,0,0,4,183,23,26,0,1,1,6,0
22,002,AVELLANEDA,05110,094377,0,0,8,173,39,27,5,0,1,1,2
22,002,AVELLANEDA,05110,094378,0,0,0,173,31,27,4,0,0,1,0
22,002,AVELLANEDA,05110,094379,0,0,0,183,30,22,9,2,0,2,0
22,002,AVELLANEDA,05110,094380,0,0,9,186,21,18,7,0,0,4,0
22,002,AVELLANEDA,05110,094381,0,0,11,171,39,34,3,1,0,2,1
