codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,00001,00062,00008,00005,00065,00063,00009,00002,00051,00064,00004
04,001,CAPITAL,01411,045843,0,0,4,13,6,8,48,1,34,76,3,0,0,3
04,001,CAPITAL,01411,045844,0,0,10,7,5,10,50,0,36,84,4,2,0,4
04,001,CAPITAL,01411,045845,0,0,2,4,11,15,49,2,41,87,3,1,1,4
04,001,CAPITAL,01411,045846,0,0,7,7,4,12,57,2,37,83,1,0,0,2
04,001,CAPITAL,01411,045847,0,0,8,12,5,11,62,2,39,75,2,1,0,2
04,001,CAPITAL,01411,045848,0,0,15,6,8,10,48,4,44,84,5,0,1,6
04,001,CAPITAL,01411,045849,0,0,10,12,3,8,64,1,40,77,2,0,0,2
04,001,CAPITAL,01411,045850,0,0,11,12,4,9,45,0,29,108,2,1,0,2
04,001,CAPITAL,01411,045851,0,0,7,9,3,8,44,0,48,99,2,0,0,4
04,001,CAPITAL,01411,045852,0,0,17,7,18,6,45,1,55,73,5,1,0,2
04,001,CAPITAL,01411,045853,0,0,16,14,9,3,46,0,46,84,1,0,0,4
04,001,CAPITAL,01411,045854,0,0,6,3,6,10,43,2,51,77,5,2,0,7
04,001,CAPITAL,01411,045855,0,0,10,8,8,10,44,3,34,100,1,0,0,9
04,001,CAPITAL,01411,045856,0,0,32,14,16,7,43,0,36,59,1,1,0,2
04,001,CAPITAL,01411,045857,0,0,10,8,10,7,54,2,36,100,3,10,0,0
04,001,CAPITAL,01411,045858,0,0,8,5,4,10,59,1,45,95,2,1,0,1
04,001,CAPITAL,01411,045859,0,0,6,9,10,11,55,3,33,83,3,0,2,3
04,001,CAPITAL,01411,045860,0,0,10,21,7,14,56,3,45,154,3,1,0,4
04,001,CAPITAL,01411,045861,0,0,16,8,12,9,62,2,51,78,0,2,0,1
04,001,CAPITAL,01411,045862,0,0,8,2,8,15,49,0,44,90,0,0,1,2
04,001,CAPITAL,01411,045863,0,0,23,27,13,16,64,2,34,67,0,2,1,4
04,001,CAPITAL,01412,045864,0,0,17,6,8,4,44,1,63,79,2,2,1,5
04,001,CAPITAL,01412,045865,0,0,15,3,11,2,43,1,59,72,0,1,1,2
04,001,CAPITAL,01412,045866,0,0,25,4,6,10,43,1,0,80,1,0,1,5
04,001,CAPITAL,01412,045867,0,0,14,5,3,6,28,1,88,61,1,2,0,3
04,001,CAPITAL,01412,045868,0,0,11,8,5,9,31,3,70,73,1,1,1,1
04,001,CAPITAL,01412,045869,0,0,18,8,10,3,42,0,69,48,2,1,1,4
04,001,CAPITAL,01412,045870,0,0,14,7,2,12,46,1,73,57,2,1,0,1
04,001,CAPITAL,01412,045871,0,0,17,4,12,2,42,0,81,52,5,3,0,3
04,001,CAPITAL,01412,045872,0,0,17,7,4,4,38,0,84,61,0,0,0,3
04,001,CAPITAL,01412,045873,0,0,19,13,8,9,41,1,76,62,2,1,0,3
04,001,CAPITAL,01412,045874,0,0,22,12,8,6,44,0,79,58,0,2,1,0
04,001,CAPITAL,01412,045875,0,0,11,5,4,6,42,1,64,91,3,2,0,4
04,001,CAPITAL,01412,045876,0,0,15,4,11,7,34,2,89,58,4,2,0,1
04,001,CAPITAL,01412,045877,0,0,32,4,8,9,45,0,62,60,0,0,0,1
04,001,CAPITAL,01413,045878,0,0,0,24,17,6,61,0,48,80,5,1,0,4
04,001,CAPITAL,01413,045879,0,0,2,13,1,5,83,7,37,114,2,1,0,2
04,001,CAPITAL,01413,045880,0,0,5,11,7,2,60,3,35,80,1,1,0,4
04,001,CAPITAL,01413,045881,0,0,15,10,21,7,44,1,54,85,2,1,0,11
04,001,CAPITAL,01413,045882,0,0,14,18,14,7,56,0,48,100,2,2,0,8
04,001,CAPITAL,01413,045883,0,0,15,10,8,9,36,3,42,82,3,0,1,7
04,001,CAPITAL,01413,045884,0,0,5,11,3,9,40,0,42,138,4,1,2,2
04,001,CAPITAL,01413,045885,0,0,24,9,10,9,54,1,40,78,5,1,1,3
04,001,CAPITAL,01413,045886,0,0,15,13,7,13,37,1,50,86,7,0,1,3
04,001,CAPITAL,01413,045887,0,0,3,8,8,10,46,1,39,97,2,1,0,4
04,001,CAPITAL,01413,045888,0,0,2,15,11,7,47,0,46,106,3,3,0,0
04,001,CAPITAL,01413,045889,0,0,15,6,7,12,48,1,59,87,3,2,0,6
04,001,CAPITAL,01413,045890,0,0,17,9,5,4,40,0,44,97,2,0,1,5
04,001,CAPITAL,01413,045891,0,0,17,8,8,8,41,0,49,88,1,3,0,7
04,001,CAPITAL,01413,045892,0,0,14,10,14,9,66,4,44,69,3,2,0,0
04,001,CAPITAL,01413,045893,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04,001,CAPITAL,01413,045894,0,0,13,5,9,5,44,1,36,81,3,4,0,2
04,001,CAPITAL,01413,045895,0,0,20,15,8,5,40,1,56,95,4,3,1,6
04,001,CAPITAL,01413,045896,0,0,21,6,3,5,42,4,40,93,6,1,2,8
04,001,CAPITAL,01413,045897,0,0,12,6,14,8,55,0,52,97,1,0,0,7
04,001,CAPITAL,01413,045898,0,0,13,17,9,8,46,1,39,98,0,1,1,8
04,001,CAPITAL,01413,045899,0,0,3,16,4,9,60,0,47,81,2,0,1,3
04,001,CAPITAL,01413,045900,0,0,14,11,18,3,51,2,51,88,5,2,1,5
04,001,CAPITAL,01413,045901,0,0,1,13,10,10,41,1,40,84,1,2,1,7
04,001,CAPITAL,01413,045902,0,0,20,12,6,7,45,1,36,102,4,1,3,2
04,001,CAPITAL,01413,045903,0,0,28,9,13,10,52,2,45,84,3,1,1,4
04,001,CAPITAL,01413,045904,0,0,26,11,9,9,63,4,39,79,5,0,0,5
04,001,CAPITAL,01413,045905,0,0,21,11,5,6,48,0,40,96,4,2,1,4
04,001,CAPITAL,01414,045906,0,0,6,9,9,11,45,1,33,110,3,1,0,5
04,001,CAPITAL,01414,045907,0,0,6,10,12,8,43,3,52,103,2,0,0,6
04,001,CAPITAL,01414,045908,0,0,11,11,3,7,42,2,42,101,2,1,0,7
04,001,CAPITAL,01414,045909,0,0,8,7,10,10,36,2,34,126,3,0,0,5
04,001,CAPITAL,01414,045910,0,0,5,15,9,4,48,0,54,106,1,1,1,1
04,001,CAPITAL,01414,045911,0,0,11,12,7,8,54,1,41,98,2,0,0,10
04,001,CAPITAL,01414,045912,0,0,7,11,4,6,31,2,56,101,1,2,0,10
04,001,CAPITAL,01414,045913,0,0,11,14,11,11,30,1,52,108,1,4,0,5
04,001,CAPITAL,01414,045914,0,0,26,0,9,6,47,1,43,100,1,0,0,8
04,001,CAPITAL,01414,045915,0,0,10,10,7,15,35,1,39,112,1,2,1,5
04,001,CAPITAL,01414,045916,0,0,12,11,7,6,40,1,55,89,1,0,0,6
04,001,CAPITAL,01414,045917,0,0,8,5,4,8,38,1,52,98,2,2,0,5
04,001,CAPITAL,01414,045918,0,0,11,10,7,6,31,0,43,119,4,2,0,6
04,001,CAPITAL,01414,045919,0,0,11,12,9,8,41,0,53,112,1,0,0,1
04,001,CAPITAL,01414,045920,0,0,7,11,6,2,53,0,45,107,0,2,0,4
04,001,CAPITAL,01414,045921,0,0,0,7,14,5,44,5,41,104,1,1,0,5
04,001,CAPITAL,01414,045922,0,0,1,9,7,9,36,0,42,106,3,0,0,12
04,001,CAPITAL,01414,045923,0,0,2,10,10,9,32,3,37,93,3,1,1,0
04,001,CAPITAL,01414,045924,0,0,9,12,10,8,28,2,50,90,0,2,1,6
04,001,CAPITAL,01414,045925,0,0,3,18,3,8,30,0,59,108,2,1,0,5
04,001,CAPITAL,01414,045926,0,0,9,11,8,2,34,1,41,132,1,0,0,6
04,001,CAPITAL,01414,045927,0,0,14,15,1,8,29,0,56,118,0,0,1,5
04,001,CAPITAL,01414,045928,0,0,11,6,7,7,41,0,61,101,2,1,1,5
04,001,CAPITAL,01414,045929,0,0,6,15,6,11,41,1,48,113,4,0,0,8
04,001,CAPITAL,01414,045930,0,0,1,14,4,7,37,1,42,128,2,2,0,3
04,001,CAPITAL,01414,045931,0,0,9,10,5,7,43,3,45,104,5,0,0,6
04,001,CAPITAL,01414,045932,0,0,19,6,5,8,41,1,54,112,1,0,0,8
04,001,CAPITAL,01415,045933,0,0,11,11,13,7,32,2,35,125,0,0,0,12
04,001,CAPITAL,01415,045934,0,0,6,11,10,11,30,3,19,142,1,2,0,12
04,001,CAPITAL,01415,045935,0,0,7,18,12,11,30,1,25,138,3,0,0,9
04,001,CAPITAL,01415,045936,0,0,2,9,12,9,29,0,26,133,3,1,0,11
04,001,CAPITAL,01415,045937,0,0,4,7,11,8,33,2,26,148,3,3,0,6
04,001,CAPITAL,01415,045938,0,0,2,5,27,9,17,1,14,157,0,0,0,12
04,001,CAPITAL,01415,045939,0,0,16,6,14,7,44,3,20,146,1,0,0,5
04,001,CAPITAL,01415,045940,0,0,4,8,16,12,28,2,27,147,2,0,0,11
04,001,CAPITAL,01415,045941,0,0,5,9,10,0,24,0,21,166,1,0,0,9
04,001,CAPITAL,01415,045942,0,0,8,12,17,12,28,2,23,146,0,0,0,8
04,001,CAPITAL,01415,045943,0,0,3,7,8,3,42,0,34,145,0,0,0,8
04,001,CAPITAL,01415,045944,0,0,1,9,6,10,37,1,43,142,3,0,0,7
04,001,CAPITAL,01415,045945,0,0,4,8,12,9,36,1,25,152,2,0,0,10
04,001,CAPITAL,01415,045946,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04,001,CAPITAL,01415,045947,0,0,6,6,10,8,20,0,29,147,3,2,0,7
04,001,CAPITAL,01415,045948,0,0,7,8,13,8,33,4,31,142,2,0,0,7
04,001,CAPITAL,01415,045949,0,0,10,5,14,10,36,1,37,132,3,0,0,8
04,001,CAPITAL,01415,045950,0,0,7,11,11,9,31,1,26,146,0,0,0,10
04,001,CAPITAL,01415,045951,0,0,7,10,7,9,33,0,30,147,4,0,0,8
04,001,CAPITAL,01415,045952,0,0,5,7,9,3,29,2,25,155,6,2,0,10
04,001,CAPITAL,01415,045953,0,0,5,8,7,8,35,0,26,162,2,1,0,8
04,001,CAPITAL,01415,045954,0,0,0,11,15,2,43,1,28,148,2,0,0,2
04,001,CAPITAL,01416,045955,0,0,0,11,8,12,55,0,45,102,3,2,1,4
04,001,CAPITAL,01416,045956,0,0,4,12,6,14,35,1,55,123,3,0,0,4
04,001,CAPITAL,01416,045957,0,0,6,16,9,18,43,3,47,102,1,0,0,7
04,001,CAPITAL,01416,045958,0,0,3,17,0,13,52,1,35,95,2,0,1,11
04,001,CAPITAL,01416,045959,0,0,10,12,9,10,42,2,46,111,1,1,2,6
04,001,CAPITAL,01416,045960,0,0,10,13,12,17,49,1,51,99,1,0,0,5
04,001,CAPITAL,01416,045961,0,0,8,13,6,11,39,3,31,148,2,0,0,7
04,001,CAPITAL,01416,045962,0,0,11,10,12,14,43,1,38,121,3,1,2,7
04,001,CAPITAL,01416,045963,0,0,6,19,4,12,46,1,34,133,3,0,1,10
04,001,CAPITAL,01416,045964,0,0,11,6,7,10,46,3,41,122,2,0,0,6
04,001,CAPITAL,01416,045965,0,0,7,16,9,8,43,0,44,120,1,1,0,5
04,001,CAPITAL,01416,045966,0,0,2,15,18,11,2,5,38,112,6,0,0,1
04,001,CAPITAL,01416,045967,0,0,15,16,8,11,60,0,38,105,2,2,0,7
04,001,CAPITAL,01416,045968,0,0,9,11,12,14,47,0,38,110,2,1,3,5
04,001,CAPITAL,01416,045969,0,0,15,11,8,14,48,1,37,108,1,0,0,5
04,001,CAPITAL,01416,045970,0,0,7,10,18,10,40,1,39,121,1,0,0,7
04,001,CAPITAL,01416,045971,0,0,8,17,14,14,56,2,44,93,1,0,2,9
04,001,CAPITAL,01416,045972,0,0,7,16,14,7,51,1,37,115,1,2,0,5
04,001,CAPITAL,01416,045973,0,0,2,12,6,14,38,1,48,131,0,0,1,11
04,001,CAPITAL,01416,045974,0,0,1,21,8,11,52,0,39,107,6,1,0,7
04,001,CAPITAL,01416,045975,0,0,10,13,8,16,49,1,41,100,2,0,0,10
04,001,CAPITAL,01416,045976,0,0,10,16,10,15,37,0,54,107,1,1,0,3
04,001,CAPITAL,01416,045977,0,0,8,10,6,10,60,2,39,106,4,1,0,10
04,001,CAPITAL,01416,045978,0,0,21,16,7,11,44,2,38,109,2,1,0,10
04,001,CAPITAL,01416,045979,0,0,9,8,14,8,52,4,51,110,3,3,1,4
04,001,CAPITAL,01416,045980,0,0,3,15,9,15,52,1,52,115,1,0,1,5
04,001,CAPITAL,01416,045981,0,0,13,10,9,4,61,1,38,94,3,3,0,9
04,001,CAPITAL,01416,045982,0,0,10,24,6,9,33,1,43,117,1,1,0,10
04,001,CAPITAL,01416,045983,0,0,1,8,7,12,54,2,48,110,3,2,0,8
04,001,CAPITAL,01416,045984,0,0,11,10,9,11,37,2,38,131,1,0,0,10
04,001,CAPITAL,01416,045985,0,0,19,15,14,10,60,1,42,103,4,1,1,8
04,001,CAPITAL,01416,045986,0,0,10,8,7,8,43,0,44,130,0,1,0,4
04,001,CAPITAL,01416,045987,0,0,7,9,13,10,57,0,42,122,2,0,0,1
04,001,CAPITAL,01416,045988,0,0,7,10,10,14,43,2,35,119,2,2,0,6
04,001,CAPITAL,01416,045989,0,0,9,11,8,10,61,1,40,113,1,1,0,6
04,001,CAPITAL,01416,045990,0,0,7,14,5,18,52,1,32,111,1,1,2,8
04,001,CAPITAL,01416,045991,0,0,4,7,8,17,51,2,39,116,6,0,0,6
04,001,CAPITAL,01416,045992,0,0,15,9,6,16,47,1,47,107,4,2,0,11
04,001,CAPITAL,01416,045993,0,0,0,15,11,10,53,2,35,124,1,1,0,6
04,001,CAPITAL,01416,045994,0,0,17,8,4,18,49,9,45,91,4,0,0,0
04,001,CAPITAL,01416,045995,0,0,1,10,11,12,51,1,37,113,4,0,0,13
04,001,CAPITAL,01416,045996,0,0,7,20,9,13,44,3,43,100,2,4,0,5
04,001,CAPITAL,01416,045997,0,0,4,12,14,9,36,0,52,97,4,0,0,13
04,001,CAPITAL,01416,045998,0,0,5,16,6,23,40,1,41,109,6,4,0,5
04,001,CAPITAL,01416,045999,0,0,9,11,13,14,41,1,48,110,1,0,0,10
04,001,CAPITAL,01416,046000,0,0,0,13,9,19,45,0,38,107,2,1,0,11
04,001,CAPITAL,01416,046001,0,0,8,8,10,6,35,1,54,109,4,1,1,9
04,001,CAPITAL,01416,046002,0,0,8,9,5,17,46,1,44,121,2,1,1,5
04,001,CAPITAL,01416,046003,0,0,11,13,19,8,63,1,34,94,1,0,1,4
04,001,CAPITAL,01416,046004,0,0,11,13,16,5,44,2,33,124,2,3,1,11
04,001,CAPITAL,01416,046005,0,0,4,14,18,21,40,1,38,100,4,0,1,14
04,001,CAPITAL,01416,046006,0,0,11,13,6,16,48,1,34,119,1,2,0,11
04,001,CAPITAL,01417,046007,0,0,17,14,13,9,44,0,45,111,3,1,0,4
04,001,CAPITAL,01417,046008,0,0,4,9,18,12,28,1,32,134,2,0,1,11
04,001,CAPITAL,01417,046009,0,0,14,9,13,11,53,1,31,110,5,0,0,3
04,001,CAPITAL,01417,046010,0,0,8,8,14,5,40,1,35,113,2,1,0,6
04,001,CAPITAL,01417,046011,0,0,7,17,15,12,32,2,49,126,2,2,0,6
04,001,CAPITAL,01417,046012,0,0,5,10,5,7,30,2,31,158,6,0,0,13
04,001,CAPITAL,01417,046013,0,0,8,16,8,11,38,6,30,127,0,0,0,0
04,001,CAPITAL,01417,046014,0,0,12,7,16,10,37,3,35,122,0,3,0,8
04,001,CAPITAL,01417,046015,0,0,9,12,24,18,43,1,32,134,4,0,0,2
04,001,CAPITAL,01417,046016,0,0,11,7,13,12,43,1,37,116,0,0,0,6
04,001,CAPITAL,01417,046017,0,0,10,8,17,12,38,1,21,142,5,1,0,6
04,001,CAPITAL,01417,046018,0,0,7,11,13,14,37,2,44,117,2,0,0,9
04,001,CAPITAL,01417,046019,0,0,3,16,15,6,42,2,32,146,3,0,0,4
04,001,CAPITAL,01417,046020,0,0,5,11,11,21,42,2,36,132,2,0,0,8
04,001,CAPITAL,01417,046021,0,0,7,13,6,17,50,0,25,124,2,0,0,9
04,001,CAPITAL,01417,046022,0,0,10,10,15,9,30,4,39,133,4,0,0,4
04,001,CAPITAL,01417,046023,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04,001,CAPITAL,01417,046024,0,0,8,6,17,8,45,0,35,116,2,1,0,9
04,001,CAPITAL,01417,046025,0,0,13,12,4,9,44,0,37,108,4,2,0,2
04,001,CAPITAL,01417,046026,0,0,9,7,18,8,48,1,41,125,2,0,0,2
04,001,CAPITAL,01417,046027,0,0,1,11,16,9,36,1,37,126,4,1,0,7
04,001,CAPITAL,01417,046028,0,0,10,5,15,6,43,0,40,129,3,0,0,11
04,001,CAPITAL,01417,046029,0,0,7,11,10,13,41,0,26,130,2,0,0,8
04,001,CAPITAL,01417,046030,0,0,1,6,17,5,59,0,43,109,1,0,0,7
04,001,CAPITAL,01417,046031,0,0,4,9,9,10,34,2,38,134,0,0,0,9
04,001,CAPITAL,01417,046032,0,0,14,9,15,8,52,1,41,114,4,0,0,4
04,001,CAPITAL,01417,046033,0,0,6,11,13,17,37,0,29,147,4,0,0,12
04,001,CAPITAL,01417,046034,0,0,9,14,10,13,29,0,46,131,1,0,0,1
04,001,CAPITAL,01417,046035,0,0,11,12,10,6,33,2,42,147,0,0,0,6
04,001,CAPITAL,01417,046036,0,0,14,17,8,7,41,1,39,106,1,1,1,0
04,001,CAPITAL,01417,046037,0,0,9,22,18,10,47,3,40,99,2,0,0,4
04,001,CAPITAL,01417,046038,0,0,11,14,4,10,50,1,38,103,1,3,0,3
04,001,CAPITAL,01417,046039,0,0,2,7,9,15,28,2,33,143,2,0,0,11
04,001,CAPITAL,01417,046040,0,0,13,13,10,7,44,0,31,128,2,0,0,13
04,001,CAPITAL,01417,046041,0,0,27,2,18,4,38,1,34,125,2,0,0,9
04,001,CAPITAL,01417,046042,0,0,11,10,18,7,50,1,39,104,5,0,0,8
04,001,CAPITAL,01417,046043,0,0,8,4,11,11,49,1,32,131,0,1,0,5
04,001,CAPITAL,01417,046044,0,0,5,14,14,14,24,0,40,138,1,0,0,8
04,001,CAPITAL,01417,046045,0,0,13,8,14,12,46,0,52,119,2,1,1,7
04,001,CAPITAL,01417,046046,0,0,13,9,13,8,45,0,34,119,1,2,0,13
04,001,CAPITAL,01417,046047,0,0,11,12,19,10,56,3,32,116,2,2,0,2
04,001,CAPITAL,01417,046048,0,0,7,8,5,14,42,2,29,144,3,1,0,8
04,001,CAPITAL,01417,046049,0,0,5,15,11,11,33,1,38,112,2,3,0,5
04,001,CAPITAL,01417,046050,0,0,9,19,12,12,37,0,32,132,2,3,0,0
04,001,CAPITAL,01418,046051,0,0,14,10,20,14,49,3,41,106,2,2,0,5
04,001,CAPITAL,01418,046052,0,0,14,17,21,14,52,1,51,100,2,0,0,5
04,001,CAPITAL,01418,046053,0,0,10,13,23,14,60,1,49,84,4,0,0,6
04,001,CAPITAL,01418,046054,0,0,10,8,19,11,42,0,51,111,2,1,0,7
04,001,CAPITAL,01418,046055,0,0,30,9,19,6,51,1,29,114,2,1,0,7
04,001,CAPITAL,01418,046056,0,0,18,20,25,6,57,1,44,99,2,0,0,8
04,001,CAPITAL,01418,046057,0,0,11,7,32,10,47,0,39,115,4,1,0,5
04,001,CAPITAL,01418,046058,0,0,13,17,12,13,54,1,31,97,0,1,1,8
04,001,CAPITAL,01418,046059,0,0,10,7,17,14,49,0,35,122,2,0,0,8
04,001,CAPITAL,01418,046060,0,0,13,11,20,9,58,0,61,95,5,2,0,5
04,001,CAPITAL,01418,046061,0,0,14,13,14,13,50,0,60,105,2,0,0,6
04,001,CAPITAL,01418,046062,0,0,15,13,13,10,56,0,50,111,0,0,0,6
04,001,CAPITAL,01418,046063,0,0,10,14,22,9,52,0,45,111,1,1,0,10
04,001,CAPITAL,01418,046064,0,0,9,13,18,11,49,0,46,118,1,2,1,3
04,001,CAPITAL,01419,046065,0,0,10,7,30,7,24,1,29,153,0,1,0,2
04,001,CAPITAL,01419,046066,0,0,2,6,25,5,32,0,25,162,2,0,0,10
04,001,CAPITAL,01419,046067,0,0,5,6,37,7,18,1,31,147,3,0,0,9
04,001,CAPITAL,01419,046068,0,0,8,8,24,16,16,0,34,132,1,0,0,11
04,001,CAPITAL,01419,046069,0,0,4,3,43,8,22,0,27,141,2,0,0,3
04,001,CAPITAL,01419,046070,0,0,8,8,29,10,27,1,34,135,1,0,0,6
04,001,CAPITAL,01419,046071,0,0,7,6,18,8,23,1,30,153,1,0,0,4
04,001,CAPITAL,01419,046072,0,0,9,11,35,5,29,1,34,123,2,0,0,7
04,001,CAPITAL,01420,046073,0,0,20,12,8,16,58,2,47,58,2,1,0,3
04,001,CAPITAL,01420,046074,0,0,9,7,5,9,69,1,39,62,3,3,0,2
04,001,CAPITAL,01420,046075,0,0,16,9,9,5,51,2,36,51,1,1,1,4
04,001,CAPITAL,01420,046076,0,0,22,2,9,4,62,2,26,72,2,1,0,7
04,001,CAPITAL,01420,046077,0,0,12,7,5,9,65,0,32,66,1,1,0,1
04,001,CAPITAL,01420,046078,0,0,0,10,4,9,70,0,12,52,0,0,1,1
04,001,CAPITAL,01420,046079,0,0,20,7,6,7,60,1,31,74,0,0,1,1
04,001,CAPITAL,01420,046080,0,0,0,13,6,3,64,1,36,62,1,0,0,5
04,001,CAPITAL,01420,046081,0,0,2,9,4,9,68,0,32,58,2,1,1,5
04,001,CAPITAL,01421,046082,0,0,0,6,7,12,87,0,36,51,3,0,0,1
04,001,CAPITAL,01421,046083,0,0,26,9,3,2,97,2,48,44,1,2,1,1
04,001,CAPITAL,01421,046084,0,0,20,5,2,6,107,1,50,25,3,0,0,1
04,001,CAPITAL,01421,046085,0,0,17,9,3,5,99,2,48,37,5,0,1,4
04,001,CAPITAL,01421,046086,0,0,13,3,4,9,96,0,42,53,2,3,0,5
04,001,CAPITAL,01421,046087,0,0,27,5,5,8,93,0,39,57,0,0,0,0
04,001,CAPITAL,01421,046088,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04,001,CAPITAL,01421,046089,0,0,18,7,5,4,82,2,43,47,4,3,0,1
04,001,CAPITAL,01421,046090,0,0,15,8,9,9,80,2,42,55,2,2,1,2
04,001,CAPITAL,01422,046091,0,0,25,14,8,2,71,1,70,54,2,2,1,0
04,001,CAPITAL,01422,046092,0,0,14,11,11,5,52,4,64,70,6,1,1,2
04,001,CAPITAL,01422,046093,0,0,32,14,6,2,53,3,51,65,1,1,1,4
04,001,CAPITAL,01422,046094,0,0,11,10,12,7,48,1,60,62,2,0,1,2
04,001,CAPITAL,01422,046095,0,0,22,9,16,4,68,1,61,68,2,1,0,3
04,001,CAPITAL,01422,046096,0,0,12,11,19,6,54,0,61,58,1,1,0,1
04,001,CAPITAL,01422,046097,0,0,17,9,9,6,71,3,66,61,4,0,1,3
04,001,CAPITAL,01422,046098,0,0,26,5,12,7,69,0,58,48,3,2,1,2
04,001,CAPITAL,01422,046099,0,0,14,10,14,6,60,2,51,78,1,1,1,5
04,001,CAPITAL,01422,046100,0,0,27,12,11,9,48,0,59,61,0,0,1,6
04,001,CAPITAL,01422,046101,0,0,18,11,13,3,57,0,71,61,1,0,0,5
04,001,CAPITAL,01422,046102,0,0,23,6,11,5,50,1,61,57,1,0,0,4
04,001,CAPITAL,01422,046103,0,0,0,15,7,7,56,1,67,71,0,1,0,2
04,001,CAPITAL,01422,046104,0,0,21,12,6,8,69,2,46,75,1,1,1,2
04,001,CAPITAL,01423,046105,0,0,4,19,7,11,41,2,45,97,3,3,0,5
04,001,CAPITAL,01423,046106,0,0,6,16,3,5,33,0,41,113,3,3,0,11
04,001,CAPITAL,01423,046107,0,0,7,14,6,10,48,0,29,111,3,2,0,5
04,001,CAPITAL,01423,046108,0,0,0,8,5,4,14,0,46,23,0,0,0,2
04,001,CAPITAL,01423,046109,0,0,6,16,5,12,36,1,45,95,6,0,0,3
04,001,CAPITAL,01423,046110,0,0,11,14,13,4,28,1,51,104,6,1,0,6
04,001,CAPITAL,01424,046111,0,0,19,14,11,7,38,3,37,97,2,2,1,5
04,001,CAPITAL,01424,046112,0,0,0,7,8,0,45,1,60,100,1,1,1,0
04,001,CAPITAL,01424,046113,0,0,12,8,13,14,50,1,32,113,1,3,1,6
04,001,CAPITAL,01424,046114,0,0,18,6,22,9,43,2,32,114,2,3,0,2
04,001,CAPITAL,01424,046115,0,0,20,10,15,8,37,3,39,98,2,1,0,5
04,001,CAPITAL,01424,046116,0,0,7,9,12,7,45,0,39,122,4,1,0,6
04,001,CAPITAL,01424,046117,0,0,10,5,11,11,34,9,32,173,0,1,0,0
04,001,CAPITAL,01424,046118,0,0,10,15,10,10,42,0,49,93,2,0,0,4
04,001,CAPITAL,01424,046119,0,0,0,11,3,8,38,0,51,108,2,11,0,55
04,001,CAPITAL,01424,046120,0,0,14,4,6,9,40,0,42,120,2,0,0,5
04,001,CAPITAL,01424,046121,0,0,18,7,8,7,58,1,36,100,2,4,0,2
04,001,CAPITAL,01424,046122,0,0,0,8,8,9,40,2,38,114,2,3,0,3
04,001,CAPITAL,01424,046123,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04,001,CAPITAL,01424,046124,0,0,19,12,8,11,44,0,37,104,1,1,0,3
04,001,CAPITAL,01424,046125,0,0,15,12,13,14,34,2,46,113,4,0,0,7
04,001,CAPITAL,01424,046126,0,0,11,8,11,12,51,3,43,117,4,0,0,5
04,001,CAPITAL,01424,046127,0,0,25,8,1,12,46,0,34,116,2,11,1,2
04,001,CAPITAL,01424,046128,0,0,1,7,17,12,49,2,40,94,2,0,1,7
04,001,CAPITAL,01424,046129,0,0,2,11,9,11,44,0,28,122,3,1,1,7
04,001,CAPITAL,01424,046130,0,0,7,9,1,7,43,10,43,112,0,2,0,0
04,001,CAPITAL,01424,046131,0,0,17,17,17,13,44,0,43,115,4,1,1,2
04,001,CAPITAL,01424,046132,0,0,12,18,9,7,47,1,53,102,4,1,0,5
04,001,CAPITAL,01424,046133,0,0,0,12,12,6,47,0,34,120,1,1,1,4
04,001,CAPITAL,01424,046134,0,0,3,12,11,11,44,1,51,109,3,1,0,3
04,001,CAPITAL,01424,046135,0,0,6,12,9,15,35,2,53,99,5,1,0,7
04,001,CAPITAL,01424,046136,0,0,0,13,18,7,52,2,48,92,3,3,0,6
04,001,CAPITAL,01424,046137,0,0,1,7,7,12,53,1,53,94,3,1,0,5
04,001,CAPITAL,01424,046138,0,0,0,15,10,5,34,3,63,116,5,2,0,4
04,001,CAPITAL,01424,046139,0,0,9,21,8,8,33,1,43,119,2,1,1,8
04,001,CAPITAL,01424,046140,0,0,1,14,4,9,43,0,47,15,2,1,1,8
04,001,CAPITAL,01424,046141,0,0,11,5,6,13,50,0,59,101,3,1,1,6
04,001,CAPITAL,01424,046142,0,0,21,10,18,11,43,2,58,96,2,0,0,3
04,001,CAPITAL,01424,046143,0,0,23,13,8,10,46,2,35,108,2,0,0,6
04,001,CAPITAL,01424,046144,0,0,8,14,12,5,40,3,35,103,3,1,1,0
04,001,CAPITAL,01424,046145,0,0,21,13,9,13,42,0,44,101,3,2,1,5
04,001,CAPITAL,01424,046146,0,0,7,75,11,13,43,4,42,113,5,1,0,4
04,001,CAPITAL,01424,046147,0,0,16,15,10,9,39,0,57,98,5,0,0,5
04,001,CAPITAL,01424,046148,0,0,5,12,7,12,46,2,42,107,3,0,1,7
04,001,CAPITAL,01424,046149,0,0,13,11,11,16,44,0,48,107,1,1,0,7
04,001,CAPITAL,01424,046150,0,0,10,9,7,10,55,1,42,119,2,0,0,0
04,001,CAPITAL,01424,046151,0,0,11,15,10,10,48,0,46,107,0,0,0,6
