codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0194,0505,0532
09,Formosa,001,0005 ,0384,347,10,1,1,171,110
09,Formosa,001,0005 ,0385,347,22,2,6,156,102
09,Formosa,001,0005 ,0386,349,18,2,2,160,100
09,Formosa,001,0005 ,0387,347,6,5,5,166,93
09,Formosa,001,0005 ,0388,347,19,3,2,148,107
09,Formosa,001,0005 ,0389,348,45,0,4,169,63
09,Formosa,001,0005 ,0390,347,5,9,1,172,97
09,Formosa,001,0005 ,0391,347,2,3,6,169,100
09,Formosa,001,0005 ,0392,346,21,0,3,170,84
09,Formosa,001,0005 ,0393,347,19,4,4,163,96
09,Formosa,001,0005 ,0394,346,12,0,2,153,119
09,Formosa,001,0005 ,0395,347,24,7,3,164,97
09,Formosa,001,0005 ,0396,347,0,0,4,157,109
09,Formosa,001,0005 ,0397,347,11,2,1,168,98
09,Formosa,001,0005 ,0398,347,18,4,2,174,83
09,Formosa,001,0005 ,0399,347,15,0,4,162,98
09,Formosa,001,0005 ,0400,348,14,3,1,162,96
09,Formosa,001,0005 ,0401,347,0,1,4,157,100
09,Formosa,001,0005 ,0402,345,9,4,5,152,111
09,Formosa,001,0005 ,0403,348,16,2,2,166,90
09,Formosa,001,0005 ,0404,347,18,0,4,176,91
09,Formosa,001,0005 ,0405,347,0,0,5,170,89
09,Formosa,001,0005 ,0406,348,20,0,5,134,110
09,Formosa,001,0005 ,0407,347,21,4,0,130,109
09,Formosa,001,0005 ,0408,347,31,0,4,153,86
09,Formosa,001,0005 ,0409,347,20,1,8,174,85
09,Formosa,001,0005 ,0410,346,7,0,7,161,107
09,Formosa,001,0005 ,0411,347,16,5,6,164,104
09,Formosa,001,0005 ,0412,345,18,3,2,160,94
09,Formosa,001,0005 ,0413,349,10,4,3,175,93
09,Formosa,001,0005 ,0414,349,18,5,1,170,87
09,Formosa,001,0005 ,0415,347,13,2,2,159,114
09,Formosa,001,0005 ,0416,347,13,3,7,155,100
09,Formosa,001,0005 ,0417,347,1,6,7,159,97
09,Formosa,001,0005 ,0418,346,2,8,6,145,114
09,Formosa,001,0005 ,0419,346,16,3,3,157,88
09,Formosa,001,0005 ,0420,345,6,4,2,145,122
09,Formosa,001,0005 ,0421,344,4,0,3,153,92
09,Formosa,001,0005 ,0422,346,7,0,0,0,0
09,Formosa,001,0005 ,0423,346,14,2,4,147,101
09,Formosa,001,0005 ,0424,346,1,13,2,179,73
09,Formosa,001,0005A,0425,334,22,0,3,231,45
09,Formosa,001,0005A,0426,336,12,2,2,224,42
09,Formosa,001,0005A,0427,336,22,3,1,204,57
09,Formosa,001,0005A,0428,332,28,1,4,196,63
09,Formosa,001,0005A,0429,333,20,1,1,202,55
09,Formosa,001,0005A,0430,335,21,1,0,221,42
09,Formosa,001,0005A,0431,335,14,3,1,204,70
09,Formosa,001,0006 ,0432,327,14,0,5,14,77
09,Formosa,001,0006 ,0433,326,6,3,5,155,103
09,Formosa,001,0006 ,0434,326,19,1,5,156,88
09,Formosa,001,0006 ,0435,326,10,3,1,161,80
09,Formosa,001,0006 ,0436,326,14,4,5,149,94
09,Formosa,001,0006 ,0437,326,12,6,4,152,97
09,Formosa,001,0006 ,0438,326,9,3,3,153,97
09,Formosa,001,0006 ,0439,326,6,2,7,135,119
09,Formosa,001,0007 ,0440,345,19,1,2,141,108
09,Formosa,001,0007 ,0441,344,13,0,4,124,123
09,Formosa,001,0007 ,0442,341,11,0,3,144,123
09,Formosa,001,0007 ,0443,343,9,4,8,0,0
09,Formosa,001,0007 ,0444,345,9,4,7,117,142
09,Formosa,001,0007 ,0445,344,15,6,9,142,115
09,Formosa,001,0007 ,0446,344,20,7,4,128,115
09,Formosa,001,0007 ,0447,344,23,0,3,124,129
09,Formosa,001,0007 ,0448,344,21,6,2,147,90
09,Formosa,001,0007 ,0449,344,10,3,3,151,103
09,Formosa,001,0007 ,0450,344,0,4,5,142,122
09,Formosa,001,0007 ,0451,344,11,4,0,150,98
09,Formosa,001,0007 ,0452,344,7,3,2,115,129
09,Formosa,001,0007 ,0453,345,37,10,0,141,98
09,Formosa,001,0007 ,0454,345,15,4,1,141,124
09,Formosa,001,0007 ,0455,342,3,3,3,115,142
09,Formosa,001,0007 ,0456,344,0,0,5,135,134
