codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0003,0009,0014,0019,0020,0026,0030,0036,0037,0038,0044,0045,0050,0132,0134,0136,0154,0189,0190,0191,0192
21,La Capital                              ,009,0011 ,0890,450,22,3,14,20,1,0,12,1,16,1,1,1,0,1,120,1,71,1,1,31,0,1,1
21,La Capital                              ,009,0011 ,0891,450,15,3,25,20,1,0,14,0,18,0,1,1,0,0,126,0,56,6,3,24,0,2,3
21,La Capital                              ,009,0011 ,0892,450,23,5,16,30,0,0,13,0,13,1,1,2,2,2,123,1,57,11,2,26,1,1,0
21,La Capital                              ,009,0011 ,0893,450,27,7,13,16,0,1,9,1,12,0,1,1,0,1,159,2,63,3,1,33,1,1,0
21,La Capital                              ,009,0011 ,0894,450,37,7,16,19,2,1,14,1,15,0,1,0,1,4,144,1,45,2,2,32,1,1,1
21,La Capital                              ,009,0011 ,0895,450,13,3,10,20,0,1,12,2,23,0,0,0,0,0,142,2,68,1,4,23,0,0,0
21,La Capital                              ,009,0011 ,0896,128,8,1,6,8,0,0,3,1,2,0,0,0,0,0,40,0,23,0,0,6,0,0,0
21,La Capital                              ,009,0011A,0854,450,62,20,5,4,4,0,15,1,5,0,5,2,1,3,78,5,78,2,0,9,1,0,3
21,La Capital                              ,009,0011A,0855,450,34,6,25,4,1,0,0,1,5,0,1,3,2,0,64,2,135,0,1,9,3,0,4
21,La Capital                              ,009,0011A,0856,450,7,9,13,4,3,0,18,0,2,0,0,1,0,0,77,2,101,0,1,14,3,1,4
21,La Capital                              ,009,0011A,0857,450,0,0,8,9,2,0,16,2,4,0,0,2,0,0,60,1,109,0,4,8,1,0,5
21,La Capital                              ,009,0011A,0858,450,0,0,14,7,5,1,12,1,4,0,4,1,1,1,74,2,95,4,1,11,4,4,6
21,La Capital                              ,009,0011A,0859,450,60,0,12,10,0,1,16,0,2,0,2,2,2,1,70,0,122,1,0,11,2,0,1
21,La Capital                              ,009,0011A,0860,450,9,14,10,14,2,0,11,1,3,1,2,0,1,2,61,0,122,0,2,10,2,2,4
21,La Capital                              ,009,0011A,0861,450,6,0,9,14,4,3,17,2,2,1,1,0,0,0,53,5,96,0,1,7,5,1,4
21,La Capital                              ,009,0011A,0862,450,2,11,6,4,2,2,11,0,7,0,1,1,1,2,74,2,103,0,1,19,2,0,3
21,La Capital                              ,009,0011A,0863,450,0,0,10,10,0,1,8,1,3,0,0,1,1,3,81,2,112,4,3,8,2,2,5
21,La Capital                              ,009,0011A,0864,127,0,0,9,2,1,0,1,0,0,0,0,0,0,0,13,1,36,1,1,5,0,3,1
21,La Capital                              ,009,0011A,0897,450,0,0,27,5,0,0,4,7,2,2,1,2,1,0,110,2,103,0,1,3,1,0,1
21,La Capital                              ,009,0011A,0898,450,0,0,11,10,1,0,18,4,1,2,1,2,1,0,80,2,105,0,1,19,2,5,2
21,La Capital                              ,009,0011A,0899,450,1,5,6,8,8,2,16,0,0,1,1,2,0,0,96,0,117,0,0,6,1,0,0
21,La Capital                              ,009,0011A,0900,450,10,9,16,21,1,0,18,3,4,1,2,1,2,0,99,1,94,3,4,10,2,2,5
21,La Capital                              ,009,0011A,0901,450,0,0,22,7,3,2,16,0,2,0,2,1,0,2,118,3,98,4,0,8,2,0,1
21,La Capital                              ,009,0011A,0902,450,0,0,10,8,2,0,1,2,2,2,0,0,3,4,87,0,118,3,0,13,2,4,5
21,La Capital                              ,009,0011A,0903,450,3,2,4,2,0,0,9,0,1,0,1,0,1,1,112,0,117,6,3,11,2,1,3
21,La Capital                              ,009,0011A,0904,450,0,0,12,20,0,0,26,2,3,1,2,2,1,1,89,2,105,3,2,6,6,2,3
21,La Capital                              ,009,0011A,0905,450,0,0,10,7,2,1,4,1,1,0,3,1,2,1,87,3,124,1,3,9,4,0,1
21,La Capital                              ,009,0011A,0906,450,64,14,12,19,1,0,6,1,1,1,1,6,0,3,69,1,118,1,1,5,3,1,1
21,La Capital                              ,009,0011A,0907,143,0,7,4,3,1,0,3,0,0,0,0,0,0,1,26,1,34,1,0,6,1,0,0
21,La Capital                              ,009,0012 ,0865,450,26,17,16,33,0,1,14,0,16,0,0,2,1,0,129,1,71,21,2,0,1,0,1
21,La Capital                              ,009,0012 ,0866,450,6,0,30,32,4,2,5,0,18,1,1,6,1,1,136,1,35,7,1,19,0,0,3
21,La Capital                              ,009,0012 ,0867,450,23,9,20,14,0,1,10,3,20,0,3,1,2,1,130,2,76,7,0,20,1,0,2
21,La Capital                              ,009,0012 ,0868,450,33,9,18,22,1,0,13,1,12,2,2,1,6,1,133,11,55,6,0,7,1,0,1
21,La Capital                              ,009,0012 ,0869,450,38,2,16,18,0,1,8,0,19,2,0,2,2,1,123,4,71,5,2,36,0,0,2
21,La Capital                              ,009,0012 ,0870,450,20,7,18,18,3,0,15,0,10,0,2,1,1,0,131,2,74,3,1,28,1,1,2
21,La Capital                              ,009,0012 ,0871,450,23,8,11,18,0,0,0,2,19,0,0,3,1,0,128,1,67,6,2,27,0,0,1
21,La Capital                              ,009,0012 ,0872,450,28,2,32,25,1,0,13,1,17,1,0,3,0,1,124,3,60,7,0,15,2,0,3
21,La Capital                              ,009,0012 ,0873,130,11,1,6,8,0,0,4,0,6,0,0,0,0,0,40,0,24,2,0,5,0,1,0
21,La Capital                              ,009,0012 ,0908,450,2,7,18,27,2,0,5,1,22,1,0,1,1,0,149,0,0,1,0,29,1,1,2
21,La Capital                              ,009,0012 ,0909,450,26,0,10,16,1,0,7,3,15,1,3,2,1,0,153,2,51,6,0,31,0,0,2
21,La Capital                              ,009,0012 ,0910,450,15,0,18,16,1,0,4,0,17,0,1,1,0,3,168,0,72,37,2,0,3,0,2
21,La Capital                              ,009,0012 ,0911,450,14,5,12,19,2,0,12,1,18,0,1,0,2,0,167,0,51,8,0,24,1,0,0
21,La Capital                              ,009,0012 ,0912,450,21,4,6,17,0,1,0,0,16,0,0,0,1,0,153,2,56,4,1,33,1,0,1
21,La Capital                              ,009,0012 ,0913,450,13,1,17,22,1,2,7,1,20,0,0,1,1,1,153,1,51,5,1,24,2,0,2
21,La Capital                              ,009,0012 ,0914,450,18,2,18,39,0,0,6,1,15,0,1,5,2,1,151,1,52,4,0,12,0,0,3
21,La Capital                              ,009,0012 ,0915,450,27,6,14,12,0,0,7,1,17,0,1,1,2,0,158,1,67,2,1,24,2,0,0
21,La Capital                              ,009,0012 ,0916,450,28,5,12,16,1,1,5,0,20,1,2,2,2,0,154,2,48,2,0,26,3,2,3
21,La Capital                              ,009,0012 ,0917,450,19,1,22,14,1,0,11,2,17,0,0,1,0,0,163,1,58,0,0,25,2,1,0
21,La Capital                              ,009,0012 ,0918,447,17,0,17,26,1,0,12,2,8,0,1,0,0,0,136,0,56,5,1,20,0,0,0
21,La Capital                              ,009,0013 ,0874,450,23,5,6,15,4,0,3,0,14,0,1,3,0,2,113,1,108,7,3,32,0,0,4
21,La Capital                              ,009,0013 ,0875,450,37,1,15,28,1,0,10,0,16,1,1,4,3,0,108,2,83,3,7,24,1,0,2
21,La Capital                              ,009,0013 ,0876,450,41,0,10,35,2,0,10,1,10,0,1,1,6,0,96,3,93,6,5,23,1,0,2
21,La Capital                              ,009,0013 ,0877,450,42,5,32,11,0,0,9,1,15,0,0,2,1,0,100,0,93,6,5,24,0,0,1
21,La Capital                              ,009,0013 ,0878,450,3,4,9,38,5,0,18,0,16,0,0,4,1,1,124,0,81,2,10,18,2,0,0
21,La Capital                              ,009,0013 ,0879,450,31,1,12,23,2,0,7,1,13,0,4,1,1,1,85,1,94,10,2,38,0,0,0
21,La Capital                              ,009,0013 ,0880,450,1,10,4,23,2,0,11,1,14,0,2,4,2,0,103,1,96,2,4,63,0,0,2
21,La Capital                              ,009,0013 ,0881,450,3,12,9,30,1,0,7,1,15,0,0,1,1,1,117,0,93,0,3,22,0,1,0
21,La Capital                              ,009,0013 ,0882,450,7,1,12,18,2,0,8,1,17,0,0,0,0,0,120,1,90,3,0,32,1,0,1
21,La Capital                              ,009,0013 ,0883,450,27,6,27,22,1,0,11,2,11,1,2,2,0,0,107,2,92,8,4,14,2,0,3
21,La Capital                              ,009,0013 ,0884,450,35,0,17,36,0,0,11,0,14,1,3,1,1,2,111,4,79,1,1,30,0,0,0
21,La Capital                              ,009,0013 ,0885,450,0,0,2,0,0,0,6,0,25,0,2,0,0,0,6,0,77,2,5,42,0,0,0
21,La Capital                              ,009,0013 ,0886,450,26,2,9,22,3,1,15,0,17,0,1,2,0,3,88,3,102,6,5,31,0,0,1
21,La Capital                              ,009,0013 ,0887,450,37,3,12,15,1,0,11,1,16,0,0,2,0,2,22,2,85,8,2,23,0,1,1
21,La Capital                              ,009,0013 ,0888,450,0,0,14,28,1,0,7,0,16,0,1,2,0,0,115,2,97,2,4,27,0,1,3
21,La Capital                              ,009,0013 ,0889,242,13,2,13,10,0,0,4,1,9,10,1,1,1,1,58,1,46,3,2,16,1,0,0
21,La Capital                              ,009,0013 ,0890,243,16,0,4,18,2,0,7,2,5,0,3,4,2,1,51,0,58,1,2,8,1,0,1
21,La Capital                              ,009,0013 ,0919,450,24,6,19,25,2,2,5,1,12,0,2,1,1,2,130,0,96,2,7,11,1,0,1
21,La Capital                              ,009,0013 ,0920,450,0,0,12,23,1,0,4,1,17,1,2,2,0,1,132,3,87,5,2,18,1,1,0
21,La Capital                              ,009,0013 ,0921,450,4,39,21,17,1,0,7,0,15,1,0,2,5,1,123,1,88,3,8,31,1,0,0
21,La Capital                              ,009,0013 ,0922,450,26,6,17,21,2,0,5,0,24,1,2,3,1,0,116,1,101,4,2,28,3,1,1
21,La Capital                              ,009,0013 ,0923,450,4,0,16,13,1,0,16,2,13,0,0,1,1,2,135,2,85,3,5,10,1,0,2
21,La Capital                              ,009,0013 ,0924,450,22,2,15,27,2,0,11,2,18,0,1,1,0,0,127,0,78,4,2,11,0,0,1
21,La Capital                              ,009,0013 ,0925,450,37,3,19,15,0,1,9,1,16,1,1,1,2,1,106,1,82,2,4,33,0,1,1
21,La Capital                              ,009,0013 ,0926,450,6,0,20,16,1,1,8,1,11,0,1,1,0,1,132,2,66,3,4,14,3,1,2
21,La Capital                              ,009,0013 ,0927,450,5,9,26,20,1,0,6,0,13,0,0,1,3,0,125,2,68,4,4,14,0,0,1
21,La Capital                              ,009,0013 ,0928,450,27,4,22,7,1,0,4,0,16,2,1,2,0,0,129,0,83,5,1,26,0,0,0
21,La Capital                              ,009,0013 ,0929,450,0,0,26,30,2,0,7,4,16,1,0,2,0,0,0,4,38,2,1,16,0,1,0
21,La Capital                              ,009,0013 ,0930,450,0,4,27,22,1,0,9,1,11,0,0,2,0,2,123,4,64,7,0,16,0,0,1
21,La Capital                              ,009,0013 ,0931,450,0,0,25,11,0,2,6,0,13,0,3,3,1,2,121,0,93,3,1,14,0,1,1
21,La Capital                              ,009,0013 ,0932,450,28,0,22,11,2,0,14,0,10,0,2,0,0,0,136,1,90,2,1,9,0,2,0
21,La Capital                              ,009,0013 ,0933,450,17,4,18,13,1,1,11,0,0,0,0,0,0,0,109,1,101,2,0,9,1,1,0
21,La Capital                              ,009,0013 ,0934,450,0,0,7,18,2,4,11,3,14,1,1,2,1,0,125,1,72,3,2,28,1,0,2
21,La Capital                              ,009,0013 ,0935,450,35,6,20,13,0,0,12,0,13,1,1,0,0,0,122,1,80,2,5,19,1,1,1
21,La Capital                              ,009,0013 ,0936,450,24,7,25,16,0,0,3,0,7,0,2,2,2,0,129,1,95,4,4,24,0,0,2
21,La Capital                              ,009,0013 ,0937,450,22,5,10,26,2,0,14,0,14,0,2,4,0,1,128,5,90,1,2,21,0,0,1
21,La Capital                              ,009,0013 ,0938,450,23,6,18,15,1,0,9,6,6,0,2,1,0,1,125,0,99,3,1,12,2,1,2
21,La Capital                              ,009,0013 ,0939,78,2,0,0,2,1,0,3,0,1,1,0,0,0,0,28,0,18,0,1,1,1,0,1
21,La Capital                              ,009,0014 ,0891,450,0,0,19,12,5,0,9,3,8,2,0,0,0,2,75,3,122,3,1,6,0,2,5
21,La Capital                              ,009,0014 ,0892,450,5,4,10,7,1,1,6,0,8,4,1,2,1,4,75,1,112,0,1,19,3,3,6
21,La Capital                              ,009,0014 ,0893,450,43,7,12,14,2,1,8,2,9,1,0,3,1,4,83,1,106,3,1,22,0,0,4
21,La Capital                              ,009,0014 ,0894,450,0,0,11,31,1,0,9,0,8,0,1,0,2,0,83,1,112,5,1,12,0,2,5
21,La Capital                              ,009,0014 ,0895,450,10,0,9,11,1,1,16,3,12,1,1,3,1,0,105,0,89,6,1,10,0,1,3
21,La Capital                              ,009,0014 ,0896,450,5,8,25,4,0,0,11,0,7,0,1,6,1,2,96,4,96,2,3,9,1,1,5
21,La Capital                              ,009,0014 ,0897,450,40,6,13,11,2,1,14,3,7,1,2,1,0,1,91,3,100,5,1,15,3,1,0
21,La Capital                              ,009,0014 ,0898,450,0,0,11,16,2,0,7,5,3,0,1,0,1,0,79,4,117,4,1,12,3,1,1
21,La Capital                              ,009,0014 ,0899,450,16,10,12,16,1,1,21,1,6,1,1,1,1,1,94,0,107,1,0,10,3,1,2
21,La Capital                              ,009,0014 ,0900,450,5,9,15,20,5,0,11,2,3,0,2,2,0,0,112,2,92,0,0,14,4,1,0
21,La Capital                              ,009,0014 ,0901,450,29,8,7,19,1,1,20,0,9,0,6,1,0,2,88,3,87,2,1,11,1,0,0
21,La Capital                              ,009,0014 ,0902,450,0,0,14,15,0,0,1,0,9,0,0,1,0,6,89,1,102,3,0,27,0,0,3
21,La Capital                              ,009,0014 ,0903,450,0,7,16,21,3,1,8,6,7,0,1,2,0,1,70,2,122,7,3,14,1,3,1
21,La Capital                              ,009,0014 ,0904,450,36,19,24,21,3,0,17,2,2,0,1,0,0,2,85,2,99,4,2,11,1,0,4
21,La Capital                              ,009,0014 ,0905,450,0,0,19,14,2,5,17,2,10,2,0,1,4,2,98,4,101,0,0,7,4,0,4
21,La Capital                              ,009,0014 ,0906,450,29,0,26,17,1,0,10,8,9,0,1,2,0,3,71,0,109,6,1,15,5,1,4
21,La Capital                              ,009,0014 ,0907,450,5,18,9,13,1,0,5,2,10,0,2,1,1,1,78,2,112,0,0,20,5,0,2
21,La Capital                              ,009,0014 ,0908,450,33,13,6,12,2,0,10,1,9,0,0,0,1,0,99,3,100,3,2,19,3,2,5
21,La Capital                              ,009,0014 ,0909,450,0,0,20,13,1,1,8,3,6,0,1,1,1,1,118,2,95,4,3,5,1,2,2
21,La Capital                              ,009,0014 ,0910,450,31,5,8,9,2,0,6,1,7,1,1,0,0,2,79,3,109,8,2,29,1,2,5
21,La Capital                              ,009,0014 ,0911,450,12,0,21,18,3,1,12,1,7,1,0,2,2,1,78,5,112,0,4,10,3,3,3
21,La Capital                              ,009,0014 ,0912,450,48,0,14,22,0,0,15,1,6,0,0,3,3,0,93,3,114,2,1,9,1,0,3
21,La Capital                              ,009,0014 ,0913,450,29,0,14,18,2,2,9,1,7,1,4,1,1,0,81,2,104,5,2,18,2,0,7
21,La Capital                              ,009,0014 ,0914,171,9,0,5,4,1,0,6,0,6,1,1,1,0,0,39,1,44,0,0,9,0,1,2
21,La Capital                              ,009,0014 ,0940,450,2,8,16,14,3,2,16,2,8,1,1,2,0,1,92,1,108,1,3,3,1,1,2
21,La Capital                              ,009,0014 ,0941,450,12,11,8,15,4,19,11,8,10,1,5,8,0,0,98,1,100,3,2,7,2,3,6
21,La Capital                              ,009,0014 ,0942,450,34,4,19,9,2,2,11,0,5,0,2,3,0,1,128,0,0,2,0,14,1,1,1
21,La Capital                              ,009,0014 ,0943,450,40,7,14,18,0,0,14,1,7,1,3,2,1,1,107,3,95,8,1,5,0,1,6
21,La Capital                              ,009,0014 ,0944,450,5,0,10,7,1,0,12,2,5,1,1,2,1,0,113,1,96,7,0,9,0,2,4
21,La Capital                              ,009,0014 ,0945,450,37,0,20,0,3,0,8,1,5,2,1,4,2,0,102,0,0,0,0,23,26,1,0
21,La Capital                              ,009,0014 ,0946,450,2,14,14,25,1,1,9,0,10,0,1,0,1,1,116,1,74,1,3,13,2,1,2
21,La Capital                              ,009,0014 ,0947,450,30,0,11,12,3,0,11,2,5,0,2,1,0,0,110,3,112,3,1,7,0,0,2
21,La Capital                              ,009,0014 ,0948,450,41,0,7,17,1,2,10,3,5,1,1,0,1,1,115,0,102,4,0,0,7,2,4
21,La Capital                              ,009,0014 ,0949,450,40,0,12,9,4,0,18,0,4,0,1,1,0,0,103,0,116,1,2,13,2,0,2
21,La Capital                              ,009,0014 ,0950,450,0,0,11,25,1,0,20,2,5,0,1,1,0,2,122,0,96,3,3,16,1,0,3
21,La Capital                              ,009,0014 ,0951,450,39,20,14,15,0,0,12,0,7,0,0,1,2,0,106,1,107,0,1,11,1,3,10
21,La Capital                              ,009,0014 ,0952,450,2,7,16,5,1,0,7,0,10,0,1,2,0,2,117,0,104,1,2,24,1,1,6
21,La Capital                              ,009,0014 ,0953,450,29,6,26,13,1,1,15,0,5,0,2,1,2,2,99,1,110,2,0,4,0,0,3
21,La Capital                              ,009,0014 ,0954,450,29,4,17,19,2,1,6,0,10,0,1,2,3,0,102,1,121,4,0,10,0,0,3
21,La Capital                              ,009,0014 ,0955,450,1,8,9,14,1,0,7,1,4,0,0,2,1,0,93,1,110,1,1,26,3,0,5
21,La Capital                              ,009,0014 ,0956,450,0,6,14,16,2,0,15,1,4,0,2,3,1,0,109,2,99,1,0,15,2,1,3
21,La Capital                              ,009,0014 ,0957,450,0,0,4,12,0,0,6,3,7,0,1,0,1,1,103,1,98,1,0,15,1,1,7
21,La Capital                              ,009,0014 ,0958,450,1,14,11,14,4,0,20,1,9,0,2,2,2,1,92,3,97,3,1,16,4,2,6
21,La Capital                              ,009,0014 ,0959,450,51,0,17,23,1,0,8,2,7,0,3,0,0,1,122,0,96,3,0,12,2,4,1
21,La Capital                              ,009,0014 ,0960,450,2,8,16,5,2,14,0,0,12,0,5,1,1,0,112,2,98,2,2,24,0,4,5
21,La Capital                              ,009,0014 ,0961,450,18,31,11,7,2,0,14,3,4,0,0,1,1,0,103,0,93,0,1,0,0,0,0
21,La Capital                              ,009,0014 ,0962,450,0,0,13,8,0,1,10,1,4,0,0,1,0,0,102,1,109,1,0,8,1,1,1
21,La Capital                              ,009,0014 ,0963,450,0,0,8,17,1,0,10,1,6,0,0,3,0,1,123,1,102,2,1,14,4,0,3
21,La Capital                              ,009,0014 ,0964,450,7,12,20,7,1,2,15,1,3,0,0,1,1,0,108,0,116,2,1,10,3,0,4
21,La Capital                              ,009,0014 ,0965,450,43,8,18,15,0,13,11,4,2,1,0,0,2,0,109,2,99,2,3,12,1,0,0
21,La Capital                              ,009,0014 ,0966,174,11,0,10,3,0,4,0,1,3,0,0,1,0,0,34,0,49,0,0,9,0,0,3
21,La Capital                              ,009,0015 ,0915,450,0,0,5,11,0,3,15,0,4,0,3,2,3,0,48,4,136,5,6,19,2,1,4
21,La Capital                              ,009,0015 ,0916,450,35,15,9,11,0,1,10,0,1,0,1,1,3,3,73,6,139,3,1,5,2,3,1
21,La Capital                              ,009,0015 ,0917,450,65,0,10,12,1,1,18,4,4,3,6,3,1,0,0,2,125,1,3,3,2,3,4
21,La Capital                              ,009,0015 ,0918,450,43,7,9,19,3,2,7,3,2,2,2,2,0,3,56,1,122,4,1,10,4,0,8
21,La Capital                              ,009,0015 ,0919,450,45,3,11,0,2,0,14,1,2,0,2,0,0,2,63,0,134,1,2,13,2,1,7
21,La Capital                              ,009,0015 ,0920,450,35,9,10,17,0,0,8,2,1,0,2,1,2,1,46,3,149,2,1,9,5,4,7
21,La Capital                              ,009,0015 ,0921,450,28,11,17,17,1,0,10,0,4,0,0,2,2,0,61,3,142,1,2,9,1,2,8
21,La Capital                              ,009,0015 ,0922,450,43,13,5,9,1,0,11,1,1,1,1,1,0,2,51,4,145,4,2,0,3,0,0
21,La Capital                              ,009,0015 ,0923,450,6,6,8,7,0,0,6,1,1,2,3,0,1,1,64,2,128,3,2,11,0,0,4
21,La Capital                              ,009,0015 ,0924,450,99,0,5,6,1,0,6,0,1,1,1,0,1,3,0,1,139,3,3,25,3,1,1
21,La Capital                              ,009,0015 ,0925,450,33,6,18,9,1,0,3,1,2,0,1,1,1,2,6,1,157,3,1,1,2,0,6
21,La Capital                              ,009,0015 ,0926,450,33,13,7,2,0,0,3,0,0,0,0,2,1,0,54,3,158,9,1,21,0,2,9
21,La Capital                              ,009,0015 ,0927,450,31,0,14,0,1,0,4,4,2,2,0,0,1,1,69,6,150,2,2,12,2,1,2
21,La Capital                              ,009,0015 ,0928,450,4,5,0,7,1,1,16,8,8,0,1,4,3,1,56,2,154,4,3,16,1,9,0
21,La Capital                              ,009,0015 ,0929,450,0,0,7,15,1,4,6,2,4,0,1,1,3,2,0,0,125,1,0,31,4,0,4
21,La Capital                              ,009,0015 ,0930,450,20,11,8,12,0,0,10,0,0,0,1,4,0,0,42,0,160,2,2,10,2,1,8
21,La Capital                              ,009,0015 ,0931,450,10,5,5,8,2,0,22,0,3,0,3,0,1,1,58,0,149,6,0,18,1,0,2
21,La Capital                              ,009,0015 ,0932,450,7,11,18,7,3,2,12,0,0,0,1,3,0,0,58,3,128,4,3,13,0,4,1
21,La Capital                              ,009,0015 ,0933,242,0,0,3,6,1,1,6,3,0,2,0,2,3,0,41,2,85,0,0,7,0,2,2
21,La Capital                              ,009,0015 ,0967,450,5,19,6,11,2,0,0,0,1,0,2,0,0,2,77,4,160,0,0,4,1,0,7
21,La Capital                              ,009,0015 ,0968,450,5,8,12,7,2,0,11,0,2,0,1,1,1,3,93,0,143,5,1,9,1,1,5
21,La Capital                              ,009,0015 ,0969,450,34,20,13,5,0,2,3,1,2,0,1,1,0,1,80,2,156,2,2,18,1,1,1
21,La Capital                              ,009,0015 ,0970,450,2,9,6,11,4,1,10,3,3,0,3,3,0,0,85,1,128,0,1,11,0,2,1
21,La Capital                              ,009,0015 ,0971,450,0,0,7,14,1,3,13,1,1,0,1,1,0,0,85,0,138,3,0,16,0,1,0
21,La Capital                              ,009,0015 ,0972,450,28,15,10,7,3,0,16,0,0,0,3,0,0,1,0,1,156,1,3,2,2,0,2
21,La Capital                              ,009,0015 ,0973,450,8,16,16,13,0,2,13,0,3,0,0,2,0,0,70,0,167,3,2,11,0,0,6
21,La Capital                              ,009,0015 ,0974,450,30,15,9,21,1,0,14,1,1,0,1,1,1,2,61,1,172,2,1,7,1,2,1
21,La Capital                              ,009,0015 ,0975,450,29,15,8,13,0,0,9,1,6,2,2,0,0,2,76,1,170,1,0,8,0,2,2
21,La Capital                              ,009,0015 ,0976,450,3,16,15,7,0,1,12,2,0,0,1,1,0,0,63,1,0,2,4,7,4,0,3
21,La Capital                              ,009,0015 ,0977,450,3,10,15,11,0,3,13,1,1,0,0,2,2,2,59,0,173,0,0,9,0,1,1
21,La Capital                              ,009,0015 ,0978,450,3,11,3,12,0,0,0,1,3,0,4,0,0,2,88,0,187,1,1,9,1,0,2
21,La Capital                              ,009,0015 ,0979,450,0,0,9,4,0,0,12,4,2,1,1,0,2,0,80,1,174,0,1,13,2,0,5
21,La Capital                              ,009,0015 ,0980,450,0,0,6,7,3,1,0,1,2,0,2,1,1,0,75,0,145,4,3,17,3,1,5
21,La Capital                              ,009,0015 ,0981,450,0,0,2,13,1,2,11,1,3,0,1,1,1,1,70,6,148,3,2,7,0,0,4
21,La Capital                              ,009,0015 ,0982,450,2,2,12,7,2,1,20,0,4,0,4,3,1,0,74,0,136,0,4,6,3,0,2
21,La Capital                              ,009,0015 ,0983,450,7,0,9,7,1,1,11,1,4,0,3,2,0,2,78,0,185,3,0,0,1,0,4
21,La Capital                              ,009,0015 ,0984,450,0,0,20,4,0,0,0,0,2,0,0,0,0,0,0,0,151,2,3,0,0,0,3
21,La Capital                              ,009,0015 ,0985,243,3,6,2,4,1,6,0,1,0,0,4,1,0,0,37,1,80,4,1,0,1,2,1
21,La Capital                              ,009,0015 ,0986,243,28,7,4,4,4,0,0,1,2,1,0,0,0,0,46,2,82,3,1,5,0,1,2
21,La Capital                              ,009,0016 ,0934,450,3,18,23,14,0,1,9,0,10,1,2,1,0,0,66,0,123,5,0,7,0,0,11
21,La Capital                              ,009,0016 ,0935,450,0,0,19,7,3,11,0,0,3,1,3,2,0,0,74,0,142,0,0,9,0,2,10
21,La Capital                              ,009,0016 ,0936,450,0,4,6,23,2,0,11,3,5,0,3,5,0,0,78,3,124,6,1,0,0,1,0
21,La Capital                              ,009,0016 ,0937,450,64,4,8,13,4,1,15,1,4,0,1,1,1,1,61,0,130,4,2,13,3,2,7
21,La Capital                              ,009,0016 ,0938,450,13,6,6,14,0,1,9,0,3,1,3,3,2,1,81,2,112,4,2,28,0,0,4
21,La Capital                              ,009,0016 ,0939,450,41,7,7,14,0,0,7,4,6,1,2,2,2,2,91,3,115,1,2,12,0,2,4
21,La Capital                              ,009,0016 ,0940,450,0,0,11,18,3,1,9,1,5,0,4,2,0,2,81,1,134,2,3,10,1,1,2
21,La Capital                              ,009,0016 ,0941,450,0,0,8,22,2,2,13,2,10,1,1,3,2,2,70,0,0,4,0,12,0,2,1
