X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19
1143,126° Período Legislativo - Ordinario - 15º Sesión,"Orden del Día 822 y Anexo, Expediente CD-66/08. Votacion en particular Capítulo I-Artículo 7º",2008,2008-10-01,18:58:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"COBOS, Julio C.C.",67,5,0,44,23,NA,"Dictamen en el proyecto de ley en revision de Movilidad de las Prestaciones del Régimen Previsional Público, Orden del Día 822 y Anexo (CD - 66/08). Votacion en particular Capítulo I - Artículo 7º",ninguna,4.16.8
1144,126° Período Legislativo - Ordinario - 15º Sesión,"Orden del Día 822 y Anexo, Expediente CD-66/08. Votacion en particular Capítulo I-Artículo 8º",2008,2008-10-01,18:58:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"COBOS, Julio C.C.",67,5,0,41,26,NA,"Dictamen en el proyecto de ley en revision de Movilidad de las Prestaciones del Régimen Previsional Público, Orden del Día 822 y Anexo (CD - 66/08). Votacion en particular Capítulo I - Artículo 8º",ninguna,4.16.9
1145,126° Período Legislativo - Ordinario - 15º Sesión,"Orden del Día 822 y Anexo, Expediente CD-66/08. Votacion en particular Capítulo I-Artículo 9º",2008,2008-10-01,18:59:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"COBOS, Julio C.C.",67,5,0,39,28,NA,"Dictamen en el proyecto de ley en revision de Movilidad de las Prestaciones del Régimen Previsional Público, Orden del Día 822 y Anexo (CD - 66/08). Votacion en particular Capítulo I - Artículo 9º",ninguna,4.16.10
1146,126° Período Legislativo - Ordinario - 15º Sesión,"Orden del Día 822 y Anexo, Expediente CD-66/08. Votacion en particular Capítulo I-Artículo 10º",2008,2008-10-01,18:59:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"COBOS, Julio C.C.",67,5,0,43,24,NA,"Dictamen en el proyecto de ley en revision de Movilidad de las Prestaciones del Régimen Previsional Público, Orden del Día 822 y Anexo (CD - 66/08). Votacion en particular Capítulo I - Artículo 10º",ninguna,4.16.11
1147,126° Período Legislativo - Ordinario - 15º Sesión,"Orden del Día 822 y Anexo, Expediente CD-66/08. Votacion en particular Capítulo II-Artículo 11º",2008,2008-10-01,19:00:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"COBOS, Julio C.C.",67,5,0,44,23,NA,"Dictamen en el proyecto de ley en revision de Movilidad de las Prestaciones del Régimen Previsional Público, Orden del Día 822 y Anexo (CD - 66/08). Votacion en particular Capítulo II - Artículo 11º",ninguna,4.16.12
1148,126° Período Legislativo - Ordinario - 15º Sesión,"Orden del Día 822 y Anexo, Expediente CD-66/08. Votacion en particular Capítulo II-Artículo 12º",2008,2008-10-01,19:01:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"COBOS, Julio C.C.",67,5,0,43,24,NA,"Dictamen en el proyecto de ley en revision de Movilidad de las Prestaciones del Régimen Previsional Público, Orden del Día 822 y Anexo (CD - 66/08). Votacion en particular Capítulo II - Artículo 12º",ninguna,4.16.13
1149,126° Período Legislativo - Ordinario - 15º Sesión,"Orden del Día 822 y Anexo, Expediente CD-66/08. Votacion en particular Capítulo II-Artículo 13º",2008,2008-10-01,19:02:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"COBOS, Julio C.C.",67,5,0,43,24,NA,"Dictamen en el proyecto de ley en revision de Movilidad de las Prestaciones del Régimen Previsional Público, Orden del Día 822 y Anexo (CD - 66/08). Votacion en particular Capítulo II - Artículo 13º",ninguna,4.16.14
1150,126° Período Legislativo - Ordinario - 15º Sesión,"Orden del Día 822 y Anexo, Expediente CD-66/08. Votacion en particular Capítulo III-Artículo 14º",2008,2008-10-01,19:03:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"COBOS, Julio C.C.",67,5,0,44,23,NA,"Dictamen en el proyecto de ley en revision de Movilidad de las Prestaciones del Régimen Previsional Público, Orden del Día 822 y Anexo (CD - 66/08). Votacion en particular Capítulo III - Artículo 14º",ninguna,4.16.15
1151,126° Período Legislativo - Ordinario - 15º Sesión,"Orden del Día 822 y Anexo, Expediente CD-66/08. Votacion en particular Capítulo III-Artículo 15º",2008,2008-10-01,19:03:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"COBOS, Julio C.C.",67,5,0,39,28,NA,"Dictamen en el proyecto de ley en revision de Movilidad de las Prestaciones del Régimen Previsional Público, Orden del Día 822 y Anexo (CD - 66/08). Votacion en particular Capítulo III - Artículo 15º",ninguna,4.16.16
1152,126° Período Legislativo - Ordinario - 15º Sesión,"Orden del Día 822 y Anexo, Expediente CD-66/08. Votacion en particular Capítulo III-Artículo 16º",2008,2008-10-01,19:04:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"COBOS, Julio C.C.",67,5,0,43,24,NA,"Dictamen en el proyecto de ley en revision de Movilidad de las Prestaciones del Régimen Previsional Público, Orden del Día 822 y Anexo (CD - 66/08). Votacion en particular Capítulo III - Artículo 16º",ninguna,4.16.17
1153,126° Período Legislativo - Ordinario - 16º Sesión,"Orden del Día 614, Expediente CD-142/07. Votacion en general y en particular",2008,2008-10-22,17:35:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"COBOS, Julio C.C.",47,25,0,47,0,NA,"Dictamen en el proyecto de ley en revision sobre Presupuestos Mínimos para la Protección de los Glaciares y del Ambiente Periglacial, Orden del Día 614 (CD - 142/07). Votacion en general y en particular","BASUALDO, Roberto Gustavo, NEGRE DE ALONSO, Liliana Teresita, RODRIGUEZ SAA, Adolfo: NEGATIVO Artículo 5º",4.17.0
1154,126° Período Legislativo - Ordinario - 16º Sesión,"Expediente S -, Orden del Día 530, CD-146/07. Votacion en general y en particular",2008,2008-10-22,17:57:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"COBOS, Julio C.C.",46,26,0,33,13,NA,"Dictamen en el proyecto de ley en revisión modificando el Artículo 1º de la ley 25765 - Régimen del Fondo Permanente de Recompensas -, Orden del Día 530 (CD - 146/07). Votacion en general y en particular",ninguna,4.17.1
1155,126° Período Legislativo - Ordinario - 16º Sesión,"Orden del Día 182, Expediente CD-110/07. Votacion en general y en particular",2008,2008-10-22,18:01:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"COBOS, Julio C.C.",40,32,0,40,0,NA,"Dictamen en el proyecto de ley en revision por el que se aprueba el Convenio suscrito entre la Armada y el Ex Ministerio de la Producción y Empleo de la Provincia de Buenos Aires, transfiriendo a título gratuito el Parque Pereyra Iraola a la Provincia de Buenos Aires, Orden del Día 182 (CD - 110/07). Votacion en general y en particular",ninguna,4.17.2
1156,126° Período Legislativo - Ordinario - 16º Sesión,"Orden del Día 684, Orden del Día 685, Orden del Día 686, PE-- 24/08, PE-- 40/08, PE-- 41/08, Orden del Día 749, Orden del Día 856, PE-- 114/08, PE-- 23/08. Votacion en general y en particular",2008,2008-10-22,18:05:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"COBOS, Julio C.C.",39,33,0,39,0,NA,"Dictámenes de la Comisión de Relaciones Exteriores y Culto en los siguientes proyectos de ley, Orden del Día 684, Orden del Día 685, Orden del Día 686 (PE- 24/08) (PE- 40/08) (PE- 41/08), Orden del Día 749, Orden del Día 856 (PE- 114/08) (PE- 23/08). Votacion en general y en particular",ninguna,4.17.3
1157,126° Período Legislativo - Ordinario - 16º Sesión,"Orden del Día 55, Expediente S-34/08. Votacion en general y en particular .",2008,2008-10-22,18:21:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"COBOS, Julio C.C.",44,28,0,44,0,NA,"Dictamen en el proyecto de ley sobre Lenguaje No Sexista, Orden del Día 55 (S - 34/08). Votacion en general y en particular . Observaciones : Artículo 4º con modificaciones",ninguna,4.17.4
1158,126° Período Legislativo - Ordinario - 16º Sesión,"Orden del Día 418, Expediente S-585 y 1936/07. Votacion en general y en particular",2008,2008-10-22,18:26:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"COBOS, Julio C.C.",44,28,0,44,0,NA,"Dictamen en los proyectos de ley por el que se instituye el Año 2009 como Año Nacional de la No Violencia contra las Mujeres y de la Lucha contra la Violencia Doméstica, Orden del Día 418 (S - 585 y 1936/07). Votacion en general y en particular",ninguna,4.17.5
1159,126° Período Legislativo - Ordinario - 16º Sesión,"Orden del Día 590, Expediente S-667/08. Votacion en general y en particular",2008,2008-10-22,18:27:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"COBOS, Julio C.C.",44,28,0,44,0,NA,"Dictamen en el proyecto de ley declarando Monumento Histórico Nacional la cabaña de piedra conocida como choza de los suecos situada en la Base Esperanza, Orden del Día 590 (S - 667/08). Votacion en general y en particular",ninguna,4.17.6
1160,126° Período Legislativo - Ordinario - 16º Sesión,"Orden del Día 17 y Anexos, Orden del Día 41 y Anexos, PE-- 901/06, PE-- 26/07, Orden del Día 926 y Anexos, Orden del Día 927 y Anexos, PE-- 254/07, PE-- 249/07. Votacion en general y en particular",2008,2008-10-22,18:36:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"MARINO, Juan Carlos",44,28,0,33,11,1,"Dictámenes de la Comisión Bicameral Permanente de Trámite Legislativo (Ley 26122) en los siguientes expedientes :, Orden del Día 17 y Anexos, Orden del Día 41 y Anexos (PE- 901/06) (PE- 26/07), Orden del Día 926 y Anexos, Orden del Día 927 y Anexos (PE- 254/07) (PE- 249/07). Votacion en general y en particular",ninguna,4.17.7
1161,126° Período Legislativo - Ordinario - 16º Sesión,"Expediente CD-172/07, Orden del Día 878 Ni. Votacion en general y en particular",2008,2008-10-22,18:53:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"MARINO, Juan Carlos",45,27,0,45,0,0,Dictamen en el proyecto de ley en revision por el que se asume como política de Estado el Programa Red de Argentinos Investigadores y Científicos en el Exterior (Raices) CD - 172/07 (Orden del Día 878 Ni). Votacion en general y en particular,ninguna,4.17.8
1162,126° Período Legislativo - Ordinario - 16º Sesión,"Expediente S-1738/08, Orden del Día 900 Ni. Votacion en general y en particular",2008,2008-10-22,18:59:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"MARINO, Juan Carlos",45,27,0,45,0,0,"Dictamen en el proyecto de ley por el que se declara Zona de Desastre por Sequía a la Zona de Secano, Comprendida por diversos departamentos de la Provincia de Río Negro S - 1738/08 (Orden del Día 900 Ni). Votacion en general y en particular",ninguna,4.17.9
1163,126° Período Legislativo - Ordinario - 16º Sesión,"Expediente CD-59/08, Orden del Día 902 Ni. Votacion en general y en particular",2008,2008-10-22,19:04:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"COBOS, Julio C.C.",44,28,0,44,0,NA,Dictamen en el proyecto de ley en revision declarando Zona de Desastre Ambiental y Emergencia Agropecuaria y Comercial por el Término de 180 Días a diversos departamentos de la Provincia de Chubut CD - 59/08 (Orden del Día 902 Ni). Votacion en general y en particular,ninguna,4.17.10
1164,126° Período Legislativo - Ordinario - 17º Sesión,Expediente S-por el que se establece un adicional al precio de venta al público de cada paquete de cigarrillos Expediente S-2379/08. Votacion en general y en particular,2008,2008-11-05,13:23:00,Votos emitidos,Más de la mitad,AFIRMATIVO,"COBOS, Julio C.C.",53,19,1,52,0,NA,Dictamen en el proyecto de ley incorporando el Artículo 25 Bis a la ley 19. 800 de Actividades Tabacaleras - por el que se establece un adicional al precio de venta al público de cada paquete de cigarrillos S - 2379/08. Votacion en general y en particular,ninguna,4.18.0
1165,126° Período Legislativo - Ordinario - 17º Sesión,"Orden del Día 998, Expediente CD-68/08. Votacion en general",2008,2008-11-05,21:10:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"COBOS, Julio C.C.",62,10,0,48,14,NA,"Dictamen en el proyecto de ley en revision por el que se aprueba el Presupuesto General de la Administración Nacional para el Ejercicio Fiscal Correspondiente al Año 2009, Orden del Día 998 (CD - 68/08). Votacion en general",ninguna,4.18.1
1166,126° Período Legislativo - Ordinario - 17º Sesión,"Orden del Día 998, Expediente CD-68/08. Votacion en particular Título I-Capítulo I-Artículos 1º a 7º",2008,2008-11-05,21:12:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"COBOS, Julio C.C.",61,11,0,47,14,NA,"Dictamen en el proyecto de ley en revision por el que se aprueba el Presupuesto General de la Administración Nacional para el Ejercicio Fiscal Correspondiente al Año 2009, Orden del Día 998 (CD - 68/08). Votacion en particular Título I - Capítulo I - Artículos 1º a 7º",ninguna,4.18.2
1167,126° Período Legislativo - Ordinario - 17º Sesión,"Orden del Día 998, Expediente CD-68/08. Votacion en particular Título I-Capítulo II-Artículos 8º a 10º",2008,2008-11-05,21:13:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"COBOS, Julio C.C.",61,11,0,40,21,NA,"Dictamen en el proyecto de ley en revision por el que se aprueba el Presupuesto General de la Administración Nacional para el Ejercicio Fiscal Correspondiente al Año 2009, Orden del Día 998 (CD - 68/08). Votacion en particular Título I - Capítulo II - Artículos 8º a 10º",ninguna,4.18.3
