X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19
1963,134 Período Ordinario - 16ª Sesión Especial - 17º Reunión,Expediente 18-PE-16 - Orden del Día 691 - Artículo 38.,2016,2016-10-20,03:26:00,Miembros del Cuerpo,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",218,40,1,147,68,NA,Expediente 18-PE-16 - Orden del Día 691. Código Electoral Nacional. Modificación. Dictamen de Mayoría.,NA,23.15.18
1962,134 Período Ordinario - 16ª Sesión Especial - 17º Reunión,Expediente 18-PE-16 - Orden del Día 691 - Artículo 37.,2016,2016-10-20,03:25:00,Miembros del Cuerpo,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",216,41,0,137,78,NA,Expediente 18-PE-16 - Orden del Día 691. Código Electoral Nacional. Modificación. Dictamen de Mayoría.,NA,23.15.17
1961,134 Período Ordinario - 16ª Sesión Especial - 17º Reunión,Expediente 18-PE-16 - Orden del Día 691 - Artículo 36.,2016,2016-10-20,03:24:00,Miembros del Cuerpo,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",217,40,0,146,70,NA,Expediente 18-PE-16 - Orden del Día 691. Código Electoral Nacional. Modificación. Dictamen de Mayoría.,NA,23.15.16
1960,134 Período Ordinario - 16ª Sesión Especial - 17º Reunión,Expediente 18-PE-16 - Orden del Día 691 - Artículo 35.,2016,2016-10-20,03:20:00,Miembros del Cuerpo,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",216,41,0,136,79,NA,Expediente 18-PE-16 - Orden del Día 691. Código Electoral Nacional. Modificación. Dictamen de Mayoría.,NA,23.15.15
1958,134 Período Ordinario - 16ª Sesión Especial - 17º Reunión,Expediente 18-PE-16 - Orden del Día 691 - Artículo 19.,2016,2016-10-20,03:16:00,Miembros del Cuerpo,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",218,40,0,137,79,NA,Expediente 18-PE-16 - Orden del Día 691. Código Electoral Nacional. Modificación. Dictamen de Mayoría.,NA,23.15.13
1959,134 Período Ordinario - 16ª Sesión Especial - 17º Reunión,Expediente 18-PE-16 - Orden del Día 691 - Artículos 20 a 34.,2016,2016-10-20,03:18:00,Miembros del Cuerpo,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",218,39,1,149,67,NA,Expediente 18-PE-16 - Orden del Día 691. Código Electoral Nacional. Modificación. Dictamen de Mayoría.,NA,23.15.14
1957,134 Período Ordinario - 16ª Sesión Especial - 17º Reunión,Expediente 18-PE-16 - Orden del Día 691 - Artículo 18.,2016,2016-10-20,03:12:00,Miembros del Cuerpo,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",222,35,0,132,89,NA,Expediente 18-PE-16 - Orden del Día 691. Código Electoral Nacional. Modificación. Dictamen de Mayoría.,NA,23.15.12
1956,134 Período Ordinario - 16ª Sesión Especial - 17º Reunión,Expediente 18-PE-16 - Orden del Día 691 - Artículo 17.,2016,2016-10-20,02:34:00,Miembros del Cuerpo,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",219,38,3,214,1,NA,Expediente 18-PE-16 - Orden del Día 691. Código Electoral Nacional. Modificación. Dictamen de Mayoría.,NA,23.15.11
1955,134 Período Ordinario - 16ª Sesión Especial - 17º Reunión,Expediente 18-PE-16 - Orden del Día 691 - Artículo 16.,2016,2016-10-20,02:30:00,Miembros del Cuerpo,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",222,35,4,214,3,NA,Expediente 18-PE-16 - Orden del Día 691. Código Electoral Nacional. Modificación. Dictamen de Mayoría.,NA,23.15.10
1514,130º Período Ordinario - 12ª Sesión Especial - 15º Reunión,Expediente 94-S-12 - Orden del Día 690 - Votación en General.,2012,2012-08-22,21:02:00,Votos Emitidos,Más de la mitad,AFIRMATIVO,"DOMINGUEZ, Julián Andrés",228,29,4,145,78,NA,Compañía de Valores Sudamericana S.A. Declaración de utilidad pública y sujeta a expropiación.,NA,19.8.0
1513,130º Período Ordinario - 11ª Sesión de Tablas - 14º Reunión,Expediente 06-JGM-12 - Orden del Día 612 - Votación en General y Particular.,2012,2012-08-08,15:15:00,Votos Emitidos,Más de la mitad,AFIRMATIVO,"DOMINGUEZ, Julián Andrés",131,126,4,126,0,NA,Declaración de validez del decreto 902 de fecha 12 de junio de 2012.,NA,19.7.9
1512,130º Período Ordinario - 11ª Sesión de Tablas - 14º Reunión,Expediente 05-JGM-12 - Orden del Día 611 - Votación en General y Particular.,2012,2012-08-08,15:14:00,Votos Emitidos,Más de la mitad,AFIRMATIVO,"DOMINGUEZ, Julián Andrés",132,125,2,129,0,NA,Declaración de validez del decreto 874 de fecha 6 de junio de 2012,NA,19.7.8
1511,130º Período Ordinario - 11ª Sesión de Tablas - 14º Reunión,Expediente 1298-D-12 - Orden del Día 382 - Votación en General y Particular.,2012,2012-08-08,15:13:00,Votos Emitidos,Más de la mitad,AFIRMATIVO,"DOMINGUEZ, Julián Andrés",132,125,0,131,0,NA,Ley 20.744. (t.o. 1976) Régimen de contrato de trabajo. Modificación de su artículo 65 sobre Facultad de Dirección del Empleador.,NA,19.7.7
1509,130º Período Ordinario - 11ª Sesión de Tablas - 14º Reunión,Votación en General y Particular de Proyectos de Ley.,2012,2012-08-08,15:11:00,Votos Emitidos,Más de la mitad,AFIRMATIVO,"DOMINGUEZ, Julián Andrés",132,125,0,131,0,NA,Votación en General y Particular de Proyectos de Ley.,NA,19.7.5
1510,130º Período Ordinario - 11ª Sesión de Tablas - 14º Reunión,Expediente 152-S-11 - Orden del Día 529 - Votación en General y Particular.,2012,2012-08-08,15:12:00,Votos Emitidos,Más de la mitad,AFIRMATIVO,"DOMINGUEZ, Julián Andrés",132,125,2,128,1,NA,Ley de Cooperadoras Escolares,NA,19.7.6
1508,130º Período Ordinario - 11ª Sesión de Tablas - 14º Reunión,Expediente 819-D-11. Votación en General y Particular.,2012,2012-08-08,15:09:00,Votos Emitidos,Más de la mitad,AFIRMATIVO,"DOMINGUEZ, Julián Andrés",132,125,4,127,0,NA,"Otorgar una pensión a los integrantes de la primera expedición terrestre a la Antártida Argentina, que alcanzó el polo sur en diciembre de 1965 –Ley 26.008- Modificación del art. 1º, sobre el alcance del beneficio a los integrantes de la primera dotación anual-1969/1970- de la base Marambio en la Antártida Argentina. Derogación de la ley 26.460.",NA,19.7.4
1507,130º Período Ordinario - 11ª Sesión de Tablas - 14º Reunión,Expediente 286-D-12 - Orden del Día 528.,2012,2012-08-08,15:07:00,Votos Emitidos,Más de la mitad,AFIRMATIVO,"DOMINGUEZ, Julián Andrés",132,125,3,127,1,NA,Feriado nacional por única vez el día 24 de septiembre de 2012 en conmemoración del bicentenario de la Batalla de Tucumán.,NA,19.7.3
1260,127º Período Ordinario - 4º Sesión Tablas - 7º Reunión,Exp. 968-D-08 - Orden del Día 530 - Artículo 17.,2009,2009-08-06,01:31:00,Votos Emitidos,Más de la mitad,AFIRMATIVO,"FELLNER, Eduardo Alfredo",213,44,0,191,21,NA,Expediente 968-D-08 - Orden del Día 530. Sistema Nacional para la Prevención y Mitigación de Emergencias Agropecuarias. Creación. Artículo 17.,NA,16.4.1
1259,127º Período Ordinario - 4º Sesión Tablas - 7º Reunión,Exp. 968-D-08 - Orden del Día 530 - Votación en General.,2009,2009-08-06,01:07:00,Votos Emitidos,Más de la mitad,AFIRMATIVO,"FELLNER, Eduardo Alfredo",219,38,0,218,0,NA,Expediente 968-D-08 - Orden del Día 530. Sistema Nacional para la Prevención y Mitigación de Emergencias Agropecuarias. Creación. Votación en General.-  -,NA,16.4.0
1258,127º Período Ordinario - 4º Sesión Tablas - 7º Reunión,Exp. 7-PE-09 - Orden del Día 1720 - Votación en General.,2009,2009-08-05,22:08:00,Votos Emitidos,Más de la mitad,AFIRMATIVO,"FELLNER, Eduardo Alfredo",216,41,18,136,61,NA,Expediente 7-PE-09 - Orden del Día 1720. De Ley. Ley de Impuestos Internos. Modificación. Dictamen de Mayoría. Votación en General.,NA,16.3.1
1257,127º Período Ordinario - 4º Sesión Tablas - 7º Reunión,Exp. 237-S-07 - Votación en General y Particular.,2009,2009-08-05,19:51:00,Votos Emitidos,Más de la mitad,AFIRMATIVO,"FELLNER, Eduardo Alfredo",199,58,0,198,0,NA,"Expediente 237-S-07. De Ley. Régimen jubilatorio especial creado por Ley 24.016, ampliación para los docentes universitarios nacionales. Votación en General y Particular.",NA,16.3.0
1256,127º Período Ordinario - 3º Sesión Tablas - 6º Reunión,Exp. 6801-D-08 - Votación en General.,2009,2009-05-20,22:55:00,Miembros del Cuerpo,Más de la mitad,AFIRMATIVO,"FELLNER, Eduardo Alfredo",135,122,3,131,0,0,"Expediente 6801-D-08. De Ley. Inhabilitación para acceder a cargos públicos a implicados en delitos de lesa humanidad. Modificación de las Leyes 19.945, 23.298 y 25.188. Votación en General.",NA,16.2.8
1255,127º Período Ordinario - 3º Sesión Tablas - 6º Reunión,Exp. 42-PE-08 - OD 1635 - Votación en General y Particular,2009,2009-05-20,21:15:00,Votos Emitidos,Más de la mitad,AFIRMATIVO,"FELLNER, Eduardo Alfredo",140,117,5,131,3,NA,"Expediente 42-PE-08 - Orden del Día 1635. Programa nacional de entrega voluntaria de armas de fuego, creado por Ley 26.216. Prórroga. Votación en General y Particular",NA,16.2.7
1254,127º Período Ordinario - 3º Sesión Tablas - 6º Reunión,Exp. 4582-D-08 - OD 1236 - Vot. en General y Particular,2009,2009-05-20,21:12:00,Votos Emitidos,Más de la mitad,AFIRMATIVO,"FELLNER, Eduardo Alfredo",145,112,4,140,0,NA,"Expediente 4582-D-08 - Orden del Día 1236. Ley 20.744 -Ley de Contrato de Trabajo- ( t.o. 1976 ) y sus modificatorias, sobre la no discriminación. Modificación. Votación en General y Particular",NA,16.2.6
1253,127º Período Ordinario - 3º Sesión Tablas - 6º Reunión,Exp. 2655-D-08 (y otros) - OD 1719 - Vot. en Gral. y Part.,2009,2009-05-20,21:10:00,Votos Emitidos,Más de la mitad,AFIRMATIVO,"FELLNER, Eduardo Alfredo",145,112,8,136,0,NA,Expediente 2655-D-08 (y otros) - Orden del Día 1719. De Ley. Programa Nacional de educación y prevención sobre las adicciones y el consumo indebido de drogas. Creación. Votación en General y Particular.,NA,16.2.5
1252,127º Período Ordinario - 3º Sesión Tablas - 6º Reunión,Exp. 4920-D-08 - Orden del Día 1647 - Votación en General.,2009,2009-05-20,21:05:00,Votos Emitidos,Más de la mitad,AFIRMATIVO,"FELLNER, Eduardo Alfredo",145,112,13,94,37,NA,Expediente 4920-D-08 - Orden del Día 1647. De Ley. Monumento en homenaje a la memoria de don Juan Bautista Amaru. Construcción. Votación en General.,NA,16.2.4
489,122º Período Extraordinario - 1º Sesión Tablas,Expediente 282-S-04 - Artículo 1,2005,2005-02-09,23:34:00,Votos Emitidos,Más de la mitad,AFIRMATIVO,"CAMAÑO, Eduardo Oscar",180,78,29,144,5,NA,Exp. 0282-S-04 - Regulación del Régimen al que quedarán sujetos los bonos emitidos por el Estado Nacional que no hubiesen sido canjeados según lo establecido por el Decreto 1735 del 09/12/04 - Artículo 1º,NA,12.0.1
488,122º Período Extraordinario - 1º Sesión Tablas,Expediente 282-S-04 - Votación en General,2005,2005-02-09,23:33:00,Votos Emitidos,Más de la mitad,AFIRMATIVO,"CAMAÑO, Eduardo Oscar",185,73,30,145,8,NA,Exp. 0282-S-04 - Regulación del Régimen al que quedarán sujetos los bonos emitidos por el Estado Nacional que no hubiesen sido canjeados según lo establecido por el Decreto 1735 del 09/12/04 - Vot. en General,NA,12.0.0
487,122º Período Prórroga - 3º Sesión Tablas,Pedido de Juicio Político al Dr. Antonio BOGGIANO.,2004,2004-12-16,22:04:00,Votos Emitidos,Dos tercios,AFIRMATIVO,"CAMAÑO, Eduardo Oscar",170,88,4,159,5,NA,Exp. 0289-D-04 - OD 1755 - Juicio Político al Ministro de la Corte Suprema de Justicia de la Nación Doctor Antonio Boggiano - Vot. en General y Particular,NA,11.19.2
486,122º Período Prórroga - 3º Sesión Tablas,Expediente 326-D-04 y otros - Votación General y Particular,2004,2004-12-16,17:35:00,Votos Emitidos,Más de la mitad,AFIRMATIVO,"CAMAÑO, Eduardo Oscar",172,87,2,163,4,NA,"Exp.0326-D-04 - Establecer que las Deudas de los Municipios sean pesificadas - Vot. En General y Particular, con modificaciones",NA,11.19.1
484,122º Período Prórroga - 1º Sesión Tablas,Expediente 140-S-04 Orden del día 1827 Titulo 5 Artículo 50,2004,2004-12-01,22:32:00,Votos Emitidos,Más de la mitad,AFIRMATIVO,"CAMAÑO, Eduardo Oscar",172,86,3,166,1,NA,"Exp. 0140-S-04 - OD 1827 - Proyecto de ley en revisión sobre régimen regulatorio de la industria y comercialización de gas licuado de petróleo. Titulo V, Art. 50",NA,11.18.2
485,122º Período Prórroga - 3º Sesión Tablas,Votación para la aprobación del plan de labor del 16/12/2004,2004,2004-12-16,14:48:00,Votos Emitidos,Dos tercios,AFIRMATIVO,"CAMAÑO, Eduardo Oscar",193,70,13,148,25,NA,"Aprobación del Plan de Labor, excluido el Exp. 0326-D-04, que establece que las deudas de los Municipios sean pesificados uno a uno",NA,11.19.0
25,113 Período - Reunión 14 - Acta 2,"Régimen de Accidentes de Trabajo, Regulación de la Prevención de los riesgos y la reparación de los Daños Derivados del Trabajo - En General",1995,1995-06-14,23:32:00,Votos Emitidos,Más de la mitad,AFIRMATIVO,"PIERRI, Alberto Reinaldo",160,97,1,96,62,NA,"Régimen de Accidentes de Trabajo, Regulación de la Prevención de los riesgos y la reparación de los Daños Derivados del Trabajo - En General",NA,2.7.1
26,113 Período - Reunión 15 - Acta 1,"Régimen de Accidentes de Trabajo, Regulación de la Prevención de los riesgos y la reparación de los Daños Derivados del Trabajo - Artículo 39º",1995,1995-06-21,21:16:00,Votos Emitidos,Más de la mitad,AFIRMATIVO,"PIERRI, Alberto Reinaldo",165,92,6,89,69,NA,"Régimen de Accidentes de Trabajo, Regulación de la Prevención de los riesgos y la reparación de los Daños Derivados del Trabajo - Artículo 39º",NA,2.8.0
27,113 Período - Reunión 16 - Acta 2,"Moción del Diputado Rodríguez de tratamiento sobre Tabla del Exp. 2510-D-95, Creación de una Comisión Especial para las Relaciones Económico Financieras entre la Nación, las Provincias y la Ciudad de Buenos Aires",1995,1995-06-28,18:13:00,Votos Emitidos,Dos tercios,NEGATIVO,"ROMERO, Carlos Alberto",159,98,1,81,76,NA,"Moción del Diputado Rodríguez de tratamiento sobre Tabla del Exp. 2510-D-95, Creación de una Comisión Especial para las Relaciones Económico Financieras entre la Nación, las Provincias y la Ciudad de Buenos Aires",NA,2.9.0
28,113 Período - Reunión 16 - Acta 3,"Moción del Diputado Ceballos de tratamiento sobre Tabla del Exp. 2512-D-95, Modificación a la Ley 24.468 de impuestos a los Bienes Personales No incorporados al proceso Económico",1995,1995-06-28,18:31:00,Votos Emitidos,Dos tercios,NEGATIVO,"SORIA, Carlos Ernesto",150,107,2,72,75,NA,"Moción del Diputado Ceballos de tratamiento sobre Tabla del Exp. 2512-D-95, Modificación a la Ley 24.468 de impuestos a los Bienes Personales No incorporados al proceso Económico",NA,2.9.1
29,113 Período - Reunión 17 - Acta 1,"Moción de la Diputada Troyano de tratamiento sobre Tabla del Exp. 2678-D-95 - OD 1650, que trata de Encomendar a la Auditoria General de la Nación analizar e Informar sobre el control de Gestión efectuado por la Intervención normalizadora del Instituto de",1995,1995-07-05,19:32:00,Votos Emitidos,Dos tercios,NEGATIVO,"PIERRI, Alberto Reinaldo",143,114,6,78,58,NA,"Moción de la Diputada Troyano de tratamiento sobre Tabla del Exp. 2678-D-95 - OD 1650, que trata de Encomendar a la Auditoria General de la Nación analizar e Informar sobre el control de Gestión efectuado por la Intervención normalizadora del Instituto de Servicios Sociales para Jubilados y Pensionados con respecto a la prestadora de servicios UTE para la Regional Salta de PAMI",NA,2.10.0
30,113 Período - Reunión 17 - Acta 3,Régimen de Mediación y Conciliación en Juicios - Artículos del 4º al 14º,1995,1995-07-05,22:57:00,Votos Emitidos,Más de la mitad,AFIRMATIVO,"PIERRI, Alberto Reinaldo",131,126,1,124,5,NA,Régimen de Mediación y Conciliación en Juicios - Artículos del 4º al 14º,NA,2.10.1
31,113 Período - Reunión 18 - Acta 1,Régimen de Mediación y Conciliación en Juicios - Artículo 16º del proyecto aprobado en general,1995,1995-07-12,18:17:00,Votos Emitidos,Más de la mitad,NEGATIVO,"PIERRI, Alberto Reinaldo",155,102,3,51,100,NA,Régimen de Mediación y Conciliación en Juicios - Artículo 16º del proyecto aprobado en general,NA,2.11.0
32,113 Período - Reunión 18 - Acta 2,Régimen de Mediación y Conciliación en Juicios - Texto del Artículo 16º propuesto por el Diputado Pichetto,1995,1995-07-12,18:18:00,Votos Emitidos,Más de la mitad,AFIRMATIVO,"PIERRI, Alberto Reinaldo",155,102,2,100,52,NA,Régimen de Mediación y Conciliación en Juicios - Texto del Artículo 16º propuesto por el Diputado Pichetto,NA,2.11.1
33,111 Período - Reunión 37 - Acta 2,"Moción del Diputado Vicchi de Apartamiento del Reglamento a fin de considerar el Exp. 4617-D-93, por el que se Modifican los Artículos 61º y 88º del Reglamento de la HCD, relacionado con las Autoridades y el nº de integrantes de las Comisiones Permanentes",1994,1994-02-23,20:32:00,Votos Emitidos,Tres cuartos,AFIRMATIVO,"PIERRI, Alberto Reinaldo",141,116,1,122,17,NA,"Moción del Diputado Vicchi de Apartamiento del Reglamento a fin de considerar el Exp. 4617-D-93, por el que se Modifican los Artículos 61º y 88º del Reglamento de la HCD, relacionado con las Autoridades y el nº de integrantes de las Comisiones Permanentes",NA,1.0.0
34,111 Período - Reunión 43 - Acta 2,"Moción de Orden formulada por el Diputado Rico de Apartamiento del Reglamento para solicitar el tratamiento sobre Tabla del Exp. 5773-D-93, que solicita al PEN el licenciamiento total de los soldados conscriptos que están cumpliendo el servicio militar",1994,1994-04-20,20:14:00,Votos Emitidos,Más de la mitad,AFIRMATIVO,"ROMERO, Carlos Alberto",188,69,0,120,67,NA,"Moción de Orden formulada por el Diputado Rico de Apartamiento del Reglamento para solicitar el tratamiento sobre Tabla del Exp. 5773-D-93, que solicita al PEN el licenciamiento total de los soldados conscriptos que están cumpliendo el servicio militar",NA,1.1.0
35,112 Período - Reunión 4 - Acta 1,Comunicación de la Resolución adoptada por el HSN dando cuenta de que la Comisión Bicameral de la Defensoría del Pueblo del HCN propone el nombramiento del Doctor Jorge Luis Maiorano como Defensor del Pueblo,1994,1994-06-09,21:03:00,Votos Emitidos,Dos tercios,AFIRMATIVO,"ROMERO, Carlos Alberto",143,114,1,106,35,NA,Comunicación de la Resolución adoptada por el HSN dando cuenta de que la Comisión Bicameral de la Defensoría del Pueblo del HCN propone el nombramiento del Doctor Jorge Luis Maiorano como Defensor del Pueblo,NA,1.2.0
36,112 Período - Reunión 5 - Acta 1,"Insistencia de la HCDN en la sanción original del 2° Párrafo del Artículo 34° del Proyecto de Ley registrado bajo el N° 24.307, Presupuesto de la Administración Nacional para el Ejercicio Fiscal 1994, observada parcialmente por el PEN por Decreto 2660/93",1994,1994-06-16,17:14:00,Votos Emitidos,Dos tercios,AFIRMATIVO,"PIERRI, Alberto Reinaldo",157,100,1,152,3,NA,"Insistencia de la HCDN en la sanción original del 2° Párrafo del Artículo 34° del Proyecto de Ley registrado bajo el N° 24.307, Presupuesto de la Administración Nacional para el Ejercicio Fiscal 1994, observada parcialmente por el PEN por Decreto 2660/93",NA,1.3.0
37,112 Período - Reunión 8 - Acta 3,"Moción del Diputado Ortiz Maldonado de que se trate sobre Tabla el Exp. 2479-D-94, Suspensión del aumento previsto a partir del 12/08/94 en las tarifas de peaje para la utilización de los corredores viales",1994,1994-07-28,21:19:00,Votos Emitidos,Dos tercios,NEGATIVO,"ROMERO, Carlos Alberto",137,120,5,66,65,NA,"Moción del Diputado Ortiz Maldonado de que se trate sobre Tabla el Exp. 2479-D-94, Suspensión del aumento previsto a partir del 12/08/94 en las tarifas de peaje para la utilización de los corredores viales",NA,1.4.0
38,112 Período - Reunión 8 - Acta 4,"Moción del Diputado Matzkin para solicitar la Preferencia con Dictamen de Comisión en la primera sesión que se celebre del Exp. 2479-D-94, Suspensión del aumento previsto a partir del 12/08/94 en las tarifas de peaje para la utilización de los corredores",1994,1994-07-28,21:27:00,Votos Emitidos,Tres cuartos,NEGATIVO,"ROMERO, Carlos Alberto",135,122,9,71,54,NA,"Moción del Diputado Matzkin para solicitar la Preferencia con Dictamen de Comisión en la primera sesión que se celebre del Exp. 2479-D-94, Suspensión del aumento previsto a partir del 12/08/94 en las tarifas de peaje para la utilización de los corredores",NA,1.4.1
39,112 Período - Reunión 11 - Acta 2,"Mensaje 1258 del PEN, solicitando la devolución del Exp. 0022-PE-93 - Mensaje 1740 - Reforma del Régimen de Contrato de Trabajo",1994,1994-08-11,18:19:00,Votos Emitidos,Más de la mitad,AFIRMATIVO,"PIERRI, Alberto Reinaldo",129,128,35,93,0,NA,"Mensaje 1258 del PEN, solicitando la devolución del Exp. 0022-PE-93 - Mensaje 1740 - Reforma del Régimen de Contrato de Trabajo",NA,1.5.0
40,112 Período - Reunión 11 - Acta 3,"Mensaje 1264 del PEN, por el cual se introducen modificaciones al Exp. 0020-PE-93 - Mensaje 1718 sobre el Régimen Financiero de las Universidades Nacionales",1994,1994-08-11,18:21:00,Votos Emitidos,Más de la mitad,AFIRMATIVO,"PIERRI, Alberto Reinaldo",133,124,11,119,2,NA,"Mensaje 1264 del PEN, por el cual se introducen modificaciones al Exp. 0020-PE-93 - Mensaje 1718 sobre el Régimen Financiero de las Universidades Nacionales",NA,1.5.1
41,112 Período - Reunión 14 - Acta 2,Moción del Diputado López de tratamiento sobre Tabla del Exp. 2911-D-94 - Organización de la Jornada sobre Empleo y Desocupación en la Argentina,1994,1994-08-31,18:10:00,Votos Emitidos,Dos tercios,NEGATIVO,"PIERRI, Alberto Reinaldo",149,108,6,68,74,NA,Moción del Diputado López de tratamiento sobre Tabla del Exp. 2911-D-94 - Organización de la Jornada sobre Empleo y Desocupación en la Argentina,NA,1.6.0
42,112 Período - Reunión 15 - Acta 1,"Moción del Diputado Galván de tratamiento sobre Tabla del Exp. 3805-D-94, referente4 al envío de Tropas a Haití",1994,1994-09-21,19:45:00,Votos Emitidos,Tres cuartos,NEGATIVO,"USANDIZAGA, Horacio Daniel",154,103,6,77,70,NA,"Moción del Diputado Galván de tratamiento sobre Tabla del Exp. 3805-D-94, referente4 al envío de Tropas a Haití",NA,1.7.0
43,112 Período - Reunión 15 - Acta 2,"Moción del Diputado González Gaviola de tratamiento sobre Tabla del Exp. 3806-D-94, que expresa repudio por la utilización del Canal ATC para realizar una campaña de difamación contra opositores políticos",1994,1994-09-21,19:56:00,Votos Emitidos,Tres cuartos,NEGATIVO,"USANDIZAGA, Horacio Daniel",148,109,6,61,80,NA,"Moción del Diputado González Gaviola de tratamiento sobre Tabla del Exp. 3806-D-94, que expresa repudio por la utilización del Canal ATC para realizar una campaña de difamación contra opositores políticos",NA,1.7.1
44,112 Período - Reunión 27 - Acta 1,"Insistencia de la HCDN en el proyecto de Ley registrado con el N° 24.305, Programa Nacional de lucha contra la fiebre aftosa, Observada por decreto 7/94 del PEN",1994,1994-10-19,18:12:00,Votos Emitidos,Dos tercios,AFIRMATIVO,"PIERRI, Alberto Reinaldo",189,68,3,182,3,NA,"Insistencia de la HCDN en el proyecto de Ley registrado con el N° 24.305, Programa Nacional de lucha contra la fiebre aftosa, Observada por decreto 7/94 del PEN",NA,1.8.0
45,112 Período - Reunión 31 - Acta 3,"Moción del Diputado Mercado Luna de que se trate sobre Tabla el Exp. 4813-D-94, Expresión de Repudio por las declaraciones del Señor Presidente de la Nación relacionadas con las reivindicaciones de la lucha antisuversiva",1994,1994-11-09,18:57:00,Votos Emitidos,Dos tercios,NEGATIVO,"PIERRI, Alberto Reinaldo",151,106,4,55,91,NA,"Moción del Diputado Mercado Luna de que se trate sobre Tabla el Exp. 4813-D-94, Expresión de Repudio por las declaraciones del Señor Presidente de la Nación relacionadas con las reivindicaciones de la lucha antisuversiva",NA,1.9.0
46,112 Período - Reunión 33 - Acta 2,Programa Nacional para la Emergencia Habitacional - Artículo 3°,1994,1994-11-16,19:00:00,Votos Emitidos,Más de la mitad,AFIRMATIVO,"PIERRI, Alberto Reinaldo",154,103,2,89,62,NA,Programa Nacional para la Emergencia Habitacional - Artículo 3°,NA,1.10.0
47,112 Período - Reunión 33 - Acta 3,Programa Nacional para la Emergencia Habitacional - Artículo 4°,1994,1994-11-16,19:47:00,Votos Emitidos,Más de la mitad,AFIRMATIVO,"ROMERO, Carlos Alberto",147,110,3,84,59,NA,Programa Nacional para la Emergencia Habitacional - Artículo 4°,NA,1.10.1
48,112 Período - Reunión 34 - Acta 1,Financiamiento de la Vivienda y la Construcción - En General,1994,1994-11-17,13:38:00,Votos Emitidos,Más de la mitad,AFIRMATIVO,"ROMERO, Carlos Alberto",151,106,2,139,9,NA,Financiamiento de la Vivienda y la Construcción - En General,NA,1.11.0
49,112 Período - Reunión 37 - Acta 1,Presupuesto General de la Administración Pública Nacional para el Ejercicio Fiscal 1995 - Artículo 1°,1994,1994-11-30,18:03:00,Votos Emitidos,Más de la mitad,AFIRMATIVO,"PIERRI, Alberto Reinaldo",189,68,3,106,79,NA,Presupuesto General de la Administración Pública Nacional para el Ejercicio Fiscal 1995 - Artículo 1°,NA,1.12.0
50,112 Período - Reunión 37 - Acta 2,Presupuesto General de la Administración Pública Nacional para el Ejercicio Fiscal 1995 - Artículo 2°,1994,1994-11-30,18:04:00,Votos Emitidos,Más de la mitad,AFIRMATIVO,"PIERRI, Alberto Reinaldo",189,68,7,109,72,NA,Presupuesto General de la Administración Pública Nacional para el Ejercicio Fiscal 1995 - Artículo 2°,NA,1.12.1
51,112 Período - Reunión 37 - Acta 3,Presupuesto General de la Administración Pública Nacional para el Ejercicio Fiscal 1995 - Artículo 10°,1994,1994-11-30,19:43:00,Votos Emitidos,Más de la mitad,AFIRMATIVO,"PIERRI, Alberto Reinaldo",152,105,3,94,54,NA,Presupuesto General de la Administración Pública Nacional para el Ejercicio Fiscal 1995 - Artículo 10°,NA,1.12.2
52,112 Período - Reunión 37 - Acta 4,Presupuesto General de la Administración Pública Nacional para el Ejercicio Fiscal 1995 - Artículo 11°,1994,1994-11-30,20:01:00,Votos Emitidos,Más de la mitad,AFIRMATIVO,"ROMERO, Carlos Alberto",149,108,5,94,49,NA,Presupuesto General de la Administración Pública Nacional para el Ejercicio Fiscal 1995 - Artículo 11°,NA,1.12.3
53,112 Período - Reunión 40 - Acta 1,"Moción del Diputado Pascual solicitando el tratamiento Preferencial del Exp. 4192-D-94, Convocar al Pueblo de la Ciudad de Buenos Aires a elecciones con el objeto de elegir representantes que sancionen el Estatuto Organizativo de sus Instituciones, en cum",1994,1994-12-14,19:28:00,Votos Emitidos,Dos tercios,NEGATIVO,"ROMERO, Carlos Alberto",173,84,5,67,100,NA,"Moción del Diputado Pascual solicitando el tratamiento Preferencial del Exp. 4192-D-94, Convocar al Pueblo de la Ciudad de Buenos Aires a elecciones con el objeto de elegir representantes que sancionen el Estatuto Organizativo de sus Instituciones, en cumplimiento de lo dispuesto en el tercer párrafo del Artículo 129 de la Constitución Nacional",NA,1.13.0
